identifiant_de_document,reference_document,date_mutation,nature_mutation,valeur_fonciere,no_voie,btq,type_de_voie,code_voie,voie,code_postal,commune,code_departement,code_commune,prefixe_de_section,section,no_plan,no_volume,lot1,surface_carrez_lot1,lot2,surface_carrez_lot2,lot3,surface_carrez_lot3,lot4,surface_carrez_lot4,lot5,surface_carrez_lot5,nombre_de_lots,code_type_local,type_local,identifiant_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain
,,,,405230.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,1.0,,,139.0,6.0,,,192.0
,,,,331180.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,1.0,,,103.0,4.0,,,90.0
,,,,2600000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,4.0,,,170.0,0.0,,,3998.0
,,,,2600000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,4.0,,,1440.0,0.0,,,3998.0
,,,,121000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,160.0,1.0,,,317.0
,,,,121000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,317.0
,,,,120000.0,,,,,,95510.0,,95,656,,,,,,,,,,,,,,,,1.0,,,80.0,3.0,,,376.0
,,,,372000.0,,,,,,95800.0,,95,127,,,,,,,,,,,,,,,,1.0,,,115.0,4.0,,,472.0
,,,,402948.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,1.0,,,84.0,2.0,,,845.0
,,,,280000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,69.0,4.0,,,185.0
,,,,336500.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,98.0,5.0,,,295.0
,,,,412000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,105.0,4.0,,,148.0
,,,,326000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,1.0,,,95.0,4.0,,,370.0
,,,,280000.0,,,,,,95800.0,,95,127,,,,,,,,,,,,,,,,1.0,,,107.0,5.0,,,167.0
,,,,283000.0,,,,,,95710.0,,95,101,,,,,,,,,,,,,,,,1.0,,,159.0,6.0,,,900.0
,,,,466000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,163.0,6.0,,,671.0
,,,,254350.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,62.0,3.0,,,64.0
,,,,335000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,96.0,4.0,,,234.0
,,,,349250.0,,,,,,95800.0,,95,127,,,,,,,,,,,,,,,,1.0,,,103.0,4.0,,,259.0
,,,,315000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,1.0,,,63.0,4.0,,,484.0
,,,,440000.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,92.0,6.0,,,112.0
,,,,516000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,149.0,5.0,,,488.0
,,,,232500.0,,,,,,95340.0,,95,58,,,,,,,,,,,,,,,,2.0,,,78.0,4.0,,,165.0
,,,,386000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,130.0,5.0,,,711.0
,,,,377500.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,122.0,5.0,,,567.0
,,,,253000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,100.0,3.0,,,91.0
,,,,253000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,26.0
,,,,389000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,120.0,5.0,,,339.0
,,,,720000.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,56.0,2.0,,,5319.0
,,,,720000.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,56.0,2.0,,,80.0
,,,,720000.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,152.0,4.0,,,4736.0
,,,,720000.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,152.0,4.0,,,662.0
,,,,315000.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,1.0,,,83.0,4.0,,,232.0
,,,,315000.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,11.0
,,,,369232.0,,,,,,95520.0,,95,476,,,,,,,,,,,,,,,,1.0,,,88.0,4.0,,,488.0
,,,,310500.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,89.0,5.0,,,480.0
,,,,348000.0,,,,,,95660.0,,95,134,,,,,,,,,,,,,,,,1.0,,,142.0,5.0,,,789.0
,,,,207000.0,,,,,,95710.0,,95,150,,,,,,,,,,,,,,,,1.0,,,84.0,3.0,,,560.0
,,,,288000.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,1.0,,,99.0,5.0,,,320.0
,,,,427300.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,50.0,3.0,,,150.0
,,,,303000.0,,,,,,95640.0,,95,438,,,,,,,,,,,,,,,,1.0,,,140.0,7.0,,,510.0
,,,,418000.0,,,,,,95630.0,,95,392,,,,,,,,,,,,,,,,1.0,,,104.0,4.0,,,146.0
,,,,317000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,74.0,4.0,,,196.0
,,,,263000.0,,,,,,95770.0,,95,119,,,,,,,,,,,,,,,,1.0,,,64.0,4.0,,,540.0
,,,,254500.0,,,,,,95780.0,,95,301,,,,,,,,,,,,,,,,1.0,,,97.0,4.0,,,2683.0
,,,,254500.0,,,,,,95780.0,,95,301,,,,,,,,,,,,,,,,1.0,,,97.0,4.0,,,434.0
,,,,228000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,2.0,,,40.0,3.0,,,207.0
,,,,228000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,2.0,,,35.0,2.0,,,207.0
,,,,228000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,207.0
,,,,220000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,1.0,,,96.0,4.0,,,250.0
,,,,489000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,120.0,5.0,,,939.0
,,,,489000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,120.0,5.0,,,487.0
,,,,244000.0,,,,,,95420.0,,95,459,,,,,,,,,,,,,,,,1.0,,,96.0,5.0,,,423.0
,,,,256000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,79.0,4.0,,,183.0
,,,,329000.0,,,,,,95650.0,,95,78,,,,,,,,,,,,,,,,1.0,,,123.0,5.0,,,567.0
,,,,250800.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,1.0,,,77.0,4.0,,,275.0
,,,,556200.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,150.0,5.0,,,476.0
,,,,292000.0,,,,,,95590.0,,95,445,,,,,,,,,,,,,,,,1.0,,,84.0,4.0,,,308.0
,,,,303200.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,98.0,5.0,,,522.0
,,,,278100.0,,,,,,95800.0,,95,127,,,,,,,,,,,,,,,,1.0,,,89.0,4.0,,,225.0
,,,,347000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,91.0,4.0,,,251.0
,,,,225000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,74.0,4.0,,,300.0
,,,,429500.0,,,,,,95690.0,,95,446,,,,,,,,,,,,,,,,1.0,,,133.0,5.0,,,662.0
,,,,320000.0,,,,,,95490.0,,95,637,,,,,,,,,,,,,,,,1.0,,,74.0,4.0,,,198.0
,,,,467000.0,,,,,,95800.0,,95,183,,,,,,,,,,,,,,,,1.0,,,150.0,6.0,,,925.0
,,,,320000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,100.0,5.0,,,417.0
,,,,264608.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,101.0,5.0,,,134.0
,,,,333450.0,,,,,,95510.0,,95,651,,,,,,,,,,,,,,,,1.0,,,106.0,3.0,,,4840.0
,,,,333450.0,,,,,,95510.0,,95,651,,,,,,,,,,,,,,,,1.0,,,106.0,3.0,,,60.0
,,,,250000.0,,,,,,95690.0,,95,446,,,,,,,,,,,,,,,,1.0,,,190.0,6.0,,,725.0
,,,,250000.0,,,,,,95690.0,,95,446,,,,,,,,,,,,,,,,1.0,,,38.0,2.0,,,725.0
,,,,2919975.0,,,,,,95000.0,,95,500,,,,,,,,,,,,,,,,4.0,,,0.0,0.0,,,380.0
,,,,2919975.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,4.0,,,0.0,0.0,,,1824.0
,,,,253300.0,,,,,,95340.0,,95,487,,,,,,,,,,,,,,,,1.0,,,102.0,6.0,,,421.0
,,,,276900.0,,,,,,95340.0,,95,487,,,,,,,,,,,,,,,,1.0,,,104.0,5.0,,,455.0
,,,,265000.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,1.0,,,64.0,4.0,,,614.0
,,,,336000.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,96.0,4.0,,,194.0
,,,,330000.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,94.0,5.0,,,264.0
,,,,303500.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,99.0,5.0,,,219.0
,,,,730770.0,,,,,,95830.0,,95,254,,,,,,,,,,,,,,,,1.0,,,175.0,5.0,,,2754.0
,,,,730770.0,,,,,,95830.0,,95,254,,,,,,,,,,,,,,,,4.0,,,320.0,0.0,,,15581.0
,,,,208000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,2.0,,,26.0,1.0,,,184.0
,,,,208000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,184.0
,,,,208000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,2.0,,,50.0,3.0,,,184.0
,,,,362600.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,94.0,5.0,,,388.0
,,,,297000.0,,,,,,95340.0,,95,487,,,,,,,,,,,,,,,,1.0,,,105.0,3.0,,,475.0
,,,,445550.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,70.0,3.0,,,5026.0
,,,,445550.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,70.0,3.0,,,2017.0
,,,,445550.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,70.0,3.0,,,663.0
,,,,445550.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,70.0,3.0,,,2979.0
,,,,1043000.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,256.0,9.0,,,490.0
,,,,1043000.0,,,,,,95290.0,,95,313,,,,,,,,,,,,,,,,1.0,,,256.0,9.0,,,500.0
,,,,419900.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,88.0,5.0,,,447.0
,,,,287500.0,,,,,,95750.0,,95,54,,,,,,,,,,,,,,,,1.0,,,122.0,5.0,,,818.0
,,,,340000.0,,,,,,95430.0,,95,120,,,,,,,,,,,,,,,,1.0,,,88.0,3.0,,,71.0
,,,,421000.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,1.0,,,109.0,5.0,,,600.0
,,,,421000.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,1.0,,,109.0,5.0,,,526.0
,,,,235000.0,,,,,,95630.0,,95,392,,,,,,,,,,,,,,,,1.0,,,58.0,3.0,,,400.0
,,,,315000.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,78.0,4.0,,,421.0
,,,,303424.0,,,,,,95450.0,,95,535,,,,,,,,,,,,,,,,1.0,,,127.0,6.0,,,1050.0
,,,,440580.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,191.0,7.0,,,606.0
,,,,440580.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,191.0,7.0,,,666.0
,,,,372800.0,,,,,,95520.0,,95,476,,,,,,,,,,,,,,,,1.0,,,96.0,5.0,,,299.0
,,,,594000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,152.0,5.0,,,654.0
,,,,422000.0,,,,,,95630.0,,95,392,,,,,,,,,,,,,,,,1.0,,,140.0,7.0,,,397.0
,,,,289000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,60.0,3.0,,,257.0
,,,,414000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,104.0,5.0,,,426.0
,,,,425000.0,,,,,,95800.0,,95,183,,,,,,,,,,,,,,,,1.0,,,127.0,5.0,,,267.0
,,,,392000.0,,,,,,95300.0,,95,211,,,,,,,,,,,,,,,,1.0,,,113.0,5.0,,,343.0
,,,,277500.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,87.0,4.0,,,135.0
,,,,277500.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,17.0
,,,,165000.0,,,,,,95420.0,,95,355,,,,,,,,,,,,,,,,1.0,,,64.0,3.0,,,450.0
,,,,255800.0,,,,,,95660.0,,95,134,,,,,,,,,,,,,,,,1.0,,,87.0,3.0,,,275.0
,,,,365000.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,2.0,,,23.0,2.0,,,570.0
,,,,365000.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,2.0,,,44.0,3.0,,,570.0
,,,,365000.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,2.0,,,19.0,1.0,,,570.0
,,,,365000.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,2.0,,,36.0,2.0,,,570.0
,,,,363726.0,,,,,,95490.0,,95,637,,,,,,,,,,,,,,,,1.0,,,119.0,7.0,,,280.0
,,,,302000.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,52.0,3.0,,,128.0
,,,,177000.0,,,,,,95420.0,,95,355,,,,,,,,,,,,,,,,1.0,,,44.0,4.0,,,70.0
,,,,166500.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,84.0,4.0,,,687.0
,,,,290600.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,96.0,4.0,,,229.0
,,,,284900.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,67.0,3.0,,,427.0
,,,,421000.0,,,,,,95520.0,,95,476,,,,,,,,,,,,,,,,1.0,,,98.0,4.0,,,587.0
,,,,143000.0,,,,,,95510.0,,95,651,,,,,,,,,,,,,,,,1.0,,,63.0,4.0,,,48.0
,,,,245000.0,,,,,,95420.0,,95,355,,,,,,,,,,,,,,,,1.0,,,89.0,5.0,,,815.0
,,,,305000.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,1.0,,,81.0,4.0,,,372.0
,,,,395000.0,,,,,,95490.0,,95,637,,,,,,,,,,,,,,,,1.0,,,127.0,5.0,,,240.0
,,,,390500.0,,,,,,95650.0,,95,181,,,,,,,,,,,,,,,,4.0,,,235.0,0.0,,,506.0
,,,,390500.0,,,,,,95650.0,,95,181,,,,,,,,,,,,,,,,1.0,,,83.0,6.0,,,506.0
,,,,373000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,1.0,,,126.0,5.0,,,510.0
,,,,206400.0,,,,,,95830.0,,95,177,,,,,,,,,,,,,,,,1.0,,,70.0,4.0,,,110.0
,,,,240000.0,,,,,,95420.0,,95,355,,,,,,,,,,,,,,,,1.0,,,71.0,3.0,,,550.0
,,,,275000.0,,,,,,95480.0,,95,488,,,,,,,,,,,,,,,,1.0,,,86.0,3.0,,,637.0
,,,,250000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,52.0,3.0,,,65.0
,,,,143800.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,56.0,2.0,,,236.0
,,,,209000.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,1.0,,,64.0,4.0,,,485.0
,,,,325000.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,126.0,5.0,,,340.0
,,,,256500.0,,,,,,95610.0,,95,218,,,,,,,,,,,,,,,,1.0,,,67.0,3.0,,,200.0
,,,,250000.0,,,,,,95640.0,,95,303,,,,,,,,,,,,,,,,1.0,,,86.0,5.0,,,795.0
,,,,294900.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,85.0,4.0,,,166.0
,,,,290000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,76.0,4.0,,,662.0
,,,,295000.0,,,,,,95420.0,,95,462,,,,,,,,,,,,,,,,1.0,,,97.0,5.0,,,372.0
,,,,287000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,80.0,4.0,,,222.0
,,,,263400.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,87.0,4.0,,,103.0
,,,,263400.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,17.0
,,,,262000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,78.0,4.0,,,116.0
,,,,314000.0,,,,,,95630.0,,95,392,,,,,,,,,,,,,,,,1.0,,,91.0,4.0,,,404.0
,,,,252000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,36.0,2.0,,,31.0
,,,,252000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,36.0,2.0,,,417.0
,,,,377920.0,,,,,,95000.0,,95,127,,,,,,,,,,,,,,,,1.0,,,125.0,6.0,,,401.0
,,,,255000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,100.0,5.0,,,116.0
,,,,255000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,17.0
,,,,272000.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,88.0,3.0,,,556.0
,,,,306000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,1.0,,,95.0,4.0,,,328.0
,,,,544236.0,,,,,,95300.0,,95,500,,,,,,,,,,,,,,,,1.0,,,128.0,6.0,,,1350.0
,,,,270000.0,,,,,,95620.0,,95,480,,,,,,,,,,,,,,,,1.0,,,80.0,4.0,,,743.0
,,,,292000.0,,,,,,95260.0,,95,52,,,,,,,,,,,,,,,,1.0,,,93.0,5.0,,,131.0
,,,,427000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,142.0,5.0,,,537.0
,,,,215000.0,,,,,,95420.0,,95,554,,,,,,,,,,,,,,,,1.0,,,112.0,4.0,,,276.0
,,,,395000.0,,,,,,95540.0,,95,394,,,,,,,,,,,,,,,,1.0,,,107.0,5.0,,,279.0
,,,,170000.0,,,,,,95590.0,,95,504,,,,,,,,,,,,,,,,4.0,,,200.0,0.0,,,464.0
,,,,369000.0,,,,,,95660.0,,95,134,,,,,,,,,,,,,,,,1.0,,,98.0,4.0,,,766.0
,,,,286000.0,,,,,,95450.0,,95,625,,,,,,,,,,,,,,,,1.0,,,72.0,3.0,,,374.0
,,,,299850.0,,,,,,95180.0,,95,388,,,,,,,,,,,,,,,,1.0,,,105.0,5.0,,,318.0
,,,,370000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,1.0,,,63.0,3.0,,,500.0
,,,,370000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,1.0,,,63.0,3.0,,,1688.0
,,,,435000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,109.0,5.0,,,1744.0
,,,,435000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,128.0,7.0,,,1000.0
,,,,435000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,128.0,7.0,,,1744.0
,,,,435000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,109.0,5.0,,,1000.0
,,,,353970.22,,,,,,95800.0,,95,127,,,,,,,,,,,,,,,,1.0,,,89.0,4.0,,,225.0
,,,,204000.0,,,,,,95310.0,,95,572,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,14.0
,,,,230000.0,,,,,,95750.0,,95,142,,,,,,,,,,,,,,,,1.0,,,40.0,2.0,,,60.0
,,,,420000.0,,,,,,95340.0,,95,58,,,,,,,,,,,,,,,,1.0,,,128.0,5.0,,,10000.0
,,,,420000.0,,,,,,95340.0,,95,58,,,,,,,,,,,,,,,,1.0,,,128.0,5.0,,,1900.0
,,,,293000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,100.0,5.0,,,218.0
,,,,249000.0,,,,,,95420.0,,95,554,,,,,,,,,,,,,,,,1.0,,,90.0,3.0,,,200.0
,,,,220000.0,,,,,,95280.0,,95,323,,,,,,,,,,,,,,,,1.0,,,53.0,3.0,,,371.0
,,,,199000.0,,,,,,95840.0,,95,678,,,,,,,,,,,,,,,,1.0,,,40.0,3.0,,,125.0
,,,,280000.0,,,,,,95540.0,,95,394,,,,,,,,,,,,,,,,1.0,,,56.0,3.0,,,547.0
,,,,925000.0,,,,,,95690.0,,95,446,,,,,,,,,,,,,,,,1.0,,,149.0,5.0,,,858.0
,,,,925000.0,,,,,,95690.0,,95,446,,,,,,,,,,,,,,,,1.0,,,149.0,5.0,,,2000.0
,,,,205000.0,,,,,,95430.0,,95,39,,,,,,,,,,,,,,,,1.0,,,48.0,2.0,,,50.0
,,,,150000.0,,,,,,95640.0,,95,370,,,,,,,,,,,,,,,,1.0,,,43.0,3.0,,,25.0
,,,,248600.0,,,,,,95510.0,,95,656,,,,,,,,,,,,,,,,1.0,,,82.0,5.0,,,934.0
,,,,216000.0,,,,,,95710.0,,95,150,,,,,,,,,,,,,,,,1.0,,,65.0,3.0,,,812.0
,,,,216000.0,,,,,,95710.0,,95,150,,,,,,,,,,,,,,,,1.0,,,65.0,3.0,,,500.0
,,,,594000.0,,,,,,95810.0,,95,213,,,,,,,,,,,,,,,,1.0,,,151.0,5.0,,,300.0
,,,,594000.0,,,,,,95810.0,,95,213,,,,,,,,,,,,,,,,1.0,,,151.0,5.0,,,925.0
,,,,246000.0,,,,,,95340.0,,95,58,,,,,,,,,,,,,,,,1.0,,,109.0,5.0,,,303.0
,,,,579588.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,150.0,3.0,,,775.0
,,,,579588.0,,,,,,95760.0,,95,628,,,,,,,,,,,,,,,,1.0,,,150.0,3.0,,,1000.0
