property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
220000,24,RUE,DES MARCASSINS,91070,BONDOUFLE,91,Maison,107,5,464,2021
315000,41,RUE,DES ROSSIGNOLS,91330,YERRES,91,Maison,58,3,508,2021
308000,19,RUE,DU GANTELET,91090,LISSES,91,Maison,75,5,528,2021
300000,74,CHE,DES BAS VIGNONS,91100,CORBEIL ESSONNES,91,Maison,100,5,500,2021
326000,27,AV,JEAN JAURES,91480,QUINCY-SOUS-SENART,91,Maison,100,5,294,2021
320000,15,RUE,DES FAISANS,91330,YERRES,91,Maison,54,2,526,2021
320000,15,RUE,DES FAISANS,91330,YERRES,91,Maison,54,2,300,2021
264000,51,RUE,GABRIEL PERI,91480,QUINCY-SOUS-SENART,91,Maison,92,5,290,2021
185000,10,PL,DE LA MAIRIE,91710,VERT LE PETIT,91,Maison,97,6,96,2021
377500,2,RUE,DE LA FORGE,91070,BONDOUFLE,91,Maison,123,6,615,2021
229950,17,RUE,GUSTAVE EIFFEL,91070,BONDOUFLE,91,Local industriel. commercial ou assimilé,209,0,214,2021
240000,75,AV,DU GENERAL LECLERC,91800,BRUNOY,91,Maison,70,4,1143,2021
370000,24,RUE,DES PATIS,91540,MENNECY,91,Maison,112,9,660,2021
345000,7,SEN,DU VIVIER,91130,RIS-ORANGIS,91,Maison,129,5,576,2021
315000,26,RUE,DE LA GUETTE,91560,CROSNE,91,Maison,61,4,434,2021
215000,15,RUE,VERLAINE,91100,CORBEIL ESSONNES,91,Maison,67,4,327,2021
410000,15,RUE,DES COLS VERTS,91540,MENNECY,91,Maison,124,6,825,2021
330000,13,RUE,DU CHEMIN VERT,91800,BRUNOY,91,Maison,102,4,460,2021
289000,16,AV,DE L'ESPERANCE,91210,DRAVEIL,91,Maison,61,3,184,2021
299180,25,RUE,DES GRANDS CHAMPS,91000,EVRY-COURCOURONNES,91,Maison,94,5,364,2021
15000000,8,ALL,ARISTIDE BRIAND,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,286,0,35415,2021
165000,7,RUE,DE LA LIBERATION,91480,QUINCY-SOUS-SENART,91,Maison,18,2,76,2021
165000,7,RUE,DE LA LIBERATION,91480,QUINCY-SOUS-SENART,91,Maison,18,2,500,2021
73000,59,RUE,FELIX FAURE,91270,VIGNEUX SUR SEINE,91,Maison,54,3,407,2021
272000,8,RUE,DU MARTELET,91830,COUDRAY-MONTCEAUX (LE),91,Maison,80,4,172,2021
266900,17,RUE,DES MESANGES,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,68,3,243,2021
305000,10,RUE,MAURICE UTRILLO,91450,SOISY-SUR-SEINE,91,Maison,87,6,324,2021
342500,1,RUE,DU BOIS ROSAY,91210,DRAVEIL,91,Maison,90,4,501,2021
535416,6,ALL,DE L'OISEAU,91560,CROSNE,91,Maison,159,7,976,2021
257450,11,RUE,DES DAHLIAS,91130,RIS-ORANGIS,91,Maison,100,6,315,2021
365000,17,RUE,ORDENER,91130,RIS-ORANGIS,91,Maison,122,5,491,2021
440000,11,RUE,ALPHONSE DAUDET,91270,VIGNEUX SUR SEINE,91,Maison,136,6,574,2021
369000,21,RTE,DE MORSANG,91250,SAINTRY-SUR-SEINE,91,Maison,82,3,510,2021
359000,4,RUE,DIEU,91480,VARENNES-JARCY,91,Maison,115,4,603,2021
355000,32,AV,DU ROUSSET,91540,MENNECY,91,Maison,90,4,415,2021
175000,19,RUE,LOUIS BAUDOIN,91100,CORBEIL ESSONNES,91,Maison,42,2,253,2021
175000,19,RUE,LOUIS BAUDOIN,91100,CORBEIL ESSONNES,91,Maison,42,2,776,2021
259000,6,RUE,DES ROUGES GORGES,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,100,5,290,2021
235900,6,RUE,DES CHENES,91540,MENNECY,91,Maison,70,3,210,2021
249000,33,RUE,JULES VERNE,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,62,3,218,2021
328000,12,RUE,DE LIMOGES,91540,MENNECY,91,Maison,98,6,717,2021
340000,66,RUE,DES CHASSEURS,91800,BRUNOY,91,Maison,90,4,445,2021
315000,10,RUE,RAPHAEL,91090,LISSES,91,Maison,92,4,238,2021
440000,36,AV,FONTAINE AU SOULIER,91450,ETIOLLES,91,Maison,161,6,500,2021
440000,36,AV,FONTAINE AU SOULIER,91450,ETIOLLES,91,Maison,161,6,702,2021
635000,116,AV,DE LA GRANGE,91230,MONTGERON,91,Maison,142,7,991,2021
345000,5,RUE,CHARLES,91230,MONTGERON,91,Maison,66,4,702,2021
324000,10,RUE,DES ROUGES GORGES,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,125,7,549,2021
386996,38,RUE,DE STRASBOURG,91800,BRUNOY,91,Maison,73,4,524,2021
400400,50,AV,DES ORMES,91210,DRAVEIL,91,Maison,131,6,391,2021
334764,13,SQ,DES BERGERONNETTES,91100,VILLABE,91,Maison,95,4,467,2021
263500,26,RUE,REMY GUILLAUME RABY,91130,RIS-ORANGIS,91,Maison,92,4,213,2021
706500,24,CHE,DE L ERMITAGE,91450,SOISY-SUR-SEINE,91,Maison,335,10,808,2021
706500,24,CHE,DE L ERMITAGE,91450,SOISY-SUR-SEINE,91,Maison,335,10,1000,2021
251420,24,RUE,CLEMENT MAROT,91130,RIS-ORANGIS,91,Maison,100,5,265,2021
370000,8,RUE,AMBROISE PARE,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,118,5,399,2021
318500,3,RUE,DES ALOUETTES,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,105,5,347,2021
279362,6,RUE,VOLTAIRE,91270,VIGNEUX SUR SEINE,91,Maison,79,4,262,2021
371000,66,AV,DE LA GARENNE,91800,BRUNOY,91,Maison,75,4,216,2021
472000,24,RUE,DE L ERABLE POURPRE,91270,VIGNEUX SUR SEINE,91,Maison,157,6,402,2021
331000,27,AV,GALLIENI,91800,BRUNOY,91,Maison,61,3,438,2021
388000,75,RUE,DU MOULIN NEUF,91800,BOUSSY-SAINT-ANTOINE,91,Dépendance,0,0,414,2021
268360,1,RUE,DE LA LIBERATION,91750,CHEVANNES,91,Maison,77,4,146,2021
335900,13,RUE,FROISSARD,91230,MONTGERON,91,Maison,122,5,343,2021
295000,3,SQ,DU DOMAINE,91070,BONDOUFLE,91,Maison,86,5,324,2021
139130,3,RUE,DE LA JUSTICE,91750,CHAMPCUEIL,91,Maison,96,5,700,2021
400000,30,RUE,GERMAINE,91330,YERRES,91,Maison,114,6,574,2021
327000,99,RUE,DU ROLE PROLONGEE,91800,BRUNOY,91,Maison,53,3,412,2021
125000,8,RUE,DE FLORENCE,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,82,4,641,2021
231350,30,RUE,ALPHONSE LAVERAN,91000,EVRY-COURCOURONNES,91,Maison,104,5,102,2021
77000,57,RUE,DU GENERAL LECLERC,91250,SAINTRY-SUR-SEINE,91,Maison,67,3,500,2021
77000,57,RUE,DU GENERAL LECLERC,91250,SAINTRY-SUR-SEINE,91,Maison,67,3,669,2021
250000,143,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Maison,105,3,872,2021
248000,5,SEN,DE L'ORMETEAU,91100,VILLABE,91,Maison,79,4,260,2021
344000,4,RUE,MICHELET,91800,BRUNOY,91,Maison,81,5,374,2021
330000,1,RUE,DU POIRIER,91800,BRUNOY,91,Maison,77,4,600,2021
269000,96,RUE,DU BOIS DE LA SAINTE,91540,FONTENAY-LE-VICOMTE,91,Maison,97,4,219,2021
350000,13,AV,AFFRE,91800,BRUNOY,91,Maison,77,4,702,2021
290000,16,SQ,DU DOMAINE,91070,BONDOUFLE,91,Maison,86,4,313,2021
283000,2,ALL,DES PEUPLIERS,91250,TIGERY,91,Maison,75,4,225,2021
375000,32,RUE,DU GENERAL LECLERC,91480,QUINCY-SOUS-SENART,91,Maison,136,2,727,2021
650000,48,ALL,DES CHEVREUILS,91330,YERRES,91,Maison,186,6,682,2021
348750,13,SQ,DE LA COCATRIX,91070,BONDOUFLE,91,Maison,144,7,252,2021
393000,9,RUE,DES ORMES,91230,MONTGERON,91,Maison,89,4,500,2021
349999,7,ALL,DES COQUELICOTS,91810,VERT LE GRAND,91,Maison,121,5,537,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Appartement,47,3,222,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Dépendance,0,0,222,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Appartement,52,3,222,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Dépendance,0,0,530,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Appartement,47,3,530,2021
150000,16,RUE,DE NAGIS,91100,CORBEIL ESSONNES,91,Appartement,52,3,530,2021
108000,98,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Maison,63,2,245,2021
356000,4,ALL,DES COQUELICOTS,91830,COUDRAY-MONTCEAUX (LE),91,Maison,104,5,559,2021
30671,5209,CR,C R 20 DIT DE LA RUELLE,91090,LISSES,91,Maison,50,2,4850,2021
245000,1,IMP,LE CLOS NICOLLE,91860,EPINAY-SOUS-SENART,91,Local industriel. commercial ou assimilé,112,0,78,2021
245000,1,IMP,LE CLOS NICOLLE,91860,EPINAY-SOUS-SENART,91,Appartement,52,3,78,2021
245000,1,IMP,LE CLOS NICOLLE,91860,EPINAY-SOUS-SENART,91,Appartement,64,5,78,2021
245000,1,IMP,LE CLOS NICOLLE,91860,EPINAY-SOUS-SENART,91,Appartement,35,2,78,2021
730000,34,RUE,PAUL VERLAINE,91330,YERRES,91,Maison,200,7,715,2021
320000,58,RUE,DES VIGNES,91540,ORMOY,91,Maison,92,5,530,2021
380000,4,RUE,DE LA FONTAINE,91830,AUVERNAUX,91,Maison,92,5,649,2021
325900,9,RUE,BERNARD GARRIGOU,91230,MONTGERON,91,Maison,84,4,141,2021
367900,41,RUE,JEAN GUILLOU,91270,VIGNEUX SUR SEINE,91,Maison,108,4,409,2021
238100,10,RUE,DES PETITES GRANGES,91100,CORBEIL ESSONNES,91,Maison,92,5,218,2021
290000,36,CHE,DU GIGOT,91250,SAINTRY-SUR-SEINE,91,Maison,74,4,705,2021
1800000,3,RUE,MARYSE BASTIE,91080,EVRY-COURCOURONNES,91,Local industriel. commercial ou assimilé,3637,0,8864,2021
181000,63,RUE,DU CHEMIN VERT,91800,BRUNOY,91,Maison,58,3,431,2021
389000,58,RUE,VICTOR HUGO,91560,CROSNE,91,Maison,91,4,500,2021
375000,35,AV,DE PARIS,91210,DRAVEIL,91,Maison,126,5,501,2021
372000,5002,PL,DE L'EUROPE,91250,SAINT-GERMAIN-LES-CORBEIL,91,Local industriel. commercial ou assimilé,475,0,1749,2021
526260,21,AV,AUGUSTA,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,138,5,548,2021
520000,27,BD,DE FONTAINEBLEAU,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,78,0,202,2021
330000,19,RUE,ALPHONSE DAUDET,91210,DRAVEIL,91,Appartement,15,1,53,2021
485000,15,ALL,ROBERT BADEN POWELL,91070,BONDOUFLE,91,Maison,162,5,1328,2021
272000,32,RUE,DE LORRAINE,91130,RIS-ORANGIS,91,Maison,105,4,352,2021
410000,17,AV,D'ORLEANS,91800,BRUNOY,91,Maison,100,5,533,2021
226000,66,RUE,DE VILLEROY,91480,QUINCY-SOUS-SENART,91,Maison,47,2,331,2021
475000,17,RUE,MOZART,91330,YERRES,91,Maison,135,6,560,2021
284500,20,RUE,EUGENE DELACROIX,91130,RIS-ORANGIS,91,Maison,88,4,254,2021
76500,18,RUE,DE GIEN,91540,MENNECY,91,Maison,104,5,784,2021
353000,40,RUE,DE TIGERY,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,80,4,505,2021
434000,71,RUE,DES BORDES,91450,ETIOLLES,91,Maison,95,5,649,2021
312000,16,RUE,DE LA LIBERATION,91480,QUINCY-SOUS-SENART,91,Maison,97,4,547,2021
327000,11,RUE,DU HAMEAU,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,133,6,643,2021
335010,36,RUE,GEORGE SAND,91270,VIGNEUX SUR SEINE,91,Maison,77,5,636,2021
353000,15,RUE,DES PETITS DOUZAINS,91810,VERT LE GRAND,91,Maison,97,6,365,2021
293850,5,ALL,DES MYOSOTIS,91250,TIGERY,91,Maison,86,5,247,2021
339900,50,RUE,DU PROGRES,91130,RIS-ORANGIS,91,Maison,84,3,303,2021
227500,1,RUE,DARBLAY,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,52,3,130,2021
390000,44,AV,DE L ORANGERIE,91540,MENNECY,91,Maison,156,6,540,2021
270500,5,RUE,DES CHARDONNERETS,91090,LISSES,91,Appartement,106,5,136,2021
270500,5,RUE,DES CHARDONNERETS,91090,LISSES,91,Dépendance,0,0,136,2021
364000,24,RUE,DES LAURIERS,91330,YERRES,91,Maison,55,3,648,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,44,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,21,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,31,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,71,0,686,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Dépendance,0,0,686,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Appartement,21,1,686,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Appartement,58,3,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Appartement,56,3,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,71,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Dépendance,0,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,54,0,500,2021
750000,41,BD,JOHN KENNEDY,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,52,0,500,2021
