identifiant_de_document,reference_document,date_mutation,nature_mutation,valeur_fonciere,no_voie,btq,type_de_voie,code_voie,voie,code_postal,commune,code_departement,code_commune,prefixe_de_section,section,no_plan,no_volume,lot1,surface_carrez_lot1,lot2,surface_carrez_lot2,lot3,surface_carrez_lot3,lot4,surface_carrez_lot4,lot5,surface_carrez_lot5,nombre_de_lots,code_type_local,type_local,identifiant_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain
,,,,1500000.0,,,,,,92000.0,,92,50,,,,,,,,,,,,,,,,2.0,,,15.0,1.0,,,179.0
,,,,1500000.0,,,,,,92000.0,,92,50,,,,,,,,,,,,,,,,2.0,,,29.0,2.0,,,179.0
,,,,1500000.0,,,,,,92000.0,,92,50,,,,,,,,,,,,,,,,2.0,,,13.0,1.0,,,179.0
,,,,1500000.0,,,,,,92000.0,,92,50,,,,,,,,,,,,,,,,2.0,,,10.0,1.0,,,179.0
,,,,1500000.0,,,,,,92000.0,,92,50,,,,,,,,,,,,,,,,2.0,,,27.0,1.0,,,179.0
,,,,920000.0,,,,,,92270.0,,92,9,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,336.0
,,,,920000.0,,,,,,92270.0,,92,9,,,,,,,,,,,,,,,,1.0,,,107.0,5.0,,,336.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,165.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,175.0,6.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,168.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,145.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,153.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,116.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,166.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,117.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,184.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,250.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,187.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,252.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,111.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,134.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,175.0,6.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,165.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,153.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,90.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,116.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,166.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,117.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,184.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,250.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,187.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,252.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,254.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,186.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,197.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,255.0,8.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,157.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,166.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,249.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,230.0,6.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,212.0,6.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,131.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,168.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,202.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,73.0,2.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,158.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,88.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,164.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,220.0,6.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,166.0,5.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,222.0,6.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,249.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,230.0,6.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,212.0,6.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,32.0,1.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,87.0,2.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,123.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,95.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,158.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,98.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,87.0,2.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,73.0,2.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,123.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,95.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,158.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,98.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,134.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,111.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,135.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,100.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,115.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,78.0,2.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,133.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,78.0,2.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,115.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,98.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,90.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,145.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,100.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,135.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,98.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,133.0,4.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,88.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,158.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,254.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,186.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,157.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,202.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,101.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,245.0,7.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,255.0,8.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,197.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,32.0,1.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,32.0,2.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,69.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,131.0,4.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,222.0,6.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,220.0,6.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,164.0,5.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,101.0,3.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,245.0,7.0,,,1991.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,69.0,3.0,,,1278.0
,,,,88150000.0,,,,,,92200.0,,92,51,,,,,,,,,,,,,,,,2.0,,,32.0,2.0,,,1278.0
,,,,657000.0,,,,,,92700.0,,92,25,,,,,,,,,,,,,,,,1.0,,,130.0,5.0,,,265.0
,,,,780000.0,,,,,,92230.0,,92,36,,,,,,,,,,,,,,,,4.0,,,428.0,0.0,,,41.0
,,,,508500.0,,,,,,92700.0,,92,25,,,,,,,,,,,,,,,,1.0,,,75.0,5.0,,,133.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,138.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,2.0,,,81.0,4.0,,,624.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,2.0,,,74.0,4.0,,,624.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,624.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,2.0,,,81.0,4.0,,,138.0
,,,,1300000.0,,,,,,92250.0,,92,35,,,,,,,,,,,,,,,,2.0,,,74.0,4.0,,,138.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,67.0,3.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,65.0,3.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,47.0,2.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,48.0,2.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,68.0,3.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,79.0,4.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,83.0,4.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,91.0,5.0,,,6238.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,47.0,2.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,64.0,3.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,63.0,3.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,46.0,2.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,63.0,2.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,18.0,1.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,60.0,3.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,31.0,1.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,97.0,4.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,36.0,1.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,76.0,4.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,75.0,4.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,77.0,3.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,50.0,2.0,,,2136.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,20.0,2.0,,,3098.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,4.0,,,1511.0,0.0,,,3098.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,4.0,,,2072.0,0.0,,,3098.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,4.0,,,417.0,0.0,,,3098.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,3.0,,,0.0,0.0,,,7733.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,80.0,4.0,,,7733.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,43.0,2.0,,,7733.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,26.0,1.0,,,7733.0
,,,,10340935.0,,,,,,92500.0,,92,63,,,,,,,,,,,,,,,,2.0,,,64.0,3.0,,,7733.0
