property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
435000,29,RUE,CARNOT,95600,EAUBONNE,95,Maison,65,3,305,2023
360000,98,AV,DE PARIS,95290,L'ISLE-ADAM,95,Dépendance,0,0,431,2023
360000,98,AV,DE PARIS,95290,L'ISLE-ADAM,95,Maison,80,3,431,2023
740000,6,RPT,DU QUAI,95290,L'ISLE-ADAM,95,Maison,150,5,507,2023
389945,1,RUE,SERRET,95270,SAINT-MARTIN-DU-TERTRE,95,Maison,144,4,488,2023
389945,1,RUE,SERRET,95270,SAINT-MARTIN-DU-TERTRE,95,Maison,144,4,370,2023
535500,2,AV,DU ROND POINT,95160,MONTMORENCY,95,Maison,82,4,491,2023
488000,25,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,Maison,129,5,766,2023
675000,112,CHE,DES BRETOUX,95320,ST LEU LA FORET,95,Maison,146,6,583,2023
260000,2,RTE,DE VILLERS,95510,VIENNE-EN-ARTHIES,95,Maison,74,3,820,2023
177800,19,RUE,JEAN JAURES,95450,US,95,Dépendance,0,0,179,2023
177800,19,RUE,JEAN JAURES,95450,US,95,Maison,80,4,179,2023
407000,9001,ALL,DES HIRONDELLES,95610,ERAGNY-SUR-OISE,95,Dépendance,0,0,571,2023
407000,9001,ALL,DES HIRONDELLES,95610,ERAGNY-SUR-OISE,95,Maison,91,4,571,2023
396000,6,RUE,DU PETIT ROBINSON,95520,OSNY,95,Maison,137,6,468,2023
408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,Dépendance,0,0,500,2023
408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,Maison,126,6,500,2023
408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,Maison,126,6,538,2023
408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,Dépendance,0,0,538,2023
291500,4,ALL,DES MURGERS,95280,JOUY-LE-MOUTIER,95,Dépendance,0,0,116,2023
291500,4,ALL,DES MURGERS,95280,JOUY-LE-MOUTIER,95,Maison,87,4,116,2023
290000,121,RUE,DES COURLIS,95100,ARGENTEUIL,95,Maison,63,4,613,2023
290000,121,RUE,DES COURLIS,95100,ARGENTEUIL,95,Dépendance,0,0,613,2023
390000,1,AV,DE LA VIOSNE,95520,OSNY,95,Dépendance,0,0,500,2023
390000,1,AV,DE LA VIOSNE,95520,OSNY,95,Maison,109,5,500,2023
860000,9,RUE,DES BASSERONS,95160,MONTMORENCY,95,Maison,158,6,858,2023
155000,14,RUE,DE L EGLISE,95750,CHARS,95,Maison,52,2,52,2023
162000,18,RUE,DE LA PAIX,95370,MONTIGNY LES CORMEILLES,95,Maison,75,4,411,2023
98000,16,RUE,DENIS DIDEROT,95500,GONESSE,95,Maison,104,5,330,2023
390400,56,AV,ANATOLE FRANCE,95250,BEAUCHAMP,95,Maison,79,4,377,2023
390400,56,AV,ANATOLE FRANCE,95250,BEAUCHAMP,95,Dépendance,0,0,377,2023
210000,19,RUE,JEAN LECLAIRE,95220,HERBLAY-SUR-SEINE,95,Maison,55,3,59,2023
572000,164,RUE,GUYNEMER,95120,ERMONT,95,Maison,160,5,433,2023
360000,27,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,Maison,79,4,551,2023
360000,27,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,Maison,28,2,551,2023
389000,14,ALL,DES LAURIERS,95800,COURDIMANCHE,95,Maison,87,5,169,2023
423600,21,RUE,ROGER TORT,95380,LOUVRES,95,Maison,150,7,598,2023
420100,27,RUE,DU BOIS DE CHARS,95420,NUCOURT,95,Dépendance,0,0,650,2023
420100,27,RUE,DU BOIS DE CHARS,95420,NUCOURT,95,Maison,159,6,650,2023
322000,3,RUE,CARRERE,95400,ARNOUVILLE,95,Dépendance,0,0,313,2023
