property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
184350,33,RUE,DES SABLONS,91540,ECHARCON,91,Dépendance,0,0,52,2022
504423,12,RTE,DE DAMIETTE,91190,GIF SUR YVETTE,91,Maison,113,4,646,2022
504423,12,RTE,DE DAMIETTE,91190,GIF SUR YVETTE,91,Dépendance,0,0,646,2022
35000,25,RUE,DE MAINVILLE,91270,VIGNEUX SUR SEINE,91,Maison,31,2,217,2022
190000,46,AV,EUGENE DELACROIX,91210,DRAVEIL,91,Maison,14,1,96,2022
190000,46,AV,EUGENE DELACROIX,91210,DRAVEIL,91,Maison,14,1,97,2022
522000,9,ALL,DES MERISIERS,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Dépendance,0,0,655,2022
522000,9,ALL,DES MERISIERS,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,138,7,655,2022
552000,1,IMP,DES PLANCHES,91400,ORSAY,91,Maison,154,8,508,2022
603000,50,AV,D'EPINAY,91360,VILLEMOISSON-S-ORGE,91,Maison,152,5,788,2022
290000,47,RUE,PASTEUR,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,48,3,495,2022
300000,1,AV,HENRI CHASLES,91480,QUINCY-SOUS-SENART,91,Maison,65,3,631,2022
300000,1,AV,HENRI CHASLES,91480,QUINCY-SOUS-SENART,91,Dépendance,0,0,631,2022
227000,12,RUE,DE LA REPUBLIQUE,91540,MENNECY,91,Dépendance,0,0,251,2022
227000,12,RUE,DE LA REPUBLIQUE,91540,MENNECY,91,Maison,68,2,251,2022
151000,72,RUE,NATIONALE,91670,ANGERVILLE,91,Appartement,45,3,116,2022
151000,72,RUE,NATIONALE,91670,ANGERVILLE,91,Appartement,33,2,116,2022
151000,72,RUE,NATIONALE,91670,ANGERVILLE,91,Dépendance,0,0,116,2022
265000,16,RUE,DU NORD,91740,PUSSAY,91,Maison,61,2,814,2022
265000,16,RUE,DU NORD,91740,PUSSAY,91,Maison,61,2,800,2022
241000,9,RUE,VICTOR GRIFFUELHES,91690,SACLAS,91,Dépendance,0,0,500,2022
241000,9,RUE,VICTOR GRIFFUELHES,91690,SACLAS,91,Maison,150,6,518,2022
241000,9,RUE,VICTOR GRIFFUELHES,91690,SACLAS,91,Dépendance,0,0,518,2022
241000,9,RUE,VICTOR GRIFFUELHES,91690,SACLAS,91,Maison,150,6,500,2022
270018,15,RUE,DE LA MAIRIE,91720,VALPUISEAUX,91,Maison,63,3,1137,2022
270018,15,RUE,DE LA MAIRIE,91720,VALPUISEAUX,91,Dépendance,0,0,1137,2022
280000,150,BD,DE FRANCE,91220,BRETIGNY SUR ORGE,91,Dépendance,0,0,968,2022
280000,150,BD,DE FRANCE,91220,BRETIGNY SUR ORGE,91,Maison,66,4,968,2022
385000,49,RUE,KLEBER,91800,BRUNOY,91,Maison,111,5,499,2022
385000,49,RUE,KLEBER,91800,BRUNOY,91,Dépendance,0,0,499,2022
459960,40,CLOS,DES VIGNES,91530,SERMAISE,91,Maison,152,5,510,2022
459960,40,CLOS,DES VIGNES,91530,SERMAISE,91,Maison,152,5,500,2022
370000,71,RUE,DU VAL FLEURI,91800,BRUNOY,91,Maison,83,4,372,2022
165000,18,RUE,DES ECOLES,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,34,2,320,2022
274000,10,CHE,DES BAS FOURCONS,91180,SAINT-GERMAIN-LES-ARPAJON,91,Maison,82,4,1000,2022
274000,10,CHE,DES BAS FOURCONS,91180,SAINT-GERMAIN-LES-ARPAJON,91,Dépendance,0,0,1000,2022
360000,6,RUE,DU PICCOLO,91100,VILLABE,91,Maison,100,5,467,2022
200000,6,RUE,HENRI PINSON,91200,ATHIS MONS,91,Dépendance,0,0,400,2022
200000,6,RUE,HENRI PINSON,91200,ATHIS MONS,91,Maison,58,4,400,2022
200000,6,RUE,HENRI PINSON,91200,ATHIS MONS,91,Maison,45,2,400,2022
280000,17,ALL,DE JOYEUSE,91390,MORSANG-SUR-ORGE,91,Dépendance,0,0,298,2022
280000,17,ALL,DE JOYEUSE,91390,MORSANG-SUR-ORGE,91,Maison,93,3,298,2022
380000,26,RTE,DE BEAUDREVILLE,91400,GOMETZ-LA-VILLE,91,Maison,149,8,398,2022
325150,18,RUE,ANDROMEDE,91100,VILLABE,91,Maison,116,5,288,2022
255000,56,RUE,DE LA FONTAINE DE L'ORME,91240,SAINT-MICHEL-SUR-ORGE,91,Dépendance,0,0,500,2022
255000,56,RUE,DE LA FONTAINE DE L'ORME,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,60,3,500,2022
255000,56,RUE,DE LA FONTAINE DE L'ORME,91240,SAINT-MICHEL-SUR-ORGE,91,Dépendance,0,0,206,2022
255000,56,RUE,DE LA FONTAINE DE L'ORME,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,60,3,206,2022
296900,12,RUE,DU CLOS BAILLY,91290,ARPAJON,91,Dépendance,0,0,298,2022
296900,12,RUE,DU CLOS BAILLY,91290,ARPAJON,91,Maison,85,4,298,2022
474000,54,CHE,DE L'ECU,91290,LA NORVILLE,91,Dépendance,0,0,602,2022
474000,54,CHE,DE L'ECU,91290,LA NORVILLE,91,Maison,167,6,602,2022
249000,26,RUE,BRANLY,91130,RIS-ORANGIS,91,Maison,79,4,344,2022
440000,24,RUE,DE MINFELD,91470,LIMOURS,91,Dépendance,0,0,552,2022
440000,24,RUE,DE MINFELD,91470,LIMOURS,91,Maison,121,6,552,2022
421000,2,RUE,DES MORINIERES,91640,VAUGRIGNEUSE,91,Maison,100,4,500,2022
421000,2,RUE,DES MORINIERES,91640,VAUGRIGNEUSE,91,Maison,100,4,867,2022
295000,24,PL,DES CARDINAUX,91070,BONDOUFLE,91,Maison,86,5,371,2022
545500,35,RUE,DE MANDRES,91480,VARENNES-JARCY,91,Maison,143,6,1067,2022
545500,35,RUE,DE MANDRES,91480,VARENNES-JARCY,91,Dépendance,0,0,1067,2022
287000,28,RUE,DU BEAU SITE,91440,BURES SUR YVETTE,91,Maison,85,3,468,2022
605000,82,AV,DE PARIS,91800,BRUNOY,91,Maison,177,5,632,2022
237000,44,RUE,DES RENONCULES,91160,LONGJUMEAU,91,Maison,61,4,304,2022
253000,14,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Maison,90,6,151,2022
366000,64,RUE,DANTON,91330,YERRES,91,Maison,62,3,345,2022
295000,54,RUE,CHEVALIER DE LA BARRE,91330,YERRES,91,Dépendance,0,0,481,2022
295000,54,RUE,CHEVALIER DE LA BARRE,91330,YERRES,91,Maison,64,3,481,2022
415000,8,RUE,DES FERMES,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,114,5,721,2022
430000,108,RUE,DU MOULIN NEUF,91800,BOUSSY-SAINT-ANTOINE,91,Maison,86,4,655,2022
430000,108,RUE,DU MOULIN NEUF,91800,BOUSSY-SAINT-ANTOINE,91,Dépendance,0,0,655,2022
478000,10,RUE,DES BOUVREUILS,91540,MENNECY,91,Maison,125,5,736,2022
392000,96,RUE,HENRI BARBUSSE,91200,ATHIS MONS,91,Maison,95,4,429,2022
247000,50,RUE,DE CERNY,91590,D   HUISON LONGUEVILLE,91,Maison,44,2,795,2022
247000,50,RUE,DE CERNY,91590,D   HUISON LONGUEVILLE,91,Dépendance,0,0,795,2022
616855,8,RUE,DE MANDRES,91480,VARENNES-JARCY,91,Maison,150,4,927,2022
475000,49,AV,DE LA CHATAIGNERAIE,91800,BRUNOY,91,Dépendance,0,0,927,2022
475000,49,AV,DE LA CHATAIGNERAIE,91800,BRUNOY,91,Maison,82,4,927,2022
422000,30,RUE,GUY MOCQUET,91480,QUINCY-SOUS-SENART,91,Maison,119,6,399,2022
311000,11,CHE,DES FOSSES RONDES,91620,VILLE-DU-BOIS (LA),91,Maison,81,5,226,2022
520000,14,RUE,PIERRE CURIE,91100,VILLABE,91,Dépendance,0,0,627,2022
520000,14,RUE,PIERRE CURIE,91100,VILLABE,91,Maison,135,5,627,2022
625000,1,RUE,DES ROSEAUX,91400,SACLAY,91,Maison,149,6,350,2022
580000,29,AV,JOFFRE,91800,BRUNOY,91,Maison,120,6,907,2022
508000,32,AV,DU CLOS DE SENART,91230,MONTGERON,91,Maison,160,4,316,2022
300000,8,AV,JEAN MAGNET,91170,VIRY CHATILLON,91,Local industriel. commercial ou assimilé,18,0,402,2022
300000,8,AV,JEAN MAGNET,91170,VIRY CHATILLON,91,Maison,77,3,402,2022
478400,60,RUE,DU MARECHAL FOCH,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,134,7,788,2022
320000,24,SQ,MAURICE RAVEL,91310,LONGPONT-SUR-ORGE,91,Maison,96,4,292,2022
320000,32,SQ,MAURICE RAVEL,91310,LONGPONT-SUR-ORGE,91,Dépendance,0,0,12,2022
323000,73,RUE,ROLAND GARROS,91170,VIRY CHATILLON,91,Maison,64,3,342,2022
484900,2,RUE,DES NEFLIERS,91160,LONGJUMEAU,91,Maison,120,5,447,2022
375000,10,RUE,DE L ESSONNE,91720,PRUNAY-SUR-ESSONNE,91,Maison,80,4,1000,2022
375000,10,RUE,DE L ESSONNE,91720,PRUNAY-SUR-ESSONNE,91,Dépendance,0,0,560,2022
375000,10,RUE,DE L ESSONNE,91720,PRUNAY-SUR-ESSONNE,91,Maison,80,4,560,2022
375000,10,RUE,DE L ESSONNE,91720,PRUNAY-SUR-ESSONNE,91,Dépendance,0,0,1000,2022
442500,84,RUE,DE LA CONCORDE,91200,ATHIS MONS,91,Maison,143,6,469,2022
394635,10,RUE,DU 11 NOVEMBRE,91600,SAVIGNY-SUR-ORGE,91,Dépendance,0,0,400,2022
394635,10,RUE,DU 11 NOVEMBRE,91600,SAVIGNY-SUR-ORGE,91,Maison,98,4,400,2022
2400000,10,ALL,SOUS LES BOIS,91370,VERRIERES LE BUISSON,91,Dépendance,0,0,130,2022
2400000,10,ALL,SOUS LES BOIS,91370,VERRIERES LE BUISSON,91,Maison,521,10,1000,2022
2400000,10,ALL,SOUS LES BOIS,91370,VERRIERES LE BUISSON,91,Dépendance,0,0,1000,2022
2400000,10,ALL,SOUS LES BOIS,91370,VERRIERES LE BUISSON,91,Maison,521,10,130,2022
359000,50,RUE,DU GENERAL LECLERC,91250,SAINTRY-SUR-SEINE,91,Maison,117,6,238,2022
359000,50,RUE,DU GENERAL LECLERC,91250,SAINTRY-SUR-SEINE,91,Maison,117,6,500,2022
145850,44,RUE,LA FONTAINE,91540,MENNECY,91,Maison,34,2,59,2022
463100,35,RUE,DU PRESIDENT KENNEDY,91440,BURES SUR YVETTE,91,Maison,121,4,602,2022
250000,2,RUE,ALPHONSE PECARD,91190,GIF SUR YVETTE,91,Maison,39,2,50,2022
525000,26,RUE,LIONEL DUBRAY,91200,ATHIS MONS,91,Maison,92,5,377,2022
328000,18,RUE,DU LUNAIN,91540,MENNECY,91,Maison,93,5,358,2022
340000,55,AV,DE DOURDAN,91530,SAINT-CHERON,91,Maison,148,6,880,2022
340000,55,AV,DE DOURDAN,91530,SAINT-CHERON,91,Maison,148,6,500,2022
446000,38,RUE,LUCIE AUBRAC,91710,VERT LE PETIT,91,Dépendance,0,0,811,2022
446000,38,RUE,LUCIE AUBRAC,91710,VERT LE PETIT,91,Maison,115,4,811,2022
333000,5,RUE,DES 18 ARPENTS,91830,COUDRAY-MONTCEAUX (LE),91,Maison,92,5,516,2022
370000,5,VC,PLACETTE DE LA SARRIETTE,91440,BURES SUR YVETTE,91,Maison,84,4,166,2022
220000,13,RUE,CAMILLE FLAMMARION,91200,ATHIS MONS,91,Maison,57,3,378,2022
415000,180,RTE,DE VERSAILLES,91160,CHAMPLAN,91,Maison,131,7,500,2022
415000,180,RTE,DE VERSAILLES,91160,CHAMPLAN,91,Maison,131,7,629,2022
415000,180,RTE,DE VERSAILLES,91160,CHAMPLAN,91,Dépendance,0,0,629,2022
415000,180,RTE,DE VERSAILLES,91160,CHAMPLAN,91,Dépendance,0,0,500,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Appartement,65,4,63,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Appartement,30,3,331,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Appartement,65,4,331,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Dépendance,0,0,331,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Dépendance,0,0,63,2022
338000,1,VC,PROMENADE DE L'ORGE,91200,ATHIS MONS,91,Appartement,30,3,63,2022
220000,1,RUE,DU CLOITRE,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,48,3,154,2022
220000,1,RUE,DU CLOITRE,91610,BALLANCOURT-SUR-ESSONNE,91,Dépendance,0,0,154,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,29,1,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,36,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,35,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,45,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,45,3,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,30,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,31,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,24,1,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,25,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,28,1,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,25,0,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,36,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,25,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,40,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,40,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,35,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,28,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,29,1,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,28,2,500,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,45,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,45,3,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,30,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,28,1,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,25,0,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,31,2,1343,2022
1300000,30,RUE,DE LA DIVISION LECLERC,91310,LINAS,91,Appartement,24,1,1343,2022
132500,13,ALL,DES ROSES,91360,EPINAY SUR ORGE,91,Maison,66,4,165,2022
132500,94,RUE,NICOLAS VAUDIN,91360,EPINAY SUR ORGE,91,Dépendance,0,0,14,2022
540000,49,RUE,DES PLANTS,91470,FORGES-LES-BAINS,91,Maison,124,5,500,2022
540000,49,RUE,DES PLANTS,91470,FORGES-LES-BAINS,91,Maison,124,5,992,2022
360000,4,RUE,GEORGES TRESPEUCH,91190,GIF SUR YVETTE,91,Dépendance,0,0,578,2022
360000,4,RUE,GEORGES TRESPEUCH,91190,GIF SUR YVETTE,91,Maison,79,5,578,2022
750000,22,ALL,DE LA PERSPECTIVE,91210,DRAVEIL,91,Maison,142,6,1104,2022
750000,22,ALL,DE LA PERSPECTIVE,91210,DRAVEIL,91,Dépendance,0,0,1104,2022
750000,22,ALL,DE LA PERSPECTIVE,91210,DRAVEIL,91,Maison,142,6,199,2022
750000,22,ALL,DE LA PERSPECTIVE,91210,DRAVEIL,91,Dépendance,0,0,199,2022
235000,7,SQ,DENIS DIDEROT,91130,RIS-ORANGIS,91,Maison,89,4,181,2022
344600,2,RUE,DES SORBIERS,91470,PECQUEUSE,91,Dépendance,0,0,563,2022
344600,2,RUE,DES SORBIERS,91470,PECQUEUSE,91,Maison,100,4,563,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Appartement,22,2,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Local industriel. commercial ou assimilé,150,0,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Local industriel. commercial ou assimilé,15,0,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Dépendance,0,0,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Appartement,56,3,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Appartement,36,2,120,2022
1021500,21,RUE,HENRI AMODRU,91190,GIF SUR YVETTE,91,Appartement,20,2,120,2022
310000,6,RUE,CHARLES DE GAULLE,91440,BURES SUR YVETTE,91,Maison,55,2,55,2022
310000,6,RUE,CHARLES DE GAULLE,91440,BURES SUR YVETTE,91,Dépendance,0,0,55,2022
245000,11,RUE,LEO LAGRANGE,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,72,3,533,2022
289000,15,RUE,THIROUIN,91090,LISSES,91,Dépendance,0,0,111,2022
289000,15,RUE,THIROUIN,91090,LISSES,91,Maison,88,4,111,2022
500000,45,AV,CAMELINAT,91200,ATHIS MONS,91,Maison,140,5,378,2022
380000,43,RUE,DU COTEAU,91170,VIRY CHATILLON,91,Maison,108,5,517,2022
265500,3,RUE,JEAN JACQUES ROUSSEAU,91790,BOISSY-SOUS-SAINT-YON,91,Maison,83,5,179,2022
190460,24,AV,DE LA RESISTANCE,91260,JUVISY SUR ORGE,91,Maison,80,3,127,2022
160000,16,RUE,DES EPIS D'OR,91210,DRAVEIL,91,Dépendance,0,0,440,2022
429000,4,RUE,FERRER,91210,DRAVEIL,91,Maison,125,4,516,2022
532000,9,RUE,DU GRAND MAURY,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,104,6,758,2022
357850,45,RUE,JEAN BAPTISTE CARPEAUX,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,95,5,305,2022
315000,5,RUE,DES RENONCULES,91160,LONGJUMEAU,91,Maison,98,5,400,2022
327000,15,RUE,DES COTEAUX,91330,YERRES,91,Maison,87,5,501,2022
288000,12,PL,DU 24 AOUT,91360,EPINAY SUR ORGE,91,Maison,93,2,228,2022
416000,20,AV,JEAN GIONO,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,106,6,724,2022
340000,12,AV,D'ESTIENNE D'ORVES,91210,DRAVEIL,91,Maison,63,4,501,2022
420000,11,CHE,DE FAUX VALLET,91310,LINAS,91,Maison,107,4,351,2022
310000,3,IMP,SIMONE DE BEAUVOIR,91630,MAROLLES-EN-HUREPOIX,91,Maison,83,4,230,2022
140000,15,RUE,COPERNIC,91130,RIS-ORANGIS,91,Local industriel. commercial ou assimilé,200,0,474,2022
112000,29,AV,DE L'ABBAYE,91330,YERRES,91,Maison,113,6,486,2022
342000,16,CHE,DES ROULLES,91360,EPINAY SUR ORGE,91,Maison,83,5,312,2022
342000,16,CHE,DES ROULLES,91360,EPINAY SUR ORGE,91,Dépendance,0,0,312,2022
418000,5,PL,DE LA GARE DE LOZERE,91120,PALAISEAU,91,Maison,59,3,227,2022
315000,5,SQ,LEONARD DE VINCI,91450,SOISY-SUR-SEINE,91,Maison,92,5,298,2022
340000,5,VLA,LAMARTINE,91080,EVRY-COURCOURONNES,91,Maison,134,7,226,2022
310000,19,VC,HAM DES ECHASSONS,91310,LONGPONT-SUR-ORGE,91,Maison,103,5,106,2022
310000,11,VC,HAM DES ECHASSONS,91310,LONGPONT-SUR-ORGE,91,Dépendance,0,0,16,2022
262000,8,RUE,DE L EGLISE,91430,IGNY,91,Dépendance,0,0,32,2022
262000,8,RUE,DE L EGLISE,91430,IGNY,91,Maison,63,3,32,2022
430000,50,RTE,DE LISSES,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,246,0,1231,2022
180000,15,RUE,ANDRE MALRAUX,91230,MONTGERON,91,Dépendance,0,0,592,2022
180000,15,RUE,ANDRE MALRAUX,91230,MONTGERON,91,Maison,90,4,592,2022
292000,17,AV,LE NOTRE,91590,FERTE-ALAIS (LA),91,Maison,85,3,807,2022
292000,17,AV,LE NOTRE,91590,FERTE-ALAIS (LA),91,Maison,85,3,75,2022
310000,30,RUE,DE LA PLAINE BASSE,91200,ATHIS MONS,91,Dépendance,0,0,456,2022
310000,30,RUE,DE LA PLAINE BASSE,91200,ATHIS MONS,91,Maison,71,4,456,2022
240000,38,AV,DES MARGUERITES,91360,VILLEMOISSON-S-ORGE,91,Dépendance,0,0,738,2022
295000,95,AV,DU GENERAL LECLERC,91330,YERRES,91,Appartement,43,2,179,2022
295000,95,AV,DU GENERAL LECLERC,91330,YERRES,91,Dépendance,0,0,179,2022
295000,95,AV,DU GENERAL LECLERC,91330,YERRES,91,Appartement,35,2,179,2022
475000,9,VLA,ANTOINE CHINTREUIL,91430,IGNY,91,Maison,98,4,139,2022
330000,392,RUE,JOURDAIN,91530,SERMAISE,91,Maison,87,3,308,2022
330000,392,RUE,JOURDAIN,91530,SERMAISE,91,Dépendance,0,0,308,2022
170000,85,CHE,DU MOULIN A VENT,91310,MONTLHERY,91,Dépendance,0,0,479,2022
170000,85,CHE,DU MOULIN A VENT,91310,MONTLHERY,91,Maison,290,4,479,2022
152000,4,RUE,DES OUCHES,91740,CONGERVILLE-THIONVILLE,91,Maison,180,3,310,2022
529000,13,SEN,DES CHEVRES,91250,SAINTRY-SUR-SEINE,91,Maison,120,5,500,2022
529000,13,SEN,DES CHEVRES,91250,SAINTRY-SUR-SEINE,91,Maison,120,5,236,2022
355000,76,AV,GAY LUSSAC,91600,SAVIGNY-SUR-ORGE,91,Dépendance,0,0,458,2022
355000,76,AV,GAY LUSSAC,91600,SAVIGNY-SUR-ORGE,91,Maison,94,4,458,2022
321000,51,RUE,JEAN BAPTISTE CARPEAUX,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,81,4,268,2022
435000,63,RTE,DE MORSANG,91250,SAINTRY-SUR-SEINE,91,Dépendance,0,0,867,2022
435000,63,RTE,DE MORSANG,91250,SAINTRY-SUR-SEINE,91,Maison,126,4,867,2022
480000,14,RUE,ARISTIDE BRIAND,91400,ORSAY,91,Maison,100,5,435,2022
4700000,9001,RUE,CLEMENT ADER,91700,FLEURY-MEROGIS,91,Local industriel. commercial ou assimilé,648,0,10920,2022
