property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Appartement,48,2,516,2023
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Appartement,27,2,516,2023
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Appartement,53,2,516,2023
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Appartement,44,2,516,2023
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Appartement,66,3,516,2023
1342222,105,RUE,DE L OURCQ,75019,PARIS 19,75,Local industriel. commercial ou assimilé,72,0,516,2023
53500000,22,RUE,DE LA TREMOILLE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,1696,0,358,2023
32600000,45,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,0,0,337,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,18,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,288,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,420,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,410,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,15,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,187,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,40,0,335,2023
32600000,43,RUE,TAITBOUT,75009,PARIS 09,75,Local industriel. commercial ou assimilé,43,0,335,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,328,0,454,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,333,0,454,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,330,0,454,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,168,0,454,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,0,0,454,2023
22400000,111,RUE,CARDINET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,489,0,454,2023
211050,85,RUE,LA BOETIE,75008,PARIS 08,75,Dépendance,0,0,1719,2023
211050,85,RUE,LA BOETIE,75008,PARIS 08,75,Appartement,37,2,1719,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,43,2,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Dépendance,0,0,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Local industriel. commercial ou assimilé,53,0,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,57,3,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,40,2,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,20,1,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,37,2,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Appartement,79,3,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Local industriel. commercial ou assimilé,82,0,416,2023
4315000,25,AV,SECRETAN,75019,PARIS 19,75,Local industriel. commercial ou assimilé,174,0,416,2023
1790000,2,VLA,ALEXANDRE RIBOT,75019,PARIS 19,75,Maison,127,7,139,2023
11600,9,RUE,BELLOT,75019,PARIS 19,75,Dépendance,0,0,144,2023
1300000,55,AV,GAMBETTA,75020,PARIS 20,75,Local industriel. commercial ou assimilé,25,0,117,2023
1300000,55,AV,GAMBETTA,75020,PARIS 20,75,Dépendance,0,0,117,2023
1300000,55,AV,GAMBETTA,75020,PARIS 20,75,Appartement,90,6,117,2023
1300000,55,AV,GAMBETTA,75020,PARIS 20,75,Local industriel. commercial ou assimilé,30,0,117,2023
2650000,128,RUE,D AVRON,75020,PARIS 20,75,Local industriel. commercial ou assimilé,120,0,89,2023
2650000,128,RUE,D AVRON,75020,PARIS 20,75,Appartement,31,1,89,2023
2650000,128,RUE,D AVRON,75020,PARIS 20,75,Appartement,35,1,89,2023
2650000,128,RUE,D AVRON,75020,PARIS 20,75,Appartement,33,1,89,2023
10650000,5,RUE,LECLUSE,75017,PARIS 17,75,Local industriel. commercial ou assimilé,519,0,199,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,119,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,193,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,164,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,238,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,211,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,226,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,236,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,146,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Local industriel. commercial ou assimilé,125,0,660,2023
55000000,8,RUE,BAYARD,75008,PARIS 08,75,Appartement,43,2,660,2023
2479000,11,RUE,GEO CHAVEZ,75020,PARIS 20,75,Appartement,33,2,118,2023
2479000,11,RUE,GEO CHAVEZ,75020,PARIS 20,75,Maison,186,5,118,2023
86000000,10,RUE,ROQUEPINE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,4755,0,393,2023
860000,4,VLA,DE LORRAINE,75019,PARIS 19,75,Maison,70,3,92,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,54,0,65,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,9,0,65,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,87,0,65,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,50,0,65,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,40,0,65,2023
2850000,13,RUE,MOLIERE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,53,0,65,2023
1900000,158,RUE,SAINT-DENIS,75002,PARIS 02,75,Local industriel. commercial ou assimilé,3,0,87,2023
1900000,158,RUE,SAINT-DENIS,75002,PARIS 02,75,Local industriel. commercial ou assimilé,454,0,87,2023
1900000,158,RUE,SAINT-DENIS,75002,PARIS 02,75,Local industriel. commercial ou assimilé,58,0,87,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,63,3,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,29,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,60,3,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,52,2,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,19,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,17,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,14,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,80,4,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Dépendance,0,0,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,21,2,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,12,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,15,1,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,81,4,293,2023
2700000,12,RUE,SIMON DEREURE,75018,PARIS 18,75,Appartement,64,3,293,2023
4500000,20,RUE,DE MOUZAIA,75019,PARIS 19,75,Maison,298,6,611,2023
800000,15,VLA,DES FALAISES,75020,PARIS 20,75,Maison,40,2,70,2023
4800000,44,RUE,FORTUNY,75017,PARIS 17,75,Local industriel. commercial ou assimilé,462,0,162,2023
723615,7,RUE,DU DEBARCADERE,75017,PARIS 17,75,Local industriel. commercial ou assimilé,685,0,174,2023
1900000,21,RUE,DE LA DHUIS,75020,PARIS 20,75,Maison,90,5,148,2023
5000000,47,RUE,DE WASHINGTON,75008,PARIS 08,75,Appartement,28,2,126,2023
5000000,47,RUE,DE WASHINGTON,75008,PARIS 08,75,Appartement,13,1,126,2023
5000000,47,RUE,DE WASHINGTON,75008,PARIS 08,75,Local industriel. commercial ou assimilé,93,0,126,2023
5000000,47,RUE,DE WASHINGTON,75008,PARIS 08,75,Local industriel. commercial ou assimilé,29,0,126,2023
5000000,47,RUE,DE WASHINGTON,75008,PARIS 08,75,Dépendance,0,0,126,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,8,0,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,120,0,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Dépendance,0,0,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,26,0,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Appartement,36,2,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,56,0,167,2023
157200000,21,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,91,0,167,2023
157200000,61,RUE,GALILEE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,19,0,508,2023
157200000,61,RUE,GALILEE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,190,0,508,2023
157200000,61,RUE,GALILEE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,1054,0,508,2023
157200000,61,RUE,GALILEE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,548,0,508,2023
157200000,61,RUE,GALILEE,75008,PARIS 08,75,Local industriel. commercial ou assimilé,20,0,508,2023
157200000,23,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,8,0,324,2023
157200000,23,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,155,0,324,2023
157200000,23,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,125,0,324,2023
157200000,23,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,106,0,324,2023
157200000,23,RUE,VERNET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,225,0,324,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Dépendance,0,0,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Local industriel. commercial ou assimilé,236,0,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,45,3,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,9,1,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,135,4,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,183,6,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,132,4,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,47,2,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,170,7,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,105,3,661,2023
16900000,82,AV,DE VILLIERS,75017,PARIS 17,75,Appartement,35,2,661,2023
8150000,34,RUE,JEAN MERMOZ,75008,PARIS 08,75,Local industriel. commercial ou assimilé,450,0,224,2023
8150000,34,RUE,JEAN MERMOZ,75008,PARIS 08,75,Local industriel. commercial ou assimilé,50,0,224,2023
1950000,3,AV,DU PERE LACHAISE,75020,PARIS 20,75,Maison,127,5,134,2023
1950000,3,AV,DU PERE LACHAISE,75020,PARIS 20,75,Local industriel. commercial ou assimilé,50,0,134,2023
2171950,9,IMP,DU TALUS,75018,PARIS 18,75,Maison,55,4,99,2023
2171950,11,IMP,DU TALUS,75018,PARIS 18,75,Maison,73,4,148,2023
620000,22,VLA,SADI CARNOT,75019,PARIS 19,75,Maison,90,4,69,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Dépendance,0,0,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,191,0,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,106,0,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,35,2,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,96,3,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,58,2,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,43,2,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,65,3,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,35,1,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Local industriel. commercial ou assimilé,68,0,237,2023
19109000,31,PL,DU MARCHE ST HONORE,75001,PARIS 01,75,Appartement,16,1,237,2023
6000000,22,RUE,TRONCHET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,762,0,129,2023
6000000,22,RUE,TRONCHET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,10,0,129,2023
6000000,22,RUE,TRONCHET,75008,PARIS 08,75,Local industriel. commercial ou assimilé,15,0,129,2023
6000000,29,RUE,LA BRUYERE,75009,PARIS 09,75,Local industriel. commercial ou assimilé,1158,0,279,2023
150250000,19,RUE,FRANCOIS 1ER,75008,PARIS 08,75,Local industriel. commercial ou assimilé,1788,0,895,2023
150250000,19,RUE,FRANCOIS 1ER,75008,PARIS 08,75,Local industriel. commercial ou assimilé,952,0,895,2023
150250000,19,RUE,FRANCOIS 1ER,75008,PARIS 08,75,Local industriel. commercial ou assimilé,58,0,895,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,152,5,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,270,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Dépendance,0,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,187,6,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,61,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,331,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,345,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,164,0,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,125,5,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,117,6,499,2023
24437500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,25,2,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,25,2,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Dépendance,0,0,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,152,5,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,125,5,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,117,6,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,331,0,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,345,0,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,164,0,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,270,0,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Appartement,187,6,499,2023
1462500,9,RUE,NOTRE-DAME DES VICTOIRES,75002,PARIS 02,75,Local industriel. commercial ou assimilé,61,0,499,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Local industriel. commercial ou assimilé,15,0,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Appartement,116,4,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Appartement,109,4,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Appartement,25,2,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Dépendance,0,0,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Local industriel. commercial ou assimilé,69,0,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Local industriel. commercial ou assimilé,100,0,184,2023
6410000,21,RUE,DE CAUMARTIN,75009,PARIS 09,75,Local industriel. commercial ou assimilé,45,0,184,2023
15000000,73,RUE,DE MIROMESNIL,75008,PARIS 08,75,Local industriel. commercial ou assimilé,46,0,345,2023
15000000,73,RUE,DE MIROMESNIL,75008,PARIS 08,75,Local industriel. commercial ou assimilé,680,0,345,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Appartement,51,3,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Appartement,12,1,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Appartement,14,1,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Appartement,20,1,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Local industriel. commercial ou assimilé,150,0,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Local industriel. commercial ou assimilé,48,0,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Local industriel. commercial ou assimilé,159,0,230,2023
7000000,8,RUE,DU FBG SAINT DENIS,75010,PARIS 10,75,Appartement,52,3,230,2023
2840000,14,RUE,DE L ARMEE D ORIENT,75018,PARIS 18,75,Maison,60,4,182,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Dépendance,0,0,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,73,2,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Local industriel. commercial ou assimilé,94,0,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Local industriel. commercial ou assimilé,190,0,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,88,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,73,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,74,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,71,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,10,1,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,93,4,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,66,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,93,5,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,94,5,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,90,5,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,65,3,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,21,1,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,44,2,577,2023
14000000,144,BD,DE MAGENTA,75010,PARIS 10,75,Appartement,147,5,577,2023
5000000,67,BD,DE CLICHY,75009,PARIS 09,75,Dépendance,0,0,174,2023
5000000,67,BD,DE CLICHY,75009,PARIS 09,75,Local industriel. commercial ou assimilé,0,0,174,2023
5000000,67,BD,DE CLICHY,75009,PARIS 09,75,Local industriel. commercial ou assimilé,50,0,174,2023
5000000,8,RUE,DE BRUXELLES,75009,PARIS 09,75,Local industriel. commercial ou assimilé,216,0,90,2023
5000000,8,RUE,DE BRUXELLES,75009,PARIS 09,75,Local industriel. commercial ou assimilé,13,0,90,2023
9650000,19,RUE,HEGESIPPE MOREAU,75018,PARIS 18,75,Local industriel. commercial ou assimilé,760,0,271,2023
9650000,19,RUE,HEGESIPPE MOREAU,75018,PARIS 18,75,Local industriel. commercial ou assimilé,255,0,271,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,62,3,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,38,3,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,31,2,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,35,2,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,44,3,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Local industriel. commercial ou assimilé,45,0,217,2023
4550000,64,RUE,LETORT,75018,PARIS 18,75,Appartement,15,1,217,2023
900000,54,RUE,LEIBNIZ,75018,PARIS 18,75,Local industriel. commercial ou assimilé,200,0,146,2023
975000,20,VLA,ALEXANDRE RIBOT,75019,PARIS 19,75,Maison,75,5,79,2023
2850000,3,RUE,PAUL LELONG,75002,PARIS 02,75,Appartement,45,2,78,2023
2850000,3,RUE,PAUL LELONG,75002,PARIS 02,75,Local industriel. commercial ou assimilé,50,0,78,2023
2850000,3,RUE,PAUL LELONG,75002,PARIS 02,75,Appartement,43,1,78,2023
2850000,3,RUE,PAUL LELONG,75002,PARIS 02,75,Appartement,39,2,78,2023
2850000,3,RUE,PAUL LELONG,75002,PARIS 02,75,Appartement,37,2,78,2023
490550,77,RUE,REBEVAL,75019,PARIS 19,75,Dépendance,0,0,188,2023
490550,77,RUE,REBEVAL,75019,PARIS 19,75,Local industriel. commercial ou assimilé,870,0,188,2023
490550,77,RUE,REBEVAL,75019,PARIS 19,75,Appartement,84,3,188,2023
3450000,16,PAS,POUCHET,75017,PARIS 17,75,Local industriel. commercial ou assimilé,847,0,136,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,365,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,9,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,176,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,310,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,355,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,362,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,277,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,267,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,294,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,271,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,947,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,315,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,263,0,526,2023
68692400,6,RUE,DE HANOVRE,75002,PARIS 02,75,Local industriel. commercial ou assimilé,157,0,526,2023
9460000,4,RUE,SAINT GILLES,75003,PARIS 03,75,Dépendance,0,0,159,2023
9460000,4,RUE,SAINT GILLES,75003,PARIS 03,75,Appartement,24,1,159,2023
9460000,4,RUE,SAINT GILLES,75003,PARIS 03,75,Appartement,28,2,159,2023
9460000,4,RUE,SAINT GILLES,75003,PARIS 03,75,Appartement,11,1,159,2023
9460000,4,RUE,SAINT GILLES,75003,PARIS 03,75,Appartement,15,1,159,2023
