property_value,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
900000,92700,COLOMBES,92,Maison,90,4,197,2023
709000,92700,COLOMBES,92,Maison,67,4,231,2023
290000,92700,COLOMBES,92,Maison,64,4,103,2023
1215000,92150,SURESNES,92,Maison,139,4,329,2023
875000,92150,SURESNES,92,Maison,83,5,120,2023
1000000,92500,RUEIL-MALMAISON,92,Maison,102,4,162,2023
600000,92000,NANTERRE,92,Dépendance,0,0,179,2023
600000,92000,NANTERRE,92,Appartement,57,3,179,2023
600000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,35,0,179,2023
600000,92000,NANTERRE,92,Appartement,47,2,179,2023
600000,92000,NANTERRE,92,Appartement,25,1,179,2023
1651000,92700,COLOMBES,92,Dépendance,0,0,758,2023
1651000,92700,COLOMBES,92,Maison,232,7,758,2023
1275000,92400,COURBEVOIE,92,Appartement,41,2,253,2023
350000,92230,GENNEVILLIERS,92,Maison,60,3,291,2023
405000,92700,COLOMBES,92,Dépendance,0,0,122,2023
405000,92700,COLOMBES,92,Maison,50,3,122,2023
1186250,92270,BOIS-COLOMBES,92,Local industriel. commercial ou assimilé,7,0,198,2023
1186250,92270,BOIS-COLOMBES,92,Maison,122,4,198,2023
1109690,92700,COLOMBES,92,Maison,143,5,172,2023
594660,92000,NANTERRE,92,Maison,87,5,123,2023
800000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,0,0,172,2023
800000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,20,0,221,2023
788000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,402,2023
788000,92500,RUEIL-MALMAISON,92,Maison,75,4,402,2023
780000,92250,LA GARENNE-COLOMBES,92,Maison,74,3,149,2023
1145731,92500,RUEIL-MALMAISON,92,Maison,86,4,267,2023
570000,92230,GENNEVILLIERS,92,Dépendance,0,0,225,2023
570000,92230,GENNEVILLIERS,92,Maison,79,4,225,2023
956750,92700,COLOMBES,92,Maison,134,4,134,2023
604650,92700,COLOMBES,92,Maison,99,3,106,2023
675000,92500,RUEIL-MALMAISON,92,Maison,76,3,172,2023
665000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,384,2023
665000,92500,RUEIL-MALMAISON,92,Maison,64,5,384,2023
820000,92600,ASNIERES-SUR-SEINE,92,Maison,82,6,91,2023
125000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,528,0,872,2023
740000,92000,NANTERRE,92,Maison,80,5,374,2023
1259068,92270,BOIS-COLOMBES,92,Maison,149,6,351,2023
1259068,92270,BOIS-COLOMBES,92,Dépendance,0,0,351,2023
375000,92000,NANTERRE,92,Maison,74,3,284,2023
644250,92000,NANTERRE,92,Maison,80,3,138,2023
670450,92700,COLOMBES,92,Maison,80,2,366,2023
860000,92400,COURBEVOIE,92,Dépendance,0,0,309,2023
860000,92400,COURBEVOIE,92,Appartement,44,4,309,2023
1809700,92500,RUEIL-MALMAISON,92,Maison,266,7,473,2023
82400,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,0,0,58,2023
616500,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,170,2023
616500,92250,LA GARENNE-COLOMBES,92,Maison,63,3,170,2023
740000,92270,BOIS-COLOMBES,92,Maison,150,5,502,2023
740000,92270,BOIS-COLOMBES,92,Maison,24,2,502,2023
879700,92700,COLOMBES,92,Dépendance,0,0,257,2023
879700,92700,COLOMBES,92,Maison,104,4,257,2023
955500,92800,PUTEAUX,92,Local industriel. commercial ou assimilé,472,0,481,2023
762500,92500,RUEIL-MALMAISON,92,Maison,62,5,258,2023
1330000,92700,COLOMBES,92,Maison,130,6,861,2023
686000,92700,COLOMBES,92,Dépendance,0,0,218,2023
686000,92700,COLOMBES,92,Maison,52,3,218,2023
1387000,92270,BOIS-COLOMBES,92,Maison,90,5,190,2023
774400,92500,RUEIL-MALMAISON,92,Maison,87,4,140,2023
774400,92500,RUEIL-MALMAISON,92,Dépendance,0,0,140,2023
1200000,92150,SURESNES,92,Maison,123,7,465,2023
805000,92000,NANTERRE,92,Maison,115,5,186,2023
11180022,92000,NANTERRE,92,Appartement,100,3,10255,2023
1320000,92270,BOIS-COLOMBES,92,Dépendance,0,0,208,2023
1320000,92270,BOIS-COLOMBES,92,Maison,81,5,208,2023
699700,92500,RUEIL-MALMAISON,92,Maison,89,4,104,2023
975000,92000,NANTERRE,92,Dépendance,0,0,115,2023
975000,92000,NANTERRE,92,Maison,128,6,115,2023
460000,92700,COLOMBES,92,Maison,65,4,128,2023
673000,92700,COLOMBES,92,Maison,88,3,92,2023
400000,92270,BOIS-COLOMBES,92,Dépendance,0,0,550,2023
400000,92270,BOIS-COLOMBES,92,Appartement,31,2,550,2023
910000,92500,RUEIL-MALMAISON,92,Maison,79,5,265,2023
674000,92700,COLOMBES,92,Maison,98,4,243,2023
987300,92700,COLOMBES,92,Maison,110,5,188,2023
850000,92700,COLOMBES,92,Maison,79,3,239,2023
850000,92000,NANTERRE,92,Maison,81,4,150,2023
850000,92000,NANTERRE,92,Dépendance,0,0,150,2023
2700000,92270,BOIS-COLOMBES,92,Appartement,75,3,502,2023
2700000,92270,BOIS-COLOMBES,92,Local industriel. commercial ou assimilé,824,0,502,2023
638450,92600,ASNIERES-SUR-SEINE,92,Maison,89,4,46,2023
1890000,92150,SURESNES,92,Maison,220,6,284,2023
1036350,92500,RUEIL-MALMAISON,92,Maison,95,2,432,2023
495000,92600,ASNIERES-SUR-SEINE,92,Maison,80,3,277,2023
555700,92000,NANTERRE,92,Maison,81,4,109,2023
900000,92150,SURESNES,92,Maison,78,4,168,2023
501000,92700,COLOMBES,92,Maison,75,3,126,2023
243194,92270,BOIS-COLOMBES,92,Maison,55,3,70,2023
695000,92270,BOIS-COLOMBES,92,Maison,48,2,187,2023
729000,92500,RUEIL-MALMAISON,92,Maison,81,5,181,2023
1094000,92500,RUEIL-MALMAISON,92,Maison,58,3,569,2023
995000,92700,COLOMBES,92,Maison,128,4,400,2023
1662950,92600,ASNIERES-SUR-SEINE,92,Maison,130,7,172,2023
1662950,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,172,2023
1060000,92250,LA GARENNE-COLOMBES,92,Maison,90,5,217,2023
1060000,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,217,2023
668350,92700,COLOMBES,92,Dépendance,0,0,190,2023
668350,92700,COLOMBES,92,Maison,81,4,190,2023
545000,92700,COLOMBES,92,Maison,36,2,124,2023
1223086,92600,ASNIERES-SUR-SEINE,92,Maison,155,7,152,2023
1161650,92000,NANTERRE,92,Maison,160,6,406,2023
1161650,92000,NANTERRE,92,Dépendance,0,0,406,2023
1131650,92700,COLOMBES,92,Maison,90,5,305,2023
950000,92150,SURESNES,92,Maison,85,4,326,2023
2600000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,1943,0,1960,2023
278000,92500,RUEIL-MALMAISON,92,Maison,32,1,865,2023
12916785,92110,CLICHY,92,Appartement,94,5,850,2023
12916785,92110,CLICHY,92,Appartement,66,3,850,2023
12916785,92110,CLICHY,92,Appartement,77,4,850,2023
12916785,92110,CLICHY,92,Appartement,81,4,850,2023
12916785,92110,CLICHY,92,Appartement,67,3,850,2023
12916785,92110,CLICHY,92,Appartement,80,4,850,2023
12916785,92110,CLICHY,92,Dépendance,0,0,850,2023
12916785,92110,CLICHY,92,Appartement,47,2,850,2023
12916785,92110,CLICHY,92,Appartement,51,2,850,2023
12916785,92110,CLICHY,92,Appartement,65,3,850,2023
12916785,92110,CLICHY,92,Appartement,83,4,850,2023
12916785,92110,CLICHY,92,Appartement,52,2,850,2023
12916785,92110,CLICHY,92,Appartement,48,2,850,2023
12916785,92110,CLICHY,92,Appartement,49,2,850,2023
12916785,92110,CLICHY,92,Appartement,59,2,850,2023
315000,92230,GENNEVILLIERS,92,Maison,57,3,187,2023
315000,92230,GENNEVILLIERS,92,Dépendance,0,0,187,2023
740000,92270,BOIS-COLOMBES,92,Maison,150,8,265,2023
740000,92270,BOIS-COLOMBES,92,Dépendance,0,0,265,2023
311000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,50,0,120,2023
311000,92700,COLOMBES,92,Maison,70,4,120,2023
881050,92000,NANTERRE,92,Maison,112,5,287,2023
1300000,92700,COLOMBES,92,Maison,142,5,478,2023
1300000,92700,COLOMBES,92,Dépendance,0,0,478,2023
719870,92700,COLOMBES,92,Maison,74,5,78,2023
351000,92700,COLOMBES,92,Maison,45,1,193,2023
722000,92800,PUTEAUX,92,Maison,85,4,190,2023
2280000,92600,ASNIERES-SUR-SEINE,92,Maison,217,5,330,2023
594050,92000,NANTERRE,92,Dépendance,0,0,221,2023
594050,92000,NANTERRE,92,Maison,46,3,221,2023
943500,92500,RUEIL-MALMAISON,92,Maison,100,4,326,2023
440000,92600,ASNIERES-SUR-SEINE,92,Maison,80,3,252,2023
33245000,92400,COURBEVOIE,92,Dépendance,0,0,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,32,1,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,67,3,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,68,3,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,50,2,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,81,4,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,83,4,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,53,2,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,72,3,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,70,3,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,69,3,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,33,1,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,102,5,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,91,4,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,104,5,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,103,5,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,31,1,1077,2023
33245000,92400,COURBEVOIE,92,Local industriel. commercial ou assimilé,220,0,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,49,2,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,100,5,1077,2023
33245000,92400,COURBEVOIE,92,Appartement,101,5,1077,2023
600000,92000,NANTERRE,92,Maison,140,5,143,2023
375500,92230,GENNEVILLIERS,92,Maison,92,3,153,2023
7200,92500,RUEIL-MALMAISON,92,Maison,61,3,674,2023
7200,92500,RUEIL-MALMAISON,92,Maison,61,3,605,2023
1050000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,336,2023
1050000,92500,RUEIL-MALMAISON,92,Maison,117,6,336,2023
403500,92700,COLOMBES,92,Maison,64,3,159,2023
470000,92800,PUTEAUX,92,Maison,45,2,282,2023
1327100,92250,LA GARENNE-COLOMBES,92,Maison,153,5,182,2023
884280,92270,BOIS-COLOMBES,92,Maison,129,6,114,2023
1101900,92150,SURESNES,92,Maison,106,6,245,2023
883000,92700,COLOMBES,92,Maison,135,6,113,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,688,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,124,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,89,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,888,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,228,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,419,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,1469,0,825,2023
5501347,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,1000,0,825,2023
13904609,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,590,0,2879,2023
13904609,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,1824,0,2879,2023
1010000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,229,2023
1010000,92500,RUEIL-MALMAISON,92,Maison,91,4,229,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,224,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,115,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,40,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,56,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,225,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,221,0,456,2023
2750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,361,0,456,2023
813050,92150,SURESNES,92,Maison,63,4,219,2023
790000,92500,RUEIL-MALMAISON,92,Maison,95,3,280,2023
550000,92700,COLOMBES,92,Maison,67,5,242,2023
1405300,92700,COLOMBES,92,Maison,167,5,253,2023
1210000,92270,BOIS-COLOMBES,92,Maison,121,5,166,2023
1430000,92700,COLOMBES,92,Appartement,50,2,743,2023
1430000,92700,COLOMBES,92,Appartement,35,2,743,2023
1430000,92700,COLOMBES,92,Appartement,26,1,743,2023
1372250,92500,RUEIL-MALMAISON,92,Dépendance,0,0,521,2023
1372250,92500,RUEIL-MALMAISON,92,Maison,181,5,521,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,390,0,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Appartement,108,4,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Appartement,112,4,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Appartement,95,4,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,388,0,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Appartement,17,1,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,456,0,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,400,0,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,375,0,860,2023
44851260,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,453,0,860,2023
1063150,92500,RUEIL-MALMAISON,92,Maison,110,4,337,2023
1063150,92500,RUEIL-MALMAISON,92,Maison,130,5,337,2023
716830,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,164,2023
716830,92600,ASNIERES-SUR-SEINE,92,Maison,68,4,164,2023
1085000,92270,BOIS-COLOMBES,92,Dépendance,0,0,140,2023
1085000,92270,BOIS-COLOMBES,92,Maison,98,4,140,2023
1085000,92270,BOIS-COLOMBES,92,Maison,60,3,81,2023
440028,92700,COLOMBES,92,Maison,52,3,74,2023
1800000,92250,LA GARENNE-COLOMBES,92,Appartement,140,6,612,2023
1800000,92250,LA GARENNE-COLOMBES,92,Local industriel. commercial ou assimilé,500,0,612,2023
1138500,92270,BOIS-COLOMBES,92,Maison,106,5,261,2023
1138500,92270,BOIS-COLOMBES,92,Dépendance,0,0,261,2023
750000,92800,PUTEAUX,92,Local industriel. commercial ou assimilé,231,0,146,2023
1300000,92400,COURBEVOIE,92,Maison,80,4,165,2023
946860,92500,RUEIL-MALMAISON,92,Maison,52,3,705,2023
946860,92500,RUEIL-MALMAISON,92,Maison,109,4,705,2023
425000,92700,COLOMBES,92,Dépendance,0,0,151,2023
425000,92700,COLOMBES,92,Maison,37,3,151,2023
425000,92700,COLOMBES,92,Maison,6,0,151,2023
770000,92600,ASNIERES-SUR-SEINE,92,Maison,70,3,203,2023
770000,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,203,2023
1372600,92700,COLOMBES,92,Maison,45,3,373,2023
1372600,92700,COLOMBES,92,Maison,172,6,373,2023
488070,92700,COLOMBES,92,Dépendance,0,0,393,2023
488070,92700,COLOMBES,92,Maison,72,4,393,2023
350000,92000,NANTERRE,92,Maison,42,2,68,2023
410000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,126,2023
410000,92500,RUEIL-MALMAISON,92,Maison,90,4,126,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,179,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,266,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,445,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,117,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,240,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,133,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,230,0,316,2023
1320000,92000,NANTERRE,92,Local industriel. commercial ou assimilé,0,0,316,2023
9600000,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,180,0,503,2023
9600000,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,1298,0,503,2023
1244850,92270,BOIS-COLOMBES,92,Maison,75,4,290,2023
1244850,92270,BOIS-COLOMBES,92,Dépendance,0,0,290,2023
1263844,92150,SURESNES,92,Maison,77,4,64,2023
130000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,52,0,76,2023
483050,92700,COLOMBES,92,Dépendance,0,0,132,2023
483050,92700,COLOMBES,92,Maison,90,4,132,2023
680000,92000,NANTERRE,92,Dépendance,0,0,488,2023
680000,92000,NANTERRE,92,Maison,86,4,488,2023
582000,92390,VILLENEUVE-LA-GARENNE,92,Maison,121,4,663,2023
308500,92230,GENNEVILLIERS,92,Maison,80,3,103,2023
620000,92700,COLOMBES,92,Maison,81,3,129,2023
630000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,321,2023
630000,92500,RUEIL-MALMAISON,92,Maison,42,5,321,2023
577500,92500,RUEIL-MALMAISON,92,Maison,68,4,285,2023
1312500,92400,COURBEVOIE,92,Maison,120,8,169,2023
750000,92700,COLOMBES,92,Maison,78,3,350,2023
1749100,92600,ASNIERES-SUR-SEINE,92,Maison,180,6,245,2023
1749100,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,245,2023
490000,92700,COLOMBES,92,Maison,125,5,333,2023
685000,92400,COURBEVOIE,92,Maison,102,6,94,2023
797650,92700,COLOMBES,92,Maison,100,5,163,2023
1400000,92250,LA GARENNE-COLOMBES,92,Maison,120,5,464,2023
955000,92700,COLOMBES,92,Maison,120,3,200,2023
615000,92700,COLOMBES,92,Maison,88,4,534,2023
674000,92700,COLOMBES,92,Maison,111,5,173,2023
2673880,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,659,2023
2673880,92600,ASNIERES-SUR-SEINE,92,Maison,290,7,659,2023
1307920,92500,RUEIL-MALMAISON,92,Maison,110,5,352,2023
945450,92000,NANTERRE,92,Maison,89,5,257,2023
1193300,92500,RUEIL-MALMAISON,92,Maison,136,5,432,2023
950000,92500,RUEIL-MALMAISON,92,Maison,89,4,421,2023
950000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,421,2023
5700,92500,RUEIL-MALMAISON,92,Maison,100,4,38,2023
8000000,92300,LEVALLOIS-PERRET,92,Local industriel. commercial ou assimilé,988,0,288,2023
2373000,92300,LEVALLOIS-PERRET,92,Maison,185,6,166,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,36,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,719,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Appartement,60,3,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Appartement,57,3,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Appartement,31,2,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,1693,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,38,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Appartement,7,1,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,27,0,1415,2023
8220000,92600,ASNIERES-SUR-SEINE,92,Local industriel. commercial ou assimilé,20,0,1415,2023
4200000,92200,NEUILLY-SUR-SEINE,92,Maison,320,8,173,2023
725650,92700,COLOMBES,92,Maison,73,5,148,2023
725650,92700,COLOMBES,92,Dépendance,0,0,148,2023
1611700,92800,PUTEAUX,92,Maison,175,7,195,2023
1611700,92800,PUTEAUX,92,Maison,108,4,195,2023
716000,92000,NANTERRE,92,Maison,62,4,329,2023
732170,92270,BOIS-COLOMBES,92,Maison,76,4,111,2023
400000,92000,NANTERRE,92,Maison,46,3,200,2023
38000000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,1107,0,43612,2023
38000000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,13530,0,43612,2023
38000000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,1107,0,11632,2023
1662800,92500,RUEIL-MALMAISON,92,Maison,158,4,848,2023
1662800,92500,RUEIL-MALMAISON,92,Dépendance,0,0,848,2023
1026250,92700,COLOMBES,92,Dépendance,0,0,217,2023
1026250,92700,COLOMBES,92,Maison,95,4,217,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,642,0,1904,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,859,0,1904,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,890,0,1904,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,3553,0,1904,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,1117,0,1904,2023
6108931,92150,SURESNES,92,Local industriel. commercial ou assimilé,457,0,1904,2023
678000,92500,RUEIL-MALMAISON,92,Maison,80,4,163,2023
260000,92700,COLOMBES,92,Maison,42,2,116,2023
500000,92000,NANTERRE,92,Maison,49,3,308,2023
1512430,92500,RUEIL-MALMAISON,92,Maison,159,5,204,2023
765000,92150,SURESNES,92,Maison,65,4,154,2023
220000,92700,COLOMBES,92,Maison,60,3,99,2023
6027174,92110,CLICHY,92,Appartement,23,1,286,2023
6027174,92110,CLICHY,92,Appartement,14,1,286,2023
6027174,92110,CLICHY,92,Dépendance,0,0,286,2023
6027174,92110,CLICHY,92,Appartement,19,1,286,2023
6027174,92110,CLICHY,92,Appartement,12,1,286,2023
6027174,92110,CLICHY,92,Appartement,18,2,286,2023
6027174,92110,CLICHY,92,Appartement,22,2,286,2023
6027174,92110,CLICHY,92,Appartement,26,2,286,2023
6027174,92110,CLICHY,92,Appartement,16,1,286,2023
6027174,92110,CLICHY,92,Appartement,13,1,286,2023
6027174,92110,CLICHY,92,Appartement,32,2,286,2023
6027174,92110,CLICHY,92,Appartement,17,1,286,2023
6027174,92110,CLICHY,92,Appartement,15,1,286,2023
460000,92700,COLOMBES,92,Maison,69,5,238,2023
915000,92700,COLOMBES,92,Maison,111,5,277,2023
668696,92700,COLOMBES,92,Maison,100,6,167,2023
1275000,92600,ASNIERES-SUR-SEINE,92,Maison,80,5,206,2023
1000000,92150,SURESNES,92,Local industriel. commercial ou assimilé,390,0,428,2023
355000,92000,NANTERRE,92,Maison,89,3,263,2023
1470000,92400,COURBEVOIE,92,Dépendance,0,0,201,2023
1470000,92400,COURBEVOIE,92,Appartement,30,2,201,2023
1470000,92400,COURBEVOIE,92,Appartement,34,2,201,2023
1470000,92400,COURBEVOIE,92,Appartement,31,2,201,2023
1485000,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,195,2023
1485000,92600,ASNIERES-SUR-SEINE,92,Maison,150,6,195,2023
739130,92270,BOIS-COLOMBES,92,Dépendance,0,0,118,2023
739130,92270,BOIS-COLOMBES,92,Maison,83,4,118,2023
600000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,70,0,123,2023
600000,92700,COLOMBES,92,Appartement,45,2,123,2023
600000,92700,COLOMBES,92,Appartement,61,4,123,2023
3133400,92200,NEUILLY-SUR-SEINE,92,Maison,187,7,66,2023
4756550,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,476,0,2215,2023
719600,92000,NANTERRE,92,Maison,105,4,176,2023
1017200,92500,RUEIL-MALMAISON,92,Maison,131,6,360,2023
930000,92700,COLOMBES,92,Dépendance,0,0,267,2023
930000,92700,COLOMBES,92,Maison,80,4,267,2023
525000,92150,SURESNES,92,Maison,48,2,102,2023
340000,92390,VILLENEUVE-LA-GARENNE,92,Maison,53,3,163,2023
941000,92700,COLOMBES,92,Maison,93,4,235,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,420,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,665,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,808,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,452,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,538,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,453,0,1418,2023
8820000,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,461,0,1418,2023
981000,92270,BOIS-COLOMBES,92,Maison,110,5,434,2023
981000,92270,BOIS-COLOMBES,92,Dépendance,0,0,434,2023
882360,92600,ASNIERES-SUR-SEINE,92,Maison,110,7,78,2023
620000,92000,NANTERRE,92,Maison,282,6,224,2023
2330000,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,338,2023
2330000,92250,LA GARENNE-COLOMBES,92,Maison,167,6,338,2023
1150000,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,129,2023
1150000,92250,LA GARENNE-COLOMBES,92,Maison,91,5,129,2023
2050000,92250,LA GARENNE-COLOMBES,92,Maison,210,5,175,2023
895000,92270,BOIS-COLOMBES,92,Maison,90,5,211,2023
959910,92500,RUEIL-MALMAISON,92,Maison,124,5,282,2023
959910,92500,RUEIL-MALMAISON,92,Dépendance,0,0,282,2023
2300000,92400,COURBEVOIE,92,Local industriel. commercial ou assimilé,436,0,444,2023
363000,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,206,2023
363000,92600,ASNIERES-SUR-SEINE,92,Maison,49,3,206,2023
365000,92230,GENNEVILLIERS,92,Maison,48,3,83,2023
365000,92230,GENNEVILLIERS,92,Dépendance,0,0,83,2023
1000000,92700,COLOMBES,92,Appartement,60,2,252,2023
1000000,92700,COLOMBES,92,Appartement,21,1,252,2023
1000000,92700,COLOMBES,92,Appartement,13,1,252,2023
1000000,92700,COLOMBES,92,Dépendance,0,0,252,2023
3750000,92700,COLOMBES,92,Dépendance,0,0,3083,2023
3750000,92700,COLOMBES,92,Local industriel. commercial ou assimilé,700,0,3083,2023
3750000,92700,COLOMBES,92,Appartement,50,3,3083,2023
630000,92000,NANTERRE,92,Dépendance,0,0,296,2023
630000,92000,NANTERRE,92,Maison,73,5,296,2023
946100,92500,RUEIL-MALMAISON,92,Maison,144,6,502,2023
687800,92700,COLOMBES,92,Maison,130,4,326,2023
675000,92600,ASNIERES-SUR-SEINE,92,Maison,138,6,272,2023
1688000,92270,BOIS-COLOMBES,92,Maison,160,4,321,2023
1688000,92270,BOIS-COLOMBES,92,Dépendance,0,0,321,2023
2382366,92200,NEUILLY-SUR-SEINE,92,Local industriel. commercial ou assimilé,210,0,174,2023
220000,92000,NANTERRE,92,Maison,90,4,490,2023
981000,92500,RUEIL-MALMAISON,92,Dépendance,0,0,410,2023
981000,92500,RUEIL-MALMAISON,92,Maison,197,7,410,2023
1290000,92700,COLOMBES,92,Maison,155,4,339,2023
