property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
335000,11,VC,PGE GUEUGNON,93700,DRANCY,93,Maison,114,5,527,2023
335000,11,VC,PGE GUEUGNON,93700,DRANCY,93,Dépendance,0,0,527,2023
400000,24,AV,DE L ESPERANCE,93150,LE BLANC-MESNIL,93,Dépendance,0,0,439,2023
400000,24,AV,DE L ESPERANCE,93150,LE BLANC-MESNIL,93,Appartement,55,3,439,2023
475000,12,RUE,DU ROND POINT,93220,GAGNY,93,Maison,105,5,359,2023
475000,12,RUE,DU ROND POINT,93220,GAGNY,93,Dépendance,0,0,359,2023
285000,148,RUE,DU LIMOUSIN,93290,TREMBLAY-EN-FRANCE,93,Maison,64,4,435,2023
690000,111,RUE,D ESTIENNE D ORVES,93110,ROSNY-SOUS-BOIS,93,Dépendance,0,0,289,2023
690000,111,RUE,D ESTIENNE D ORVES,93110,ROSNY-SOUS-BOIS,93,Maison,86,7,289,2023
320000,91,RUE,GASTON NAVAILLES,93330,NEUILLY-SUR-MARNE,93,Maison,59,2,267,2023
265000,9,RUE,DES COLIBRIS,93370,MONTFERMEIL,93,Maison,94,5,254,2023
265000,9011,RUE,DES COLIBRIS,93370,MONTFERMEIL,93,Dépendance,0,0,17,2023
300000,4,RUE,FRANCIS CRENO,93600,AULNAY SOUS BOIS,93,Dépendance,0,0,399,2023
300000,4,RUE,FRANCIS CRENO,93600,AULNAY SOUS BOIS,93,Maison,50,3,399,2023
1065000,29,ALL,DE LA LIMITE,93340,LE RAINCY,93,Maison,200,7,625,2023
1065000,29,ALL,DE LA LIMITE,93340,LE RAINCY,93,Maison,200,7,819,2023
270000,27,AV,DESCARTES,93700,DRANCY,93,Maison,40,3,300,2023
270000,27,RUE,DE L EGALITE,93600,AULNAY SOUS BOIS,93,Maison,58,3,430,2023
270000,27,RUE,DE L EGALITE,93600,AULNAY SOUS BOIS,93,Dépendance,0,0,430,2023
280000,14,RUE,DU HUIT MAI 1945,93220,GAGNY,93,Dépendance,0,0,301,2023
280000,14,RUE,DU HUIT MAI 1945,93220,GAGNY,93,Maison,70,3,301,2023
10300000,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,804,0,10233,2023
10300000,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,2800,0,10233,2023
10300000,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,425,0,10233,2023
10300000,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,268,0,10233,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,17,1,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,33,2,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,40,2,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,28,0,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,18,0,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,115,0,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Dépendance,0,0,204,2023
4285795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,26,2,204,2023
4285795,122,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,152,0,191,2023
4285795,122,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,51,0,191,2023
4285795,90,AV,JEAN JAURES,93700,DRANCY,93,Appartement,85,3,313,2023
4285795,90,AV,JEAN JAURES,93700,DRANCY,93,Local industriel. commercial ou assimilé,70,0,313,2023
4285795,90,AV,JEAN JAURES,93700,DRANCY,93,Local industriel. commercial ou assimilé,300,0,313,2023
4285795,92,AV,JEAN JAURES,93700,DRANCY,93,Dépendance,0,0,481,2023
4285795,92,AV,JEAN JAURES,93700,DRANCY,93,Appartement,80,3,481,2023
2200000,54,AV,GASTON MONMOUSSEAU,93240,STAINS,93,Local industriel. commercial ou assimilé,2400,0,1088,2023
275000,47,ALL,BORIS VIAN,93270,SEVRAN,93,Maison,88,5,273,2023
321000,117,RUE,MAXIME GORKI,93700,DRANCY,93,Maison,98,3,270,2023
273000,26,CRS,DE LA REPUBLIQUE,93140,BONDY,93,Maison,50,3,69,2023
320000,130,AV,VAUBAN,93190,LIVRY-GARGAN,93,Dépendance,0,0,338,2023
320000,130,AV,VAUBAN,93190,LIVRY-GARGAN,93,Maison,71,4,338,2023
315000,1,RUE,FELIX FALLIERES,93440,DUGNY,93,Maison,68,4,342,2023
315000,12,ALL,CONDORCET,93190,LIVRY-GARGAN,93,Maison,58,3,272,2023
21612800,6,RUE,DE LA PROCESSION,93200,SAINT-DENIS,93,Appartement,41,2,274,2023
21612800,6,RUE,DE LA PROCESSION,93200,SAINT-DENIS,93,Local industriel. commercial ou assimilé,8871,0,274,2023
21612800,6,RUE,DE LA CROIX FARON,93210,SAINT-DENIS,93,Local industriel. commercial ou assimilé,0,0,3291,2023
340000,92,AV,VERCINGETORIX,93600,AULNAY SOUS BOIS,93,Dépendance,0,0,504,2023
340000,92,AV,VERCINGETORIX,93600,AULNAY SOUS BOIS,93,Maison,82,5,504,2023
355000,36,AV,PAUL BERT,93420,VILLEPINTE,93,Maison,155,5,451,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,26,2,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,33,2,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,17,1,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Dépendance,0,0,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,28,0,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,18,0,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Appartement,40,2,204,2023
14745795,124,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,115,0,204,2023
14745795,122,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,51,0,191,2023
14745795,122,AV,HENRI BARBUSSE,93700,DRANCY,93,Local industriel. commercial ou assimilé,152,0,191,2023
14745795,90,AV,JEAN JAURES,93700,DRANCY,93,Local industriel. commercial ou assimilé,300,0,313,2023
14745795,90,AV,JEAN JAURES,93700,DRANCY,93,Local industriel. commercial ou assimilé,70,0,313,2023
14745795,90,AV,JEAN JAURES,93700,DRANCY,93,Appartement,85,3,313,2023
14745795,92,AV,JEAN JAURES,93700,DRANCY,93,Appartement,80,3,481,2023
14745795,92,AV,JEAN JAURES,93700,DRANCY,93,Dépendance,0,0,481,2023
14745795,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,2800,0,10233,2023
14745795,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,268,0,10233,2023
14745795,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,804,0,10233,2023
14745795,14,RUE,CORMONT,93700,DRANCY,93,Local industriel. commercial ou assimilé,425,0,10233,2023
305000,13,RUE,ETIENNE DOLET,93700,DRANCY,93,Maison,76,3,369,2023
400000,51,RUE,BRANLY,93700,DRANCY,93,Dépendance,0,0,70,2023
400000,51,RUE,BRANLY,93700,DRANCY,93,Maison,77,4,591,2023
400000,51,RUE,BRANLY,93700,DRANCY,93,Dépendance,0,0,591,2023
400000,51,RUE,BRANLY,93700,DRANCY,93,Maison,77,4,70,2023
300000,26,RUE,BRANLY,93700,DRANCY,93,Dépendance,0,0,348,2023
300000,26,RUE,BRANLY,93700,DRANCY,93,Maison,30,2,348,2023
570000,44,ALL,JEAN BAPTISTE CLEMENT,93320,LES PAVILLONS-SOUS-BOIS,93,Maison,151,5,401,2023
300000,67,AV,DU COTEAU,93390,CLICHY SOUS BOIS,93,Maison,90,4,396,2023
247000,54,AV,STALINGRAD,93230,ROMAINVILLE,93,Maison,102,5,384,2023
247000,54,AV,STALINGRAD,93230,ROMAINVILLE,93,Dépendance,0,0,384,2023
380000,23,RUE,DAVID LEDER,93140,BONDY,93,Maison,62,4,445,2023
380000,23,RUE,DAVID LEDER,93140,BONDY,93,Dépendance,0,0,445,2023
292000,9,QUAI,DE SEINE,93450,L'ILE-SAINT-DENIS,93,Appartement,44,3,232,2023
292000,9,QUAI,DE SEINE,93450,L'ILE-SAINT-DENIS,93,Appartement,43,3,232,2023
292000,9,QUAI,DE SEINE,93450,L'ILE-SAINT-DENIS,93,Dépendance,0,0,232,2023
234500,15,RUE,DE L EMANCIPATION,93700,DRANCY,93,Maison,49,2,339,2023
234500,15,RUE,DE L EMANCIPATION,93700,DRANCY,93,Dépendance,0,0,339,2023
325000,30,ALL,RAMEAUX,93270,SEVRAN,93,Maison,88,5,350,2023
320000,16,RUE,DE LA LIBERATION,93700,DRANCY,93,Maison,37,1,253,2023
270000,14,AV,RONSARD,93220,GAGNY,93,Maison,90,3,384,2023
315000,5,AV,PIERRE CURIE,93270,SEVRAN,93,Maison,102,5,398,2023
420000,11,ALL,MADELEINE,93220,GAGNY,93,Dépendance,0,0,351,2023
420000,11,ALL,MADELEINE,93220,GAGNY,93,Maison,100,4,351,2023
415000,6,RUE,DU PLATEAU,93390,CLICHY SOUS BOIS,93,Maison,75,3,340,2023
350000,1,IMP,DES MESANGES,93320,LES PAVILLONS-SOUS-BOIS,93,Maison,93,5,259,2023
356000,65,AV,ROGER SALENGRO,93290,TREMBLAY-EN-FRANCE,93,Maison,86,5,360,2023
356000,65,AV,ROGER SALENGRO,93290,TREMBLAY-EN-FRANCE,93,Dépendance,0,0,360,2023
365000,64,RUE,DES ARDENNES,93290,TREMBLAY-EN-FRANCE,93,Maison,72,3,246,2023
157000,25,ALL,ANDREA,93140,BONDY,93,Appartement,36,2,60,2023
676800,17,ALL,DES HETRES,93340,LE RAINCY,93,Dépendance,0,0,489,2023
676800,17,ALL,DES HETRES,93340,LE RAINCY,93,Maison,144,7,489,2023
240000,74,RUE,GASTON CREPIN,93000,BOBIGNY,93,Dépendance,0,0,298,2023
240000,74,RUE,GASTON CREPIN,93000,BOBIGNY,93,Maison,114,3,298,2023
410000,46,RUE,DES TRAVAILLEURS,93700,DRANCY,93,Maison,84,3,257,2023
57500,7,RUE,DE PICARDIE,93600,AULNAY SOUS BOIS,93,Maison,78,3,338,2023
57500,7,RUE,DE PICARDIE,93600,AULNAY SOUS BOIS,93,Dépendance,0,0,338,2023
248000,29,RUE,DU CYCLE,93140,BONDY,93,Dépendance,0,0,258,2023
248000,29,RUE,DU CYCLE,93140,BONDY,93,Maison,69,3,258,2023
1000000,88,AV,P VAILL COUTURIER,93330,NEUILLY-SUR-MARNE,93,Dépendance,0,0,463,2023
1000000,88,AV,P VAILL COUTURIER,93330,NEUILLY-SUR-MARNE,93,Maison,70,4,463,2023
1000000,90,AV,P VAILL COUTURIER,93330,NEUILLY-SUR-MARNE,93,Local industriel. commercial ou assimilé,235,0,695,2023
1000000,90,AV,P VAILL COUTURIER,93330,NEUILLY-SUR-MARNE,93,Local industriel. commercial ou assimilé,235,0,153,2023
171000,61,AV,DE STALINGRAD,93240,STAINS,93,Maison,43,2,229,2023
290000,7,RUE,SYLVINE,93240,STAINS,93,Maison,89,4,288,2023
330000,23,RUE,MARGUERITE,93380,PIERREFITTE-SUR-SEINE,93,Maison,90,5,179,2023
280000,11,RUE,LAMARTINE,93150,LE BLANC-MESNIL,93,Dépendance,0,0,229,2023
280000,11,RUE,LAMARTINE,93150,LE BLANC-MESNIL,93,Maison,77,3,229,2023
780000,290,AV,JEAN JAURES,93700,DRANCY,93,Local industriel. commercial ou assimilé,373,0,288,2023
447000,110,RUE,DE LA REPUBLIQUE,93700,DRANCY,93,Maison,109,4,289,2023
430000,8,AV,DE LA BOURDONNAIS,93250,VILLEMOMBLE,93,Maison,86,4,333,2023
655000,7,RUE,JEANNE D ARC,93250,VILLEMOMBLE,93,Maison,127,5,282,2023
420000,13,VLA,MARGUERITE,93330,NEUILLY-SUR-MARNE,93,Maison,72,3,370,2023
440000,12,VLA,DES COTEAUX,93340,LE RAINCY,93,Maison,53,3,303,2023
440000,12,VLA,DES COTEAUX,93340,LE RAINCY,93,Dépendance,0,0,303,2023
420000,22,AV,PIERRE GASTAUD,93600,AULNAY SOUS BOIS,93,Maison,71,4,385,2023
142500,60,BD,MICHELET,93130,NOISY-LE-SEC,93,Maison,84,4,188,2023
16850000,39,RUE,DU COMMANDANT ROLLAND,93350,LE BOURGET,93,Local industriel. commercial ou assimilé,3867,0,4265,2023
312000,21,RUE,PARMENTIER,93380,PIERREFITTE-SUR-SEINE,93,Dépendance,0,0,311,2023
312000,21,RUE,PARMENTIER,93380,PIERREFITTE-SUR-SEINE,93,Appartement,36,2,311,2023
312000,21,RUE,PARMENTIER,93380,PIERREFITTE-SUR-SEINE,93,Appartement,36,3,311,2023
90000,68,RUE,CONDORCET,93100,MONTREUIL,93,Maison,95,5,262,2023
480000,28,RUE,JUAN VALERA,93410,VAUJOURS,93,Dépendance,0,0,243,2023
480000,28,RUE,JUAN VALERA,93410,VAUJOURS,93,Maison,85,3,243,2023
560000,11,ALL,BERANGER,93320,LES PAVILLONS-SOUS-BOIS,93,Maison,117,5,482,2023
362000,8,RUE,MARCEL LE POGAMP,93240,STAINS,93,Appartement,24,1,543,2023
362000,8,RUE,MARCEL LE POGAMP,93240,STAINS,93,Maison,88,4,543,2023
362000,8,RUE,MARCEL LE POGAMP,93240,STAINS,93,Dépendance,0,0,543,2023
476000,12,RUE,DU BOIS D AVRON,93360,NEUILLY-PLAISANCE,93,Dépendance,0,0,294,2023
476000,12,RUE,DU BOIS D AVRON,93360,NEUILLY-PLAISANCE,93,Maison,58,3,294,2023
