property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,78,4,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,98,5,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,85,4,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,65,3,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,68,3,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,80,4,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,51,2,1988,2023
3520000,11,RUE,DE L'ORGE,91000,EVRY-COURCOURONNES,91,Appartement,52,2,1988,2023
900000,56,GR,GRANDE RUE 8 MAI 1945,91430,VAUHALLAN,91,Maison,213,5,1949,2023
900000,56,GR,GRANDE RUE 8 MAI 1945,91430,VAUHALLAN,91,Local industriel. commercial ou assimilé,9,0,500,2023
900000,56,GR,GRANDE RUE 8 MAI 1945,91430,VAUHALLAN,91,Maison,213,5,500,2023
900000,56,GR,GRANDE RUE 8 MAI 1945,91430,VAUHALLAN,91,Local industriel. commercial ou assimilé,9,0,1949,2023
535000,55,RUE,GUILLAUME BUDE,91330,YERRES,91,Maison,100,4,974,2023
387500,8,RUE,DU PEUPLE LA LANCE,91630,AVRAINVILLE,91,Maison,102,5,510,2023
387500,8,RUE,DU PEUPLE LA LANCE,91630,AVRAINVILLE,91,Dépendance,0,0,510,2023
380476,17,RUE,D ANGERVILLE,91410,GRANGES-LE-ROI (LES),91,Dépendance,0,0,1035,2023
380476,17,RUE,D ANGERVILLE,91410,GRANGES-LE-ROI (LES),91,Maison,140,6,1035,2023
552000,18,BD,DENIS PAPIN,91130,RIS-ORANGIS,91,Maison,68,3,217,2023
409350,35,RUE,D ANTIOCHE,91640,BRIIS-SOUS-FORGES,91,Maison,126,5,367,2023
303000,448,RUE,DES GRENOUILLERES,91660,LE MEREVILLOIS,91,Maison,138,5,850,2023
303000,448,RUE,DES GRENOUILLERES,91660,LE MEREVILLOIS,91,Maison,138,5,500,2023
8793725,7,RTE,RD 128,91120,PALAISEAU,91,Local industriel. commercial ou assimilé,354,0,67404,2023
8793725,7,RTE,RD 128,91120,PALAISEAU,91,Local industriel. commercial ou assimilé,43421,0,67404,2023
602000,4,IMP,ROBERT DUBOIS,91800,BRUNOY,91,Maison,105,3,1070,2023
2300000,5001,RUE,DE BEAUVAIS,91750,CHAMPCUEIL,91,Local industriel. commercial ou assimilé,3400,0,12260,2023
406000,13,AV,DES ERABLES,91390,MORSANG-SUR-ORGE,91,Maison,80,4,354,2023
451300,2,IMP,DES MAGNOLIAS,91270,VIGNEUX SUR SEINE,91,Maison,119,6,400,2023
242000,51,RUE,DIDOT SAINT LEGER,91100,CORBEIL ESSONNES,91,Maison,79,4,209,2023
355000,29,RUE,DES PATIS,91540,MENNECY,91,Maison,125,7,873,2023
300000,17,RUE,ALPHONSE DAUDET,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,71,4,199,2023
394650,40,RUE,DE FRILEUSE,91400,GOMETZ-LA-VILLE,91,Dépendance,0,0,470,2023
394650,40,RUE,DE FRILEUSE,91400,GOMETZ-LA-VILLE,91,Maison,115,5,470,2023
283000,37,RUE,LAVOISIER,91160,LONGJUMEAU,91,Maison,67,4,44,2023
283000,1,RUE,LAVOISIER,91160,LONGJUMEAU,91,Local industriel. commercial ou assimilé,146,0,730,2023
328300,8,RUE,DE L EGALITE,91590,D HUISON LONGUEVILLE,91,Maison,115,5,1512,2023
328300,8,RUE,DE L EGALITE,91590,D HUISON LONGUEVILLE,91,Dépendance,0,0,1512,2023
350000,39,RUE,RAYMONDE DE LA ROCHE,91220,LE PLESSIS PATE,91,Dépendance,0,0,574,2023
350000,39,RUE,RAYMONDE DE LA ROCHE,91220,LE PLESSIS PATE,91,Maison,88,3,574,2023
240000,136,RTE,DE LEUVILLE,91180,SAINT-GERMAIN-LES-ARPAJON,91,Maison,92,4,884,2023
350000,228,AV,HENRI BARBUSSE,91270,VIGNEUX SUR SEINE,91,Maison,98,5,316,2023
399000,2,RUE,ALFRED SISLEY,91620,NOZAY,91,Maison,101,3,592,2023
399000,2,RUE,ALFRED SISLEY,91620,NOZAY,91,Dépendance,0,0,592,2023
590000,2,RTE,DE GRIGNY,91130,RIS-ORANGIS,91,Local industriel. commercial ou assimilé,283,0,608,2023
419400,9,RUE,DES CLAIRS CHENES,91390,MORSANG-SUR-ORGE,91,Dépendance,0,0,554,2023
419400,9,RUE,DES CLAIRS CHENES,91390,MORSANG-SUR-ORGE,91,Maison,108,4,554,2023
264600,9,CHE,DE LA MANUFACTURE,91540,MENNECY,91,Dépendance,0,0,758,2023
264600,9,CHE,DE LA MANUFACTURE,91540,MENNECY,91,Maison,90,4,758,2023
434100,40,RUE,ANTOINE DE SAINT EXUPERY,91620,NOZAY,91,Maison,114,6,418,2023
587900,4,RUE,DE LA CHARRIERE,91210,DRAVEIL,91,Maison,154,6,376,2023
219000,18,RUE,GUTENBERG,91100,CORBEIL ESSONNES,91,Maison,62,3,110,2023
215000,65,RUE,LOUIS BAUDOIN,91100,CORBEIL ESSONNES,91,Appartement,54,2,971,2023
215000,65,RUE,LOUIS BAUDOIN,91100,CORBEIL ESSONNES,91,Local industriel. commercial ou assimilé,291,0,971,2023
220000,31,AV,PAUL VAILLANT COUTURIER,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,35,2,166,2023
220000,31,AV,PAUL VAILLANT COUTURIER,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Dépendance,0,0,166,2023
363250,30,RUE,PIERRE BROSSOLETTE,91600,SAVIGNY-SUR-ORGE,91,Maison,74,4,391,2023
285000,29,RUE,ANDROMEDE,91100,VILLABE,91,Maison,89,4,294,2023
230000,3,RUE,FOUCHER DE CAREIL,91200,ATHIS MONS,91,Maison,49,2,410,2023
315000,18,RUE,DE LA NOUE ROUSSEAU,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,101,5,345,2023
313850,2,RUE,PIERREUSE,91680,BRUYERES-LE-CHATEL,91,Maison,91,4,615,2023
310000,42,RUE,BUFFON,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Dépendance,0,0,765,2023
310000,42,RUE,BUFFON,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,46,3,765,2023
384500,9,RUE,DES BUISSONS,91600,SAVIGNY-SUR-ORGE,91,Maison,91,5,413,2023
180000,41,RUE,HENRI BARBUSSE,91380,CHILLY MAZARIN,91,Maison,18,1,176,2023
275000,15,RUE,DES POMMIERS,91100,CORBEIL ESSONNES,91,Maison,160,6,441,2023
290000,17,RUE,DES HETRES,91540,MENNECY,91,Maison,91,4,455,2023
525000,3,RUE,MONTMARTRE,91430,IGNY,91,Maison,81,4,610,2023
525000,3,RUE,MONTMARTRE,91430,IGNY,91,Dépendance,0,0,610,2023
374000,12,RUE,DE L'EGALITE,91390,MORSANG-SUR-ORGE,91,Maison,96,4,370,2023
374000,12,RUE,DE L'EGALITE,91390,MORSANG-SUR-ORGE,91,Dépendance,0,0,370,2023
208000,25,RUE,AUGUSTE PETIT,91150,ETAMPES,91,Dépendance,0,0,95,2023
208000,25,RUE,AUGUSTE PETIT,91150,ETAMPES,91,Appartement,62,3,95,2023
208000,25,RUE,AUGUSTE PETIT,91150,ETAMPES,91,Appartement,46,2,95,2023
247000,6,RUE,PASTEUR,91490,MILLY-LA-FORET,91,Maison,83,4,530,2023
319500,32,RUE,DE LA CROIX BOISSEE,91760,ITTEVILLE,91,Maison,83,5,415,2023
319500,32,RUE,DE LA CROIX BOISSEE,91760,ITTEVILLE,91,Dépendance,0,0,415,2023
419500,47,RUE,DES LONGAINES,91330,YERRES,91,Maison,152,7,616,2023
59613,6,RUE,JOLIOT CURIE,91790,BOISSY-SOUS-SAINT-YON,91,Maison,101,6,314,2023
433000,7,RUE,PAUL LANGEVIN,91290,LA NORVILLE,91,Maison,133,6,369,2023
321000,146,RUE,PIERRE BROSSOLETTE,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,127,6,431,2023
374900,28,RUE,DE BRUNOY,91230,MONTGERON,91,Maison,104,4,358,2023
265000,25,RUE,SAINT MARTIN,91750,CHEVANNES,91,Maison,56,3,799,2023
290000,10,RUE,DESIRE BOIS,91560,CROSNE,91,Maison,104,4,575,2023
484600,17,RUE,DES HOSPITALIERS,91400,SACLAY,91,Maison,94,5,256,2023
372000,2,RUE,DES PRUNELLES,91540,MENNECY,91,Maison,90,5,585,2023
22000,120,RUE,DU ROLE,91800,BRUNOY,91,Dépendance,0,0,53,2023
310000,8,RUE,DE SENART,91210,DRAVEIL,91,Dépendance,0,0,350,2023
310000,8,RUE,DE SENART,91210,DRAVEIL,91,Maison,63,4,350,2023
307500,1,RUE,DE L EGLISE,91660,LE MEREVILLOIS,91,Maison,115,4,546,2023
307500,1,RUE,DE L EGLISE,91660,LE MEREVILLOIS,91,Dépendance,0,0,546,2023
375000,26,AV,AUGUSTE RODIN,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,94,4,343,2023
310000,4,RTE,D ETAMPES,91590,D HUISON LONGUEVILLE,91,Maison,103,4,590,2023
284000,5,RUE,DE LA VERDOISE,91150,ORMOY-LA-RIVIERE,91,Maison,60,3,440,2023
284000,5,RUE,DE LA VERDOISE,91150,ORMOY-LA-RIVIERE,91,Dépendance,0,0,440,2023
373000,18,RUE,DU PORT AUX SABLONS,91250,SAINTRY-SUR-SEINE,91,Dépendance,0,0,499,2023
373000,18,RUE,DU PORT AUX SABLONS,91250,SAINTRY-SUR-SEINE,91,Maison,82,4,499,2023
321750,6,RUE,DE LA BRECHE DES VIGNES,91480,QUINCY-SOUS-SENART,91,Maison,100,5,549,2023
254800,21,RUE,DES CHAMPS FLEURIS,91680,BRUYERES-LE-CHATEL,91,Maison,116,6,496,2023
254800,21,RUE,DES CHAMPS FLEURIS,91680,BRUYERES-LE-CHATEL,91,Dépendance,0,0,496,2023
270000,10,ALL,DES CYCLAMENS,91410,DOURDAN,91,Maison,92,5,237,2023
270000,9010,IMP,DES CYCLAMENS,91410,DOURDAN,91,Dépendance,0,0,14,2023
155000,136,BD,HENRI BARBUSSE,91210,DRAVEIL,91,Maison,50,3,79,2023
358000,24,RUE,DU DOCTEUR MENARD,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,90,5,594,2023
435000,12,RUE,D OLY,91270,VIGNEUX SUR SEINE,91,Dépendance,0,0,505,2023
435000,12,RUE,D OLY,91270,VIGNEUX SUR SEINE,91,Maison,107,4,505,2023
144000,29,RUE,DES RESERVOIRS,91250,SAINTRY-SUR-SEINE,91,Maison,84,2,1021,2023
199000,62,AV,SALVADOR ALLENDE,91220,BRETIGNY SUR ORGE,91,Maison,44,3,203,2023
199000,62,AV,SALVADOR ALLENDE,91220,BRETIGNY SUR ORGE,91,Dépendance,0,0,203,2023
284000,9,RUE,DE LA BICHE,91150,ETAMPES,91,Maison,90,5,303,2023
410000,42,RUE,DES COQUELICOTS,91540,MENNECY,91,Maison,121,6,781,2023
294000,2,AV,JEAN MOULIN,91360,VILLEMOISSON-S-ORGE,91,Maison,107,5,331,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Maison,131,7,50,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Dépendance,0,0,640,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Maison,131,7,640,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Dépendance,0,0,50,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Dépendance,0,0,3930,2023
559500,19,RUE,DES PAVILLONS,91140,VILLEJUST,91,Maison,131,7,3930,2023
280000,21,RUE,DU TIERS ETAT,91700,FLEURY-MEROGIS,91,Dépendance,0,0,217,2023
280000,21,RUE,DU TIERS ETAT,91700,FLEURY-MEROGIS,91,Maison,78,4,217,2023
328500,58,AV,DES HETRES,91170,VIRY CHATILLON,91,Maison,60,4,363,2023
123560,23,RUE,DE JUBERT,91690,SACLAS,91,Maison,78,3,308,2023
123560,23,RUE,DE JUBERT,91690,SACLAS,91,Dépendance,0,0,308,2023
254128,10,RUE,DE GIVRAMONT,91660,LE MEREVILLOIS,91,Dépendance,0,0,1047,2023
254128,10,RUE,DE GIVRAMONT,91660,LE MEREVILLOIS,91,Maison,65,3,1047,2023
727500,35,RUE,DE BRUNOY,91230,MONTGERON,91,Maison,100,5,1198,2023
727500,35,RUE,DE BRUNOY,91230,MONTGERON,91,Dépendance,0,0,1198,2023
137000,16,RUE,ETIENNE LAURENT,91740,PUSSAY,91,Maison,75,5,148,2023
137000,16,RUE,ETIENNE LAURENT,91740,PUSSAY,91,Dépendance,0,0,148,2023
320100,6,RUE,DE CHEVREUSE,91140,VILLEBON SUR YVETTE,91,Dépendance,0,0,584,2023
320100,6,RUE,DE CHEVREUSE,91140,VILLEBON SUR YVETTE,91,Maison,102,4,584,2023
337000,9,IMP,DES PETITS SELS,91650,BREUILLET,91,Maison,110,6,492,2023
250000,4,RUE,DU MOULIN,91530,SAINT-CHERON,91,Maison,73,5,735,2023
345000,43,AV,GEORGES PITARD,91700,SAINTE-GENEVIEVE-DES-BOIS,91,Maison,99,5,442,2023
220000,5075,RUE,DE L ORME,91580,VILLENEUVE-SUR-AUVERS,91,Maison,100,5,622,2023
220000,5075,RUE,DE L ORME,91580,VILLENEUVE-SUR-AUVERS,91,Dépendance,0,0,622,2023
319000,17,RUE,DE CHANTELOUP,91180,SAINT-GERMAIN-LES-ARPAJON,91,Maison,70,4,739,2023
319000,17,RUE,DE CHANTELOUP,91180,SAINT-GERMAIN-LES-ARPAJON,91,Dépendance,0,0,739,2023
308000,6,RUE,DE LA LIBERTE,91300,MASSY,91,Maison,49,3,341,2023
462000,1,RUE,DU FOND DE CALAIS,91360,VILLEMOISSON-S-ORGE,91,Maison,114,5,409,2023
280000,3,CHE,DE LA BATE,91160,BALLAINVILLIERS,91,Maison,23,1,449,2023
310624,18,RUE,DU CREUX DE LA BORNE,91690,SACLAS,91,Maison,160,5,850,2023
200000,18,AV,DES CYGNES,91800,BRUNOY,91,Maison,56,3,369,2023
341150,26,AV,DE CHAMPROSAY,91360,VILLEMOISSON-S-ORGE,91,Maison,89,3,332,2023
387000,62,RUE,PIERRE CURIE,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,80,4,610,2023
324000,12,AV,DES LILAS,91800,BRUNOY,91,Maison,80,4,245,2023
380000,7,IMP,DE CERNAY,91470,LIMOURS,91,Maison,105,7,518,2023
351000,32,RUE,DE VAUHALLAN,91120,PALAISEAU,91,Dépendance,0,0,488,2023
351000,32,RUE,DE VAUHALLAN,91120,PALAISEAU,91,Maison,47,2,488,2023
37500,2,ALL,DES ROSES,91830,COUDRAY-MONTCEAUX (LE),91,Maison,83,5,500,2023
510000,33,AV,DE L ETANG NEUF,91460,MARCOUSSIS,91,Maison,94,4,523,2023
270000,3,RUE,DES AULNES,91220,BRETIGNY SUR ORGE,91,Dépendance,0,0,150,2023
270000,3,RUE,DES AULNES,91220,BRETIGNY SUR ORGE,91,Maison,77,4,150,2023
400000,85,RUE,BOILEAU,91600,SAVIGNY-SUR-ORGE,91,Local industriel. commercial ou assimilé,18,0,442,2023
400000,85,RUE,BOILEAU,91600,SAVIGNY-SUR-ORGE,91,Appartement,19,1,442,2023
400000,85,RUE,BOILEAU,91600,SAVIGNY-SUR-ORGE,91,Dépendance,0,0,442,2023
497050,8,RUE,DU PIED DE LA TOUR,91310,LINAS,91,Maison,130,5,585,2023
497050,8,RUE,DU PIED DE LA TOUR,91310,LINAS,91,Maison,130,5,500,2023
160000,81,AV,JEAN JAURES,91230,MONTGERON,91,Maison,65,2,454,2023
160000,81,AV,JEAN JAURES,91230,MONTGERON,91,Dépendance,0,0,454,2023
357000,34,RUE,HENRIETTE D ENTRAGUES,91460,MARCOUSSIS,91,Maison,87,4,397,2023
360000,7,RUE,DU CHANT DU COQ,91630,LEUDEVILLE,91,Maison,152,7,525,2023
280000,85,AV,DES BOULEAUX,91170,VIRY CHATILLON,91,Maison,74,4,351,2023
280000,85,AV,DES BOULEAUX,91170,VIRY CHATILLON,91,Dépendance,0,0,351,2023
141000,23,GR,GDE RUE,91410,AUTHON-LA-PLAINE,91,Maison,70,3,516,2023
141000,23,GR,GDE RUE,91410,AUTHON-LA-PLAINE,91,Maison,70,3,500,2023
295000,50,RUE,DE LA SABLONNIERE,91410,GRANGES-LE-ROI (LES),91,Maison,83,5,863,2023
410000,7,PL,COPERNIC,91250,TIGERY,91,Maison,119,5,289,2023
555000,8,RUE,DU LAVOIR,91640,JANVRY,91,Maison,122,4,345,2023
395000,49,RUE,DES GROUETTES,91820,BOUTIGNY-SUR-ESSONNE,91,Dépendance,0,0,939,2023
395000,49,RUE,DES GROUETTES,91820,BOUTIGNY-SUR-ESSONNE,91,Maison,149,5,939,2023
395000,49,RUE,DES GROUETTES,91820,BOUTIGNY-SUR-ESSONNE,91,Dépendance,0,0,500,2023
395000,49,RUE,DES GROUETTES,91820,BOUTIGNY-SUR-ESSONNE,91,Maison,149,5,500,2023
465500,116,AV,SADI CARNOT,91160,SAULX-LES-CHARTREUX,91,Maison,106,5,899,2023
465500,116,AV,SADI CARNOT,91160,SAULX-LES-CHARTREUX,91,Maison,106,5,500,2023
258000,8,SQ,DE L'ORME A MATHIEU,91070,BONDOUFLE,91,Maison,87,4,112,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Dépendance,0,0,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Local industriel. commercial ou assimilé,92,0,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Appartement,43,2,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Appartement,57,3,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Appartement,42,2,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Appartement,56,3,400,2023
1100000,23,RUE,MARX DORMOY,91300,MASSY,91,Appartement,39,2,400,2023
340000,8,AV,VOLTAIRE,91590,FERTE-ALAIS (LA),91,Maison,65,6,609,2023
391000,17,RUE,DES ARDENNES,91220,BRETIGNY SUR ORGE,91,Maison,144,6,427,2023
275000,50,AV,DE LA FUTAYE,91390,MORSANG-SUR-ORGE,91,Maison,67,4,175,2023
507000,11,RUE,LOUIS BRANCAS,91560,CROSNE,91,Maison,115,6,405,2023
287000,1,PL,DES ROITELETS,91540,MENNECY,91,Maison,91,4,487,2023
285000,10,PL,DE LA REMISE,91070,BONDOUFLE,91,Maison,134,5,190,2023
100000,2,ALL,DES ROSES,91830,COUDRAY-MONTCEAUX (LE),91,Maison,83,5,500,2023
401500,46,RUE,NUNGESSER ET COLI,91170,VIRY CHATILLON,91,Maison,133,6,403,2023
700000,18,ALL,DE LA MARE JACOB,91290,LA NORVILLE,91,Local industriel. commercial ou assimilé,450,0,896,2023
130000,60,AV,ARISTIDE BRIAND,91420,MORANGIS,91,Dépendance,0,0,377,2023
130000,60,AV,ARISTIDE BRIAND,91420,MORANGIS,91,Maison,47,2,377,2023
130000,60,AV,ARISTIDE BRIAND,91420,MORANGIS,91,Maison,55,2,377,2023
270000,6,RUE,JEAN JAURES,91220,BRETIGNY SUR ORGE,91,Maison,84,5,494,2023
269250,31,ALL,DES PRIMEVERES,91360,EPINAY SUR ORGE,91,Maison,66,4,157,2023
269250,71,RUE,DU MAUREGARD,91360,EPINAY SUR ORGE,91,Dépendance,0,0,14,2023
287500,22,RUE,GABRIEL PERI,91210,DRAVEIL,91,Maison,82,4,312,2023
235000,43,AV,ANATOLE FRANCE,91210,DRAVEIL,91,Maison,50,3,387,2023
235000,43,AV,ANATOLE FRANCE,91210,DRAVEIL,91,Dépendance,0,0,387,2023
502000,20,AV,DU BOUTON D OR,91430,IGNY,91,Maison,67,4,450,2023
339000,2,RUE,DES CADOTTES,91870,BOISSY-LE-SEC,91,Dépendance,0,0,743,2023
339000,2,RUE,DES CADOTTES,91870,BOISSY-LE-SEC,91,Maison,180,5,743,2023
318000,3,AV,DE L'ESPERANCE,91210,DRAVEIL,91,Maison,72,4,368,2023
364000,4,RUE,DE LA ROCHE COLLEAU,91540,MENNECY,91,Maison,127,6,698,2023
695000,58,ALL,DE LA CITE NOUVELLE,91210,DRAVEIL,91,Maison,120,6,491,2023
695000,58,ALL,DE LA CITE NOUVELLE,91210,DRAVEIL,91,Dépendance,0,0,491,2023
415000,19,RUE,ARISTIDE BRIAND,91240,SAINT-MICHEL-SUR-ORGE,91,Maison,120,5,542,2023
373150,40,RUE,MARYSE BASTIE,91280,SAINT-PIERRE-DU-PERRAY,91,Maison,108,5,515,2023
323000,7,SQ,MAURICE UTRILLO,91250,SAINT-GERMAIN-LES-CORBEIL,91,Maison,106,5,361,2023
350830,7,RUE,DU PONT LIGNOL,91680,BRUYERES-LE-CHATEL,91,Maison,97,6,136,2023
376000,22,RUE,DE LA PINGAUDIERE,91850,BOURAY-SUR-JUINE,91,Maison,70,4,630,2023
293000,4,CHE,DU LANSCANET,91760,ITTEVILLE,91,Dépendance,0,0,755,2023
293000,4,CHE,DU LANSCANET,91760,ITTEVILLE,91,Maison,75,4,755,2023
265000,77,AV,PIERRE BROSSOLETTE,91230,MONTGERON,91,Maison,7,1,409,2023
265000,77,AV,PIERRE BROSSOLETTE,91230,MONTGERON,91,Maison,35,3,409,2023
449000,9,RUE,VILLA DU MESNIL,91220,BRETIGNY SUR ORGE,91,Maison,102,5,421,2023
449000,9,RUE,VILLA DU MESNIL,91220,BRETIGNY SUR ORGE,91,Dépendance,0,0,421,2023
336000,17,AV,OLIVIER DE SERRES,91170,VIRY CHATILLON,91,Maison,112,6,401,2023
385000,65,RUE,DES ACACIAS,91270,VIGNEUX SUR SEINE,91,Maison,140,6,399,2023
335000,54,RUE,JEAN GUILLOU,91270,VIGNEUX SUR SEINE,91,Maison,87,3,766,2023
279000,34,RUE,DE PARIS,91470,LIMOURS,91,Maison,100,5,118,2023
379000,27,RUE,DU PROGRES,91390,MORSANG-SUR-ORGE,91,Maison,84,6,404,2023
334000,54,RTE,DE LEUVILLE,91180,SAINT-GERMAIN-LES-ARPAJON,91,Maison,86,3,949,2023
314000,12,RUE,DE LA STATION,91610,BALLANCOURT-SUR-ESSONNE,91,Dépendance,0,0,279,2023
314000,12,RUE,DE LA STATION,91610,BALLANCOURT-SUR-ESSONNE,91,Maison,93,4,279,2023
390000,5,RUE,DU FOUR A PAIN,91710,VERT LE PETIT,91,Maison,112,7,444,2023
380000,101,RUE,SAINT JACQUES,91150,ETAMPES,91,Appartement,50,2,215,2023
380000,101,RUE,SAINT JACQUES,91150,ETAMPES,91,Appartement,58,2,215,2023
380000,101,RUE,SAINT JACQUES,91150,ETAMPES,91,Local industriel. commercial ou assimilé,242,0,215,2023
475000,4,AV,DE TRIANON,91440,BURES SUR YVETTE,91,Maison,123,5,300,2023
