property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
185000,3,RUE,DU BAC,95630,MERIEL,95,Dépendance,0,0,39,2024
489000,86,QUAI,DE SEINE,95530,LA FRETTE-SUR-SEINE,95,Maison,90,5,205,2024
252650,1,AV,DES CAPUCINES,95500,GONESSE,95,Maison,89,5,237,2024
252650,1,AV,DES CAPUCINES,95500,GONESSE,95,Dépendance,0,0,237,2024
468000,5,AV,GIRARDOT,95160,MONTMORENCY,95,Maison,140,3,154,2024
468000,5,AV,GIRARDOT,95160,MONTMORENCY,95,Dépendance,0,0,154,2024
355000,34,RUE,DE SAINT GERMAIN,95240,CORMEILLES-EN-PARISIS,95,Maison,87,4,339,2024
249900,6,RUE,DE L AIGUILLON,95280,JOUY-LE-MOUTIER,95,Maison,67,3,187,2024
247500,16,RUE,DE MARINES,95520,OSNY,95,Maison,89,4,524,2024
247500,16,RUE,DE MARINES,95520,OSNY,95,Maison,89,4,413,2024
320000,29,AV,CURIE,95330,DOMONT,95,Appartement,76,3,403,2024
320000,29,AV,CURIE,95330,DOMONT,95,Appartement,37,2,403,2024
320000,29,AV,CURIE,95330,DOMONT,95,Appartement,34,2,403,2024
240000,4,RUE,JEAN GIRAUDOUX,95130,PLESSIS-BOUCHARD (LE),95,Maison,51,2,233,2024
240000,4,RUE,JEAN GIRAUDOUX,95130,PLESSIS-BOUCHARD (LE),95,Dépendance,0,0,233,2024
252100,17,RUE,MARTIAL L ABBE,95800,COURDIMANCHE,95,Maison,85,4,274,2024
597000,519,PARC,DE CASSAN,95290,L'ISLE-ADAM,95,Maison,142,7,542,2024
405700,61,RUE,DU VAL D OR,95240,CORMEILLES-EN-PARISIS,95,Maison,88,4,290,2024
339150,18,RUE,DES FLEURS,95380,PUISEUX-EN-FRANCE,95,Maison,90,5,500,2024
339150,18,RUE,DES FLEURS,95380,PUISEUX-EN-FRANCE,95,Maison,90,5,358,2024
825000,21,CHE,DU BAC DES AUBINS,95820,BRUYERES-SUR-OISE,95,Appartement,44,3,5149,2024
825000,21,CHE,DU BAC DES AUBINS,95820,BRUYERES-SUR-OISE,95,Local industriel. commercial ou assimilé,924,0,5149,2024
525000,6,RUE,DU PUITS GRENET,95230,SOISY SS MONTMORENCY,95,Maison,116,5,220,2024
200000,6,RUE,PHILIPPE CHEVALIER,95420,MAGNY-EN-VEXIN,95,Dépendance,0,0,210,2024
200000,6,RUE,PHILIPPE CHEVALIER,95420,MAGNY-EN-VEXIN,95,Maison,57,3,210,2024
369000,7,ALL,DES MYOSOTIS,95360,MONTMAGNY,95,Maison,92,4,213,2024
675050,19,BD,DE LA REPUBLIQUE,95640,MARINES,95,Dépendance,0,0,1126,2024
675050,19,BD,DE LA REPUBLIQUE,95640,MARINES,95,Maison,231,7,1126,2024
525000,55,RUE,DU PR CALMETTE,95240,CORMEILLES-EN-PARISIS,95,Dépendance,0,0,544,2024
525000,55,RUE,DU PR CALMETTE,95240,CORMEILLES-EN-PARISIS,95,Appartement,55,3,544,2024
525000,55,RUE,DU PR CALMETTE,95240,CORMEILLES-EN-PARISIS,95,Appartement,45,2,544,2024
210000,49,AV,DU CHATEAU,95500,LE THILLAY,95,Dépendance,0,0,240,2024
210000,49,AV,DU CHATEAU,95500,LE THILLAY,95,Maison,42,3,240,2024
320000,36,RUE,DE L ERMITAGE,95100,ARGENTEUIL,95,Maison,100,4,336,2024
357070,15,RUE,DE L'ETANG,95460,EZANVILLE,95,Maison,107,6,433,2024
393650,2,CHE,FRECHOT,95270,VIARMES,95,Maison,172,6,421,2024
355000,14,VLA,RONSARD,95550,BESSANCOURT,95,Maison,81,2,136,2024
274000,32,RUE,ROGER SALENGRO,95470,FOSSES,95,Maison,86,5,350,2024
274000,32,RUE,ROGER SALENGRO,95470,FOSSES,95,Dépendance,0,0,350,2024
337000,7,RUE,DES CHATAIGNIERS,95270,LUZARCHES,95,Maison,84,3,1085,2024
337000,7,RUE,DES CHATAIGNIERS,95270,LUZARCHES,95,Dépendance,0,0,1085,2024
282000,14,RUE,DE LA BASTILLE,95190,GOUSSAINVILLE,95,Maison,75,4,400,2024
282000,14,RUE,DE LA BASTILLE,95190,GOUSSAINVILLE,95,Dépendance,0,0,400,2024
348000,35,AV,JEAN JACQUES ROUSSEAU,95600,EAUBONNE,95,Maison,79,2,361,2024
348000,35,AV,JEAN JACQUES ROUSSEAU,95600,EAUBONNE,95,Dépendance,0,0,361,2024
295000,3,RUE,FOSSIEZ,95210,ST GRATIEN,95,Maison,72,3,391,2024
192300,28,ALL,GOT,95130,FRANCONVILLE LA GARENNE,95,Dépendance,0,0,258,2024
192300,28,ALL,GOT,95130,FRANCONVILLE LA GARENNE,95,Maison,36,2,258,2024
600000,54,AV,MARX DORMOY,95200,SARCELLES,95,Maison,82,4,354,2024
931840,9,RUE,DE LA CHATAIGNERAIE,95160,MONTMORENCY,95,Maison,195,6,1151,2024
931840,9,RUE,DE LA CHATAIGNERAIE,95160,MONTMORENCY,95,Dépendance,0,0,455,2024
931840,9,RUE,DE LA CHATAIGNERAIE,95160,MONTMORENCY,95,Maison,195,6,455,2024
931840,9,RUE,DE LA CHATAIGNERAIE,95160,MONTMORENCY,95,Dépendance,0,0,1151,2024
279900,4,RES,LES BEAUX LIEUX,95550,BESSANCOURT,95,Maison,63,4,205,2024
775000,56,RUE,DU MARECHAL FOCH,95110,SANNOIS,95,Maison,202,7,580,2024
775000,56,RUE,DU MARECHAL FOCH,95110,SANNOIS,95,Dépendance,0,0,580,2024
1302550,8,RUE,PIERRE DUPONT,95240,CORMEILLES-EN-PARISIS,95,Maison,277,8,9295,2024
1302550,8,RUE,PIERRE DUPONT,95240,CORMEILLES-EN-PARISIS,95,Maison,277,8,1000,2024
291500,29,RUE,JOSEPH RIGAULT,95410,GROSLAY,95,Maison,47,2,361,2024
364000,11,RUE,ROBERT MACHY,95810,GRISY-LES-PLATRES,95,Maison,100,5,247,2024
364000,11,RUE,ROBERT MACHY,95810,GRISY-LES-PLATRES,95,Dépendance,0,0,247,2024
268000,21,AV,DES MYOSOTIS,95500,GONESSE,95,Maison,36,3,343,2024
432000,14,BD,PASTEUR,95590,PRESLES,95,Dépendance,0,0,500,2024
432000,14,BD,PASTEUR,95590,PRESLES,95,Maison,66,4,2720,2024
432000,14,BD,PASTEUR,95590,PRESLES,95,Dépendance,0,0,2720,2024
432000,14,BD,PASTEUR,95590,PRESLES,95,Maison,66,4,500,2024
155000,27,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,Maison,28,2,285,2024
500000,3,RUE,COMMANDANT MARCHAND,95400,ARNOUVILLE,95,Maison,240,7,471,2024
500000,3,RUE,COMMANDANT MARCHAND,95400,ARNOUVILLE,95,Maison,43,2,471,2024
335000,15,RUE,SIMON BOLIVAR,95190,GOUSSAINVILLE,95,Maison,130,5,392,2024
73600,8,RUE,DU CHATEAU D EAU,95770,SAINT-CLAIR-SUR-EPTE,95,Dépendance,0,0,728,2024
73600,8,RUE,DU CHATEAU D EAU,95770,SAINT-CLAIR-SUR-EPTE,95,Maison,64,4,728,2024
165000,31,RUE,DU GENERAL LECLERC,95750,CHARS,95,Maison,62,3,20,2024
317000,98,RUE,DE LA REPUBLIQUE,95100,ARGENTEUIL,95,Maison,80,4,275,2024
439000,28,RUE,DES CHARMILLES,95150,TAVERNY,95,Maison,85,3,486,2024
424000,14,RUE,DES THIOUX,95410,GROSLAY,95,Maison,105,5,227,2024
329700,10,SQ,JEAN PHILIPPE RAMEAU,95630,MERIEL,95,Maison,98,5,250,2024
450000,9002,SEN,DES JARDINS,95430,AUVERS-SUR-OISE,95,Maison,110,5,391,2024
215000,171,RUE,DE LA MARNE,95610,ERAGNY-SUR-OISE,95,Maison,96,5,425,2024
489000,30,RUE,DES ONZE ARPENTS,95130,FRANCONVILLE LA GARENNE,95,Maison,18,1,357,2024
489000,30,RUE,DES ONZE ARPENTS,95130,FRANCONVILLE LA GARENNE,95,Dépendance,0,0,357,2024
330000,38,RTE,DE DOMONT,95460,EZANVILLE,95,Maison,140,5,997,2024
295000,6,RUE,DES BAUDRIAUX,95450,CONDECOURT,95,Maison,106,5,463,2024
275000,51,PAS,DES LAUZES,95800,CERGY,95,Maison,107,5,252,2024
298000,91,RUE,NORMANDE,95450,SERAINCOURT,95,Maison,87,4,379,2024
419900,2,ALL,DU GRAND CHARIOT,95490,VAUREAL,95,Maison,108,4,464,2024
285000,22,RUE,BARATIER,95100,ARGENTEUIL,95,Maison,73,4,128,2024
515000,15,CHE,DE MONTGEROULT,95520,OSNY,95,Maison,100,5,662,2024
5000000,5,RUE,AMBROISE CROIZAT,95100,ARGENTEUIL,95,Local industriel. commercial ou assimilé,1000,0,15752,2024
5000000,5,RUE,AMBROISE CROIZAT,95100,ARGENTEUIL,95,Local industriel. commercial ou assimilé,3070,0,15752,2024
5000000,5,RUE,AMBROISE CROIZAT,95100,ARGENTEUIL,95,Local industriel. commercial ou assimilé,373,0,15752,2024
483080,34,RUE,DES OUCHES,95410,GROSLAY,95,Maison,200,7,887,2024
326200,19,RUE,VICTOR BASCH,95150,TAVERNY,95,Maison,81,4,438,2024
380000,3,ALL,DES QUATRE ARPENTS,95640,MARINES,95,Maison,103,6,700,2024
491940,46,RUE,DES BOUQUINVILLES,95600,EAUBONNE,95,Maison,60,4,457,2024
491940,46,RUE,DES BOUQUINVILLES,95600,EAUBONNE,95,Dépendance,0,0,457,2024
304770,28,RUE,COLETTE,95310,ST OUEN L AUMONE,95,Maison,86,5,239,2024
160000,50,RUE,DE LIVILLIERS,95520,OSNY,95,Maison,70,3,669,2024
160000,50,RUE,DE LIVILLIERS,95520,OSNY,95,Dépendance,0,0,669,2024
400000,1,AV,DES LILAS,95230,SOISY SS MONTMORENCY,95,Maison,105,5,306,2024
252000,8,RUE,DU MUGUET,95150,TAVERNY,95,Maison,77,3,107,2024
325500,24,ALL,DES BERGERONNETTES,95610,ERAGNY-SUR-OISE,95,Maison,104,5,217,2024
390000,23,SEN,DES GARENNES,95630,MERIEL,95,Dépendance,0,0,379,2024
390000,23,SEN,DES GARENNES,95630,MERIEL,95,Maison,72,4,379,2024
467000,85,RUE,ROBINET,95520,OSNY,95,Maison,116,6,285,2024
467000,85,RUE,ROBINET,95520,OSNY,95,Maison,116,6,500,2024
255000,17,SQ,DU BOUNTY,95470,FOSSES,95,Maison,85,4,145,2024
470000,69,AV,ALEXANDRE RIBOT,95130,PLESSIS-BOUCHARD (LE),95,Dépendance,0,0,386,2024
470000,69,AV,ALEXANDRE RIBOT,95130,PLESSIS-BOUCHARD (LE),95,Maison,96,4,386,2024
268000,11,AV,LAFONTAINE,95400,ARNOUVILLE,95,Maison,60,2,242,2024
185000,7,IMP,DE LA VIERGE,95450,LE PERCHAY,95,Maison,58,4,488,2024
338000,15,CHE,COTE A BOIVIN,95530,LA FRETTE-SUR-SEINE,95,Maison,100,4,796,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Dépendance,0,0,1710,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Local industriel. commercial ou assimilé,230,0,1710,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Maison,226,6,1710,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Dépendance,0,0,500,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Local industriel. commercial ou assimilé,230,0,500,2024
1200000,12,RUE,DU HOUX,95470,SURVILLIERS,95,Maison,226,6,500,2024
250000,3,RUE,D'ATHENES,95380,LOUVRES,95,Maison,75,4,344,2024
170000,89,RUE,DU DRAIN,95480,PIERRELAYE,95,Maison,36,3,326,2024
170000,89,RUE,DU DRAIN,95480,PIERRELAYE,95,Dépendance,0,0,326,2024
170000,89,RUE,DU DRAIN,95480,PIERRELAYE,95,Maison,27,3,326,2024
437331,17,SQ,DU BOUNTY,95470,FOSSES,95,Maison,85,4,145,2024
338700,28,AV,DE LA LIBERATION,95130,FRANCONVILLE LA GARENNE,95,Maison,85,5,244,2024
560000,18,RUE,DE DUGNY,95500,BONNEUIL-EN-FRANCE,95,Dépendance,0,0,1000,2024
560000,18,RUE,DE DUGNY,95500,BONNEUIL-EN-FRANCE,95,Appartement,66,3,1284,2024
560000,18,RUE,DE DUGNY,95500,BONNEUIL-EN-FRANCE,95,Dépendance,0,0,1284,2024
560000,18,RUE,DE DUGNY,95500,BONNEUIL-EN-FRANCE,95,Appartement,66,3,1000,2024
365000,43,RUE,DU PARISIS,95270,LUZARCHES,95,Maison,94,6,324,2024
380000,46,RUE,JEAN JAURES,95520,OSNY,95,Maison,146,6,770,2024
240000,16,RUE,VERT LOGIS,95870,BEZONS,95,Maison,108,4,369,2024
264380,12,AV,GAMBETTA,95870,BEZONS,95,Maison,48,2,327,2024
250000,14,RUE,NOBLETERRE,95100,ARGENTEUIL,95,Maison,70,3,493,2024
200000,8,RUE,ROBERT LEPELTIER,95660,CHAMPAGNE SUR-OISE,95,Dépendance,0,0,13,2024
280000,1,RUE,DES PAQUERETTES,95660,CHAMPAGNE SUR-OISE,95,Maison,74,4,508,2024
455000,6,RUE,WILLETTE,95130,FRANCONVILLE LA GARENNE,95,Maison,132,4,264,2024
455000,6,RUE,WILLETTE,95130,FRANCONVILLE LA GARENNE,95,Dépendance,0,0,264,2024
282500,26,RUE,J-J ROUSSEAU,95220,HERBLAY-SUR-SEINE,95,Maison,49,3,286,2024
260000,15,RUE,ECOLES,95100,ARGENTEUIL,95,Dépendance,0,0,158,2024
260000,15,RUE,ECOLES,95100,ARGENTEUIL,95,Maison,48,3,158,2024
293000,7,RUE,DE L EGLISE,95340,BERNES-SUR-OISE,95,Maison,94,5,484,2024
293000,7,RUE,DE L EGLISE,95340,BERNES-SUR-OISE,95,Dépendance,0,0,484,2024
414000,5,RUE,DU DIABLOTIN,95000,CERGY,95,Maison,144,4,211,2024
198000,5,RUE,FRANCOIS MAURIAC,95470,VEMARS,95,Maison,50,3,543,2024
198000,5,RUE,FRANCOIS MAURIAC,95470,VEMARS,95,Maison,45,2,543,2024
545000,11,RUE,DE NOGENT,95290,L'ISLE-ADAM,95,Maison,135,6,1051,2024
70000,62,AV,DE ROYAUMONT,95270,VIARMES,95,Maison,95,4,257,2024
70000,62,AV,DE ROYAUMONT,95270,VIARMES,95,Dépendance,0,0,257,2024
303000,11,ALL,DES EGUERETS,95280,JOUY-LE-MOUTIER,95,Maison,124,5,136,2024
303000,11,ALL,DES EGUERETS,95280,JOUY-LE-MOUTIER,95,Dépendance,0,0,136,2024
410000,25,RUE,MARCELIN BERTHELOT,95600,EAUBONNE,95,Maison,74,4,361,2024
130000,33,RUE,BERTHELOT,95570,BOUFFEMONT,95,Maison,68,3,111,2024
268000,9,IMP,DES ACACIAS,95260,BEAUMONT-SUR-OISE,95,Maison,92,5,402,2024
268000,9,IMP,DES ACACIAS,95260,BEAUMONT-SUR-OISE,95,Local industriel. commercial ou assimilé,0,0,402,2024
200000,75,RUE,DE PARIS,95720,LE MESNIL-AUBRY,95,Maison,61,3,46,2024
251873,1,ALL,JEAN DE SANTEUIL,95690,NESLES-LA-VALLEE,95,Maison,64,3,280,2024
233000,49,AV,DES HERONS,95800,CERGY,95,Dépendance,0,0,169,2024
233000,49,AV,DES HERONS,95800,CERGY,95,Maison,65,3,169,2024
110000,1,CHE,DU BAC DE GENCY,95000,CERGY,95,Dépendance,0,0,6191,2024
110000,1,CHE,DU BAC DE GENCY,95000,CERGY,95,Maison,115,4,6191,2024
405000,11,RUE,DE LA ROMANCE,95800,CERGY,95,Maison,111,4,333,2024
270000,7,CRX,TABELLIONNE,95400,VILLIERS-LE-BEL,95,Maison,100,5,239,2024
400000,30,RUE,DES NOYERS,95300,PONTOISE,95,Maison,140,6,443,2024
1650000,12,RUE,BORIS VIAN,95310,ST OUEN L AUMONE,95,Local industriel. commercial ou assimilé,800,0,4626,2024
1650000,12,RUE,BORIS VIAN,95310,ST OUEN L AUMONE,95,Local industriel. commercial ou assimilé,917,0,4626,2024
1650000,12,RUE,BORIS VIAN,95310,ST OUEN L AUMONE,95,Local industriel. commercial ou assimilé,480,0,4626,2024
285000,11,RUE,DE FRANCONVILLE,95270,SAINT-MARTIN-DU-TERTRE,95,Maison,61,3,591,2024
277500,8,RUE,CAMILLE DESMOULINS,95270,CHAUMONTEL,95,Maison,95,5,217,2024
277500,8,RUE,CAMILLE DESMOULINS,95270,CHAUMONTEL,95,Dépendance,0,0,217,2024
494400,6,PL,DU TILLE,95290,L'ISLE-ADAM,95,Maison,161,4,501,2024
255000,8,PL,JACQUES PREVERT,95340,BERNES-SUR-OISE,95,Maison,88,5,224,2024
300000,3,CHE,DE LA MALADRERIE,95650,BOISSY-L'AILLERIE,95,Maison,78,4,488,2024
330000,20,RUE,DE L ORANGERIE,95590,NOINTEL,95,Maison,103,5,336,2024
201500,20,RUE,DU MARTRAY,95290,L'ISLE-ADAM,95,Maison,34,2,133,2024
240000,1,AV,DE LA CHAMBRELANNE,95470,VEMARS,95,Maison,107,6,307,2024
453650,13,RUE,DU GENERAL DE GAULLE,95370,MONTIGNY LES CORMEILLES,95,Maison,152,5,400,2024
260000,28,RUE,DES NOYERS,95200,SARCELLES,95,Dépendance,0,0,327,2024
260000,28,RUE,DES NOYERS,95200,SARCELLES,95,Maison,106,5,327,2024
170000,21,ALL,FREDERIC CHOPIN,95370,MONTIGNY LES CORMEILLES,95,Maison,74,4,104,2024
170000,21,ALL,FREDERIC CHOPIN,95370,MONTIGNY LES CORMEILLES,95,Dépendance,0,0,16,2024
292000,9,RUE,DES PIERROTS,95190,GOUSSAINVILLE,95,Maison,52,3,378,2024
510500,5,CHE,DU ROSNE,95640,HARAVILLIERS,95,Maison,160,6,46240,2024
526000,41,AV,DE LA LIBERATION,95270,LUZARCHES,95,Maison,155,6,1017,2024
257000,54,RUE,D ARNOUVILLE,95500,GONESSE,95,Maison,74,5,290,2024
266000,9002,IMP,DES QUATRE VENTS,95520,OSNY,95,Maison,91,5,494,2024
285000,6,AV,STALINGRAD,95100,ARGENTEUIL,95,Maison,82,5,162,2024
275000,22,AV,ALEXANDRE DUMAS,95250,BEAUCHAMP,95,Maison,64,3,350,2024
779380,92,RUE,DE LA MAREE,95320,ST LEU LA FORET,95,Maison,188,7,305,2024
779380,92,RUE,DE LA MAREE,95320,ST LEU LA FORET,95,Maison,188,7,936,2024
325000,73,RUE,DU COLONEL FABIEN,95100,ARGENTEUIL,95,Maison,54,3,265,2024
315000,10,RUE,PELLETIER,95360,MONTMAGNY,95,Maison,93,4,138,2024
115000,5,RUE,DE LA POSTE,95420,MAGNY-EN-VEXIN,95,Maison,46,2,62,2024
480000,22,RUE,VIGNON,95240,CORMEILLES-EN-PARISIS,95,Maison,135,5,467,2024
385000,37,RUE,DES ECOLES,95350,SAINT-BRICE-SOUS-FORET,95,Maison,107,4,249,2024
520665,13,ALL,DES PINS,95210,ST GRATIEN,95,Maison,157,6,451,2024
268000,11,GR,GRANDE RUE,95460,EZANVILLE,95,Dépendance,0,0,314,2024
268000,11,GR,GRANDE RUE,95460,EZANVILLE,95,Maison,75,4,314,2024
264000,5,RUE,DAVID D ANGERS,95330,DOMONT,95,Maison,98,5,146,2024
325000,9,RUE,LOUISE MICHEL,95670,MARLY-LA-VILLE,95,Maison,88,5,380,2024
295000,8,RUE,DE CHARS,95520,OSNY,95,Dépendance,0,0,974,2024
295000,8,RUE,DE CHARS,95520,OSNY,95,Maison,150,6,974,2024
258000,41,RUE,ANATOLE FRANCE,95190,GOUSSAINVILLE,95,Dépendance,0,0,386,2024
258000,41,RUE,ANATOLE FRANCE,95190,GOUSSAINVILLE,95,Maison,28,3,386,2024
396000,1,RUE,DES DEUX ORMES,95480,PIERRELAYE,95,Maison,88,5,441,2024
320000,10,RUE,EUGENE POTTIER,95190,GOUSSAINVILLE,95,Maison,105,4,400,2024
125000,30,RUE,HENRI BARBUSSE,95870,BEZONS,95,Maison,37,2,433,2024
130000,24,RUE,PASTEUR,95470,SURVILLIERS,95,Maison,65,3,57,2024
343000,8,AV,MARCEL,95870,BEZONS,95,Dépendance,0,0,439,2024
343000,8,AV,MARCEL,95870,BEZONS,95,Maison,75,4,439,2024
526490,100,RUE,DES FRERES BONNEFF,95870,BEZONS,95,Maison,117,5,320,2024
526490,100,RUE,DES FRERES BONNEFF,95870,BEZONS,95,Dépendance,0,0,320,2024
320000,4,AV,DU CHATEAU,95310,ST OUEN L AUMONE,95,Maison,100,4,409,2024
200700,9001,RUE,DES MESANGES,95610,ERAGNY-SUR-OISE,95,Dépendance,0,0,17,2024
355000,121,RUE,MAURICE RECHSTEINER,95100,ARGENTEUIL,95,Local industriel. commercial ou assimilé,90,0,493,2024
355000,121,RUE,MAURICE RECHSTEINER,95100,ARGENTEUIL,95,Local industriel. commercial ou assimilé,138,0,493,2024
510000,17,AV,GLANDAZ,95330,DOMONT,95,Maison,205,7,912,2024
304000,3,SQ,CUVIER,95240,CORMEILLES-EN-PARISIS,95,Maison,75,4,141,2024
270000,7,RUE,HENRI FABRE,95190,GOUSSAINVILLE,95,Maison,64,3,400,2024
270000,7,RUE,HENRI FABRE,95190,GOUSSAINVILLE,95,Dépendance,0,0,400,2024
266000,21,RUE,JACQUES CARTIER,95170,DEUIL LA BARRE,95,Dépendance,0,0,375,2024
266000,21,RUE,JACQUES CARTIER,95170,DEUIL LA BARRE,95,Maison,58,3,375,2024
517000,11,RUE,PIERRE CORNEILLE,95600,EAUBONNE,95,Maison,112,6,394,2024
240000,17,RUE,ALBERT ALLINE,95130,PLESSIS-BOUCHARD (LE),95,Maison,82,5,325,2024
240000,17,RUE,ALBERT ALLINE,95130,PLESSIS-BOUCHARD (LE),95,Dépendance,0,0,325,2024
285000,34,CHE,DU BEL AIR,95130,FRANCONVILLE LA GARENNE,95,Maison,83,4,123,2024
410000,8,RUE,BONNET,95400,ARNOUVILLE,95,Maison,180,5,458,2024
519350,5,ALL,GEORGES BRASSENS,95390,SAINT-PRIX,95,Maison,123,6,308,2024
1350000,5,RUE,DES ENTREPRENEURS,95150,TAVERNY,95,Local industriel. commercial ou assimilé,768,0,1215,2024
485100,34,RUE,DES PATIS,95300,PONTOISE,95,Maison,181,9,782,2024
160150,10,RUE,DE CUIRY,95100,ARGENTEUIL,95,Appartement,50,3,207,2024
160150,10,RUE,DE CUIRY,95100,ARGENTEUIL,95,Appartement,26,1,207,2024
160150,10,RUE,DE CUIRY,95100,ARGENTEUIL,95,Appartement,35,3,207,2024
160150,10,RUE,DE CUIRY,95100,ARGENTEUIL,95,Dépendance,0,0,207,2024
215000,33,RUE,DE LA FONTAINE,95270,SEUGY,95,Maison,70,3,43,2024
372500,112,RUE,PIERRE BROSSOLETTE,95590,PRESLES,95,Dépendance,0,0,869,2024
372500,112,RUE,PIERRE BROSSOLETTE,95590,PRESLES,95,Maison,140,5,869,2024
320000,13,RUE,SANTIAGO SOULAS,95270,ASNIERES-SUR-OISE,95,Maison,150,5,60,2024
426000,2,ALL,DES COQUELICOTS,95350,SAINT-BRICE-SOUS-FORET,95,Maison,114,6,385,2024
315000,24,RUE,DE L ISLE ADAM,95260,BEAUMONT-SUR-OISE,95,Maison,90,5,272,2024
357000,1,RUE,DE LA SOURCE,95270,CHAUMONTEL,95,Maison,70,4,487,2024
402600,47,RUE,DES PROVENCAUX,95100,ARGENTEUIL,95,Maison,73,3,643,2024
220000,17,RUE,PAUL DUCLOS,95590,NERVILLE-LA-FORET,95,Maison,75,4,222,2024
220000,17,RUE,PAUL DUCLOS,95590,NERVILLE-LA-FORET,95,Maison,75,4,61,2024
349200,22,RUE,DES MOINES,95630,MERIEL,95,Maison,80,5,404,2024
376000,4,RUE,DES ARDENNES,95660,CHAMPAGNE SUR-OISE,95,Maison,112,6,213,2024
215000,25,RUE,DES PECHERS,95100,ARGENTEUIL,95,Maison,64,3,323,2024
306000,6,RUE,DE LA CHAUSSEE JULES CESAR,95450,US,95,Dépendance,0,0,441,2024
306000,6,RUE,DE LA CHAUSSEE JULES CESAR,95450,US,95,Maison,110,7,441,2024
314500,24,RUE,DE MONTIGNY,95660,CHAMPAGNE SUR-OISE,95,Dépendance,0,0,504,2024
314500,24,RUE,DE MONTIGNY,95660,CHAMPAGNE SUR-OISE,95,Maison,107,5,504,2024
242000,30,RUE,DES FRENOYS,95340,PERSAN,95,Maison,79,3,464,2024
460000,2,RUE,PIERRE BONTE,95450,SAGY,95,Maison,88,4,835,2024
330000,12,VLA,DE L'OBIER,95800,CERGY,95,Maison,104,5,266,2024
317500,14,RUE,SAINT JEAN,95520,OSNY,95,Maison,89,4,380,2024
317500,14,RUE,SAINT JEAN,95520,OSNY,95,Dépendance,0,0,380,2024
532594,60,AV,FOCH,95220,HERBLAY-SUR-SEINE,95,Maison,132,4,392,2024
283000,31,RUE,DES HAYETTES,95340,BERNES-SUR-OISE,95,Maison,72,4,595,2024
325000,29,RUE,DES HAYETTES,95340,BERNES-SUR-OISE,95,Maison,70,3,597,2024
206750,12,RUE,DE PUISEUX,95490,VAUREAL,95,Maison,58,5,122,2024
588627,4,RUE,DU MEUNIER,95700,ROISSY-EN-FRANCE,95,Local industriel. commercial ou assimilé,2819,0,7990,2024
