property_value,street_number,street_type,street_name,postal_code,town_name,department_code,property_type,building_area,main_rooms,land_area,year
1530000,16,PL,DE L EGLISE,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,60,0,315,2024
1530000,16,PL,DE L EGLISE,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,110,0,315,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Dépendance,0,0,406,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Appartement,214,7,406,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Appartement,50,2,406,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Dépendance,0,0,876,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Appartement,214,7,876,2024
2100000,3,ALL,BEAU SITE,92150,SURESNES,92,Appartement,50,2,876,2024
1313045,18,RUE,HALPHEN,92700,COLOMBES,92,Maison,125,4,477,2024
900000,10,RUE,DUMUR,92110,CLICHY,92,Appartement,22,1,160,2024
900000,10,RUE,DUMUR,92110,CLICHY,92,Dépendance,0,0,160,2024
900000,10,RUE,DUMUR,92110,CLICHY,92,Appartement,50,3,160,2024
651730,75,RUE,DES ACQUEVILLES,92150,SURESNES,92,Maison,48,1,138,2024
520720,153,RUE,LT COL DE MONTBRISON,92500,RUEIL-MALMAISON,92,Maison,75,4,59,2024
1179860,1,RUE,DES VAUSSOURDS,92500,RUEIL-MALMAISON,92,Maison,165,5,500,2024
1179860,1,RUE,DES VAUSSOURDS,92500,RUEIL-MALMAISON,92,Maison,165,5,216,2024
1500000,46,RUE,DU PAS ST MAURICE,92150,SURESNES,92,Maison,134,7,435,2024
720000,14,RUE,MARCEAU DELORME,92270,BOIS-COLOMBES,92,Maison,90,4,220,2024
720000,14,RUE,MARCEAU DELORME,92270,BOIS-COLOMBES,92,Dépendance,0,0,220,2024
936900,45,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Maison,79,4,201,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,32,3,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,33,3,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,34,3,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,35,3,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Local industriel. commercial ou assimilé,450,0,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,15,1,478,2024
2100000,56,RUE,JEAN BONAL,92250,LA GARENNE-COLOMBES,92,Appartement,31,3,478,2024
699500,13,AV,COURTELINE,92700,COLOMBES,92,Maison,107,4,66,2024
547000,25,RUE,DU PRESIDENT KRUGER,92600,ASNIERES-SUR-SEINE,92,Maison,95,5,115,2024
547000,25,RUE,DU PRESIDENT KRUGER,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,115,2024
588650,3,RUE,JEAN LOUIS LOUET,92700,COLOMBES,92,Maison,115,8,231,2024
818800,3,RUE,DES GOURLIS,92500,RUEIL-MALMAISON,92,Maison,57,4,411,2024
818800,3,RUE,DES GOURLIS,92500,RUEIL-MALMAISON,92,Dépendance,0,0,411,2024
220000,28,RUE,CLAUDE BERNARD,92230,GENNEVILLIERS,92,Maison,43,3,150,2024
475000,26,RUE,FELICIE,92230,GENNEVILLIERS,92,Maison,100,4,394,2024
585000,112,RUE,ABBE JEAN GLATZ,92270,BOIS-COLOMBES,92,Maison,147,7,514,2024
585000,112,RUE,ABBE JEAN GLATZ,92270,BOIS-COLOMBES,92,Dépendance,0,0,514,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,20,1,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Local industriel. commercial ou assimilé,105,0,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,42,2,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,15,1,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,29,2,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,13,1,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,10,1,179,2024
1500000,125,AV,GEORGES CLEMENCEAU,92000,NANTERRE,92,Appartement,27,1,179,2024
920000,8,RUE,CARNOT,92270,BOIS-COLOMBES,92,Dépendance,0,0,336,2024
920000,8,RUE,CARNOT,92270,BOIS-COLOMBES,92,Maison,107,5,336,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Dépendance,0,0,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Dépendance,0,0,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,165,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,175,6,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,168,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,145,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,153,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,116,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,166,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,117,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,184,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,250,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,187,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,252,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,111,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,134,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,175,6,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,165,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,153,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,90,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,116,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,166,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,117,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,184,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,250,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,187,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,252,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,254,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,186,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,197,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,255,8,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,157,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,166,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,249,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,230,6,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,212,6,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,131,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,168,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,202,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,73,2,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,158,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,88,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,164,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,220,6,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,166,5,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,222,6,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,249,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,230,6,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,212,6,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,32,1,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,87,2,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,123,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,95,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,158,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,98,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,87,2,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,73,2,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,123,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,95,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,158,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,98,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,134,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,111,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,135,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,100,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,115,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,78,2,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,133,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,78,2,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,115,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,98,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,90,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,145,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,100,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,135,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,98,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,133,4,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,88,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,158,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,254,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,186,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,157,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,202,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,101,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,245,7,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,255,8,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,197,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,32,1,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,32,2,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,69,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,131,4,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,222,6,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,220,6,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,164,5,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,101,3,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,245,7,1991,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,69,3,1278,2024
88150000,12,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,Appartement,32,2,1278,2024
657000,94,RUE,BERANGER,92700,COLOMBES,92,Maison,130,5,265,2024
780000,87,RUE,DES CHEVRINS,92230,GENNEVILLIERS,92,Local industriel. commercial ou assimilé,428,0,41,2024
508500,89,RUE,FRANCOIS CHARLES OSTYN,92700,COLOMBES,92,Maison,75,5,133,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,138,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Appartement,81,4,624,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Appartement,74,4,624,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Dépendance,0,0,624,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Appartement,81,4,138,2024
1300000,21,RUE,LOUIS BLANC,92250,LA GARENNE-COLOMBES,92,Appartement,74,4,138,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Dépendance,0,0,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,67,3,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,65,3,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,47,2,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,48,2,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,68,3,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,79,4,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,83,4,6238,2024
10340935,29,RUE,VOLTAIRE,92500,RUEIL-MALMAISON,92,Appartement,91,5,6238,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Dépendance,0,0,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,47,2,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,64,3,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,63,3,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,46,2,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,63,2,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,18,1,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,60,3,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,31,1,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,97,4,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,36,1,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,76,4,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,75,4,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,77,3,2136,2024
10340935,4,PL,DES ARTS,92500,RUEIL-MALMAISON,92,Appartement,50,2,2136,2024
10340935,9,RUE,TRUMEAU,92500,RUEIL-MALMAISON,92,Appartement,20,2,3098,2024
10340935,9,RUE,TRUMEAU,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,1511,0,3098,2024
10340935,9,RUE,TRUMEAU,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,2072,0,3098,2024
10340935,9,RUE,TRUMEAU,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,417,0,3098,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Dépendance,0,0,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,80,4,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,43,2,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,26,1,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,64,3,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,26,2,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,55,3,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,59,3,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,44,2,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,61,3,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,77,4,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,72,4,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,91,5,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Appartement,61,2,7733,2024
10340935,74,RTE,DE L EMPEREUR,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,18,0,7733,2024
600000,94,RUE,DE VERDUN,92800,PUTEAUX,92,Local industriel. commercial ou assimilé,258,0,159,2024
600000,94,RUE,DE VERDUN,92800,PUTEAUX,92,Maison,19,2,159,2024
360000,75,RUE,RASPAIL,92270,BOIS-COLOMBES,92,Maison,55,3,56,2024
745000,1,AV,FRANCOISE TALIBON,92700,COLOMBES,92,Maison,90,3,171,2024
2850000,8,RUE,DU FECHERAY,92150,SURESNES,92,Maison,383,6,714,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Dépendance,0,0,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Local industriel. commercial ou assimilé,16,0,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Local industriel. commercial ou assimilé,76,0,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,36,2,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,38,2,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,39,2,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,40,2,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,19,1,182,2024
2535000,46,BD,ARISTIDE BRIAND,92400,COURBEVOIE,92,Appartement,23,2,182,2024
898500,48,RUE,FELIX,92700,COLOMBES,92,Dépendance,0,0,255,2024
898500,48,RUE,FELIX,92700,COLOMBES,92,Maison,140,6,255,2024
780000,49,AV,DE VERSAILLES,92500,RUEIL-MALMAISON,92,Maison,102,4,267,2024
780000,49,AV,DE VERSAILLES,92500,RUEIL-MALMAISON,92,Dépendance,0,0,267,2024
651000,129,RUE,DE LA SOURCE,92000,NANTERRE,92,Maison,97,3,302,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Appartement,53,3,137,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Dépendance,0,0,137,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Appartement,42,3,137,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Appartement,30,2,137,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Appartement,47,3,137,2024
1280000,3,RUE,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,Appartement,33,2,137,2024
893500,13,RUE,COLONEL DE ROCHEBRUNE,92500,RUEIL-MALMAISON,92,Local industriel. commercial ou assimilé,12,0,185,2024
893500,13,RUE,COLONEL DE ROCHEBRUNE,92500,RUEIL-MALMAISON,92,Maison,111,5,185,2024
1507150,3,RUE,PASTEUR,92800,PUTEAUX,92,Maison,139,3,97,2024
1507150,1,RUE,PASTEUR,92800,PUTEAUX,92,Dépendance,0,0,348,2024
1507150,1,RUE,PASTEUR,92800,PUTEAUX,92,Maison,221,4,348,2024
659200,22,RUE,DES BONS ENFANTS,92270,BOIS-COLOMBES,92,Maison,80,3,249,2024
1027300,75,RUE,MOSLARD,92700,COLOMBES,92,Maison,73,4,355,2024
390000,4,AV,OSSART,92500,RUEIL-MALMAISON,92,Dépendance,0,0,220,2024
390000,4,AV,OSSART,92500,RUEIL-MALMAISON,92,Maison,65,3,220,2024
