transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
04/01/2024,Vente,305000,12,RUE,AUGUSTE RENOIR,77000,ROCHETTE(LA),77,389,1,Maison,87,5,628
03/01/2024,Vente,236000,30,RUE,GRANDE,77250,VILLECERF,77,501,3,Dépendance,0,0,720
03/01/2024,Vente,236000,30,RUE,GRANDE,77250,VILLECERF,77,501,1,Maison,120,4,720
05/01/2024,Vente,322200,12,ALL,MARCHAIS DE LA CROIX,77390,CRISENOY,77,145,1,Maison,100,5,627
03/01/2024,Vente,270000,5,RUE,DU REVEILLON,77170,SERVON,77,450,3,Dépendance,0,0,425
03/01/2024,Vente,270000,5,RUE,DU REVEILLON,77170,SERVON,77,450,1,Maison,85,4,425
05/01/2024,Vente,319450,6,RUE,DES LOIRS,77380,COMBS LA VILLE,77,122,1,Maison,88,4,424
05/01/2024,Vente,174300,17,RUE,DE FRANCE,77570,CHATEAU-LANDON,77,99,3,Dépendance,0,0,288
05/01/2024,Vente,174300,17,RUE,DE FRANCE,77570,CHATEAU-LANDON,77,99,1,Maison,70,3,288
08/01/2024,Vente,185000,12,RUE,DE LA TOUR,77710,LORREZ-LE-BOCAGE-PREAUX,77,261,1,Maison,94,5,513
08/01/2024,Vente,185000,12,RUE,DE LA TOUR,77710,LORREZ-LE-BOCAGE-PREAUX,77,261,3,Dépendance,0,0,513
03/01/2024,Vente,235000,108,AV,CHARLES MONIER,77240,CESSON,77,67,1,Maison,60,3,359
03/01/2024,Vente,235000,108,AV,CHARLES MONIER,77240,CESSON,77,67,3,Dépendance,0,0,359
03/01/2024,Vente,271000,27,RUE,DE SANTENY,77170,SERVON,77,450,1,Maison,43,3,500
04/01/2024,Vente,443600,16,RUE,DE LA FOSSE AUX MOINES,77930,PERTHES,77,359,3,Dépendance,0,0,767
04/01/2024,Vente,443600,16,RUE,DE LA FOSSE AUX MOINES,77930,PERTHES,77,359,1,Maison,130,5,500
04/01/2024,Vente,443600,16,RUE,DE LA FOSSE AUX MOINES,77930,PERTHES,77,359,3,Dépendance,0,0,500
04/01/2024,Vente,443600,16,RUE,DE LA FOSSE AUX MOINES,77930,PERTHES,77,359,1,Maison,130,5,767
10/01/2024,Vente,127000,24,PL,MASSENET,77620,EGREVILLE,77,168,3,Dépendance,0,0,98
10/01/2024,Vente,127000,24,PL,MASSENET,77620,EGREVILLE,77,168,1,Maison,90,4,98
10/01/2024,Vente,360000,12,RUE,DE LA FONTAINE,77310,SAINT-FARGEAU-PONTHIERRY,77,407,1,Maison,121,6,500
08/01/2024,Vente,215500,25,RUE,DE DAMMARIE,77240,CESSON,77,67,1,Maison,92,5,167
02/01/2024,Vente,449200,63,RUE,DES CORMIERS,77690,MONTIGNY-SUR-LOING,77,312,1,Maison,110,4,825
03/01/2024,Vente,200000,43,RUE,DES CORMIERS,77690,MONTIGNY-SUR-LOING,77,312,3,Dépendance,0,0,685
06/01/2024,Vente,143000,16,RTE,DE LA VALLEE,77710,PALEY,77,353,1,Maison,111,6,500
06/01/2024,Vente,143000,16,RTE,DE LA VALLEE,77710,PALEY,77,353,1,Maison,111,6,674
03/01/2024,Vente,8000351,5149,RUE,RENE MICHEL,77390,CHAUMES-EN-BRIE,77,107,3,Dépendance,0,0,4055
03/01/2024,Vente,8000351,5149,RUE,RENE MICHEL,77390,CHAUMES-EN-BRIE,77,107,2,Appartement,71,4,4055
03/01/2024,Vente,8000351,5149,RUE,RENE MICHEL,77390,CHAUMES-EN-BRIE,77,107,2,Appartement,83,5,4055
03/01/2024,Vente,8000351,5149,RUE,RENE MICHEL,77390,CHAUMES-EN-BRIE,77,107,2,Appartement,62,3,4055
03/01/2024,Vente,8000351,5149,RUE,RENE MICHEL,77390,CHAUMES-EN-BRIE,77,107,2,Appartement,49,2,4055
