transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
02/01/2024,Vente,330000,9,RTE,DU MESNIL,78990,ELANCOURT,78,208,1,Maison,87,3,664
02/01/2024,Vente,330000,9,RTE,DU MESNIL,78990,ELANCOURT,78,208,3,Dépendance,0,0,500
02/01/2024,Vente,330000,9,RTE,DU MESNIL,78990,ELANCOURT,78,208,3,Dépendance,0,0,664
02/01/2024,Vente,330000,9,RTE,DU MESNIL,78990,ELANCOURT,78,208,1,Maison,87,3,500
03/01/2024,Vente,420000,9,CHE,DU FOURNEAU,78310,MAUREPAS,78,383,1,Maison,129,5,508
03/01/2024,Vente,386970,5,RUE,JULES LADOUMEGUE,78990,ELANCOURT,78,208,1,Maison,97,5,195
04/01/2024,Vente,12000,18,RUE,GABRIEL FAURE,78990,ELANCOURT,78,208,3,Dépendance,0,0,38
05/01/2024,Vente,499400,4,RUE,DE LA LONGUE TOISE,78490,MERE,78,389,1,Maison,137,5,242
05/01/2024,Vente,499400,4,RUE,DE LA LONGUE TOISE,78490,MERE,78,389,3,Dépendance,0,0,242
05/01/2024,Vente,836000,4,SQ,DU PIEMONT,78180,MONTIGNY LE BRETONNEUX,78,423,1,Maison,155,7,550
05/01/2024,Vente,836000,4,SQ,DU PIEMONT,78180,MONTIGNY LE BRETONNEUX,78,423,3,Dépendance,0,0,550
05/01/2024,Vente,356000,12,RUE,DE L OREE DU BOIS,78730,PONTHEVRARD,78,499,1,Maison,93,3,523
03/01/2024,Vente,855000,4,RTE,DE JUMEAUVILLE,78770,GOUPILLIERES,78,278,3,Dépendance,0,0,1606
03/01/2024,Vente,855000,4,RTE,DE JUMEAUVILLE,78770,GOUPILLIERES,78,278,3,Dépendance,0,0,500
03/01/2024,Vente,855000,4,RTE,DE JUMEAUVILLE,78770,GOUPILLIERES,78,278,1,Maison,195,4,500
03/01/2024,Vente,855000,4,RTE,DE JUMEAUVILLE,78770,GOUPILLIERES,78,278,1,Maison,195,4,1606
03/01/2024,Vente,523000,25,AV,DE LA CONCORDE,78500,SARTROUVILLE,78,586,1,Maison,98,4,528
09/01/2024,Vente,512150,9,RUE,DES MESANGES,78990,ELANCOURT,78,208,1,Maison,145,5,594
08/01/2024,Vente,405570,7,RUE,DE LA BORNE,78490,MESNULS (LES),78,398,1,Maison,79,3,518
08/01/2024,Vente,405570,7,RUE,DE LA BORNE,78490,MESNULS (LES),78,398,1,Maison,79,3,500
04/01/2024,Vente,1854850,40,RUE,DES CAVEES,78810,FEUCHEROLLES,78,233,3,Dépendance,0,0,938
04/01/2024,Vente,1854850,40,RUE,DES CAVEES,78810,FEUCHEROLLES,78,233,3,Dépendance,0,0,500
04/01/2024,Vente,1854850,40,RUE,DES CAVEES,78810,FEUCHEROLLES,78,233,1,Maison,317,9,500
04/01/2024,Vente,1854850,40,RUE,DES CAVEES,78810,FEUCHEROLLES,78,233,1,Maison,317,9,938
05/01/2024,Vente,390000,20,RUE,CHENAIE,78690,SAINT-REMY-L HONORE,78,576,3,Dépendance,0,0,263
05/01/2024,Vente,390000,20,RUE,CHENAIE,78690,SAINT-REMY-L HONORE,78,576,1,Maison,100,5,263
05/01/2024,Vente,10000,87,RUE,DE MAULE,78650,BEYNES,78,62,1,Maison,36,2,302
04/01/2024,Vente,440000,26,AV,GAMBETTA,78500,SARTROUVILLE,78,586,2,Appartement,40,2,330
08/01/2024,Vente,895000,44,RUE,LAMARTINE,78000,VERSAILLES,78,646,1,Maison,112,5,435
05/01/2024,Vente,847600,7,RUE,DES AMANDIERS,78450,CHAVENAY,78,152,3,Dépendance,0,0,3065
05/01/2024,Vente,847600,7,RUE,DES AMANDIERS,78450,CHAVENAY,78,152,3,Dépendance,0,0,600
05/01/2024,Vente,847600,7,ALL,DES BRUYERES,78450,CHAVENAY,78,152,1,Maison,181,5,766
05/01/2024,Vente,847600,7,ALL,DES BRUYERES,78450,CHAVENAY,78,152,1,Maison,181,5,200
05/01/2024,Vente,847600,9001,ALL,DES CAPUCINES,78450,CHAVENAY,78,152,3,Dépendance,0,0,4172
05/01/2024,Vente,761500,2,ALL,DES CAMPANULES,78450,CHAVENAY,78,152,1,Maison,224,8,200
05/01/2024,Vente,761500,2,ALL,DES CAMPANULES,78450,CHAVENAY,78,152,1,Maison,224,8,835
09/01/2024,Vente,350000,22,RUE,PASTEUR,78340,CLAYES-SOUS-BOIS (LES),78,165,2,Appartement,47,2,418
