transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
03/01/2024,Vente,385000,26,RUE,DE LA LIBERTE,91300,MASSY,91,377,1,Maison,140,4,341
03/01/2024,Vente,385000,26,RUE,DE LA LIBERTE,91300,MASSY,91,377,3,Dépendance,0,0,341
05/01/2024,Vente,235000,5,CHE,DU LAVOIR,91180,SAINT-GERMAIN-LES-ARPAJON,91,552,3,Dépendance,0,0,244
05/01/2024,Vente,235000,5,CHE,DU LAVOIR,91180,SAINT-GERMAIN-LES-ARPAJON,91,552,1,Maison,61,4,244
08/01/2024,Vente,385000,6,RUE,VIELCANET VICTOR,91550,PARAY-VIEILLE-POSTE,91,479,1,Maison,110,1,400
05/01/2024,Vente,278000,31,RUE,VICTOR HUGO,91600,SAVIGNY-SUR-ORGE,91,589,1,Maison,63,4,400
09/01/2024,Vente,450000,51,AV,DE L ESTEREL,91400,ORSAY,91,471,1,Maison,107,5,702
02/01/2024,Vente,395000,68,AV,DU DONJON,91700,SAINTE-GENEVIEVE-DES-BOIS,91,549,1,Maison,96,5,277
04/01/2024,Vente,100000,27,RUE,DES SAUCIERS,91690,BOISSY-LA-RIVIERE,91,79,1,Maison,100,3,354
04/01/2024,Vente,100000,27,RUE,DES SAUCIERS,91690,BOISSY-LA-RIVIERE,91,79,3,Dépendance,0,0,354
09/01/2024,Vente,277000,7,PAS,PROXIMA,91100,VILLABE,91,659,1,Maison,93,5,145
08/01/2024,Vente,240000,44,RUE,DE BRUXELLES,91670,ANGERVILLE,91,16,1,Maison,120,5,789
04/01/2024,Vente,420000,154,RUE,PAUL LAFARGUE,91550,PARAY-VIEILLE-POSTE,91,479,1,Maison,195,6,404
04/01/2024,Vente,125000,52,RUE,MAL DELATTRE DE TASSIGNY,91700,SAINTE-GENEVIEVE-DES-BOIS,91,549,3,Dépendance,0,0,613
04/01/2024,Vente,125000,52,RUE,MAL DELATTRE DE TASSIGNY,91700,SAINTE-GENEVIEVE-DES-BOIS,91,549,1,Maison,94,5,613
09/01/2024,Vente,508710,53,RUE,DE LA FERME,91430,IGNY,91,312,1,Maison,78,4,432
03/01/2024,Vente,250000,37,RUE,PIERRE MENDES FRANCE,91700,SAINTE-GENEVIEVE-DES-BOIS,91,549,1,Maison,92,5,104
10/01/2024,Vente,510000,68,AV,SIMONE,91800,BRUNOY,91,114,1,Maison,134,6,506
10/01/2024,Vente,510000,68,AV,SIMONE,91800,BRUNOY,91,114,3,Dépendance,0,0,506
02/01/2024,Vente,557250,10,RUE,DE LA GARE,91720,GIRONVILLE-SUR-ESSONNE,91,273,1,Maison,146,4,3042
02/01/2024,Vente,557250,10,RUE,DE LA GARE,91720,GIRONVILLE-SUR-ESSONNE,91,273,3,Dépendance,0,0,3042
02/01/2024,Vente,557250,10,RUE,DE LA GARE,91720,GIRONVILLE-SUR-ESSONNE,91,273,3,Dépendance,0,0,500
02/01/2024,Vente,557250,10,RUE,DE LA GARE,91720,GIRONVILLE-SUR-ESSONNE,91,273,1,Maison,146,4,500
02/01/2024,Vente,557250,10,RUE,DE LA GARE,91720,GIRONVILLE-SUR-ESSONNE,91,273,1,Maison,59,3,427
04/01/2024,Vente,360000,61,RUE,MOLIERE,91330,YERRES,91,691,3,Dépendance,0,0,474
04/01/2024,Vente,360000,61,RUE,MOLIERE,91330,YERRES,91,691,1,Maison,75,4,474
08/01/2024,Vente,230000,13,RUE,DU CHATEAU,91270,VIGNEUX SUR SEINE,91,657,3,Dépendance,0,0,507
08/01/2024,Vente,230000,13,RUE,DU CHATEAU,91270,VIGNEUX SUR SEINE,91,657,1,Maison,85,3,507
03/01/2024,Vente,425500,6,SQ,MICHEL DE MONTAIGNE,91450,SOISY-SUR-SEINE,91,600,1,Maison,132,6,609
08/01/2024,Vente,363500,22,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,3,Dépendance,0,0,2022
08/01/2024,Vente,363500,22,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,4,Local industriel. commercial ou assimilé,300,0,2022
08/01/2024,Vente,363500,22,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,1,Maison,55,3,2022
04/01/2024,Vente,164000,6,RUE,DE VIENNE,91670,ANGERVILLE,91,16,1,Maison,87,4,272
03/01/2024,Vente,231000,13,RUE,ANATOLE FRANCE,91240,SAINT-MICHEL-SUR-ORGE,91,570,1,Maison,74,4,402
04/01/2024,Vente,309230,50,RUE,DU PRE D' ARNY,91680,BRUYERES-LE-CHATEL,91,115,1,Maison,99,5,260
09/01/2024,Vente,758000,4,RUE,DU 8 MAI 1945,91470,LIMOURS,91,338,3,Dépendance,0,0,913
09/01/2024,Vente,758000,4,RUE,DU 8 MAI 1945,91470,LIMOURS,91,338,1,Maison,110,4,913
10/01/2024,Vente,285000,29,RUE,DE LA PLAINE,91250,SAINTRY-SUR-SEINE,91,577,1,Maison,73,7,515
03/01/2024,Vente,260000,12,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,3,Dépendance,0,0,500
03/01/2024,Vente,260000,12,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,1,Maison,62,3,500
03/01/2024,Vente,260000,12,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,3,Dépendance,0,0,519
03/01/2024,Vente,260000,12,RUE,DE CHEVAL BART,91840,SOISY-SUR-ECOLE,91,599,1,Maison,62,3,519
04/01/2024,Vente,290100,8,RUE,DES DOUVES,91630,GUIBEVILLE,91,292,1,Maison,79,4,232
04/01/2024,Vente,290100,8,RUE,DES DOUVES,91630,GUIBEVILLE,91,292,3,Dépendance,0,0,232
12/01/2024,Vente,485000,33,RUE,ADONIS ROUSSEAU,91490,MOIGNY SUR ECOLE,91,408,1,Maison,175,6,500
12/01/2024,Vente,485000,33,RUE,ADONIS ROUSSEAU,91490,MOIGNY SUR ECOLE,91,408,3,Dépendance,0,0,500
12/01/2024,Vente,485000,33,RUE,ADONIS ROUSSEAU,91490,MOIGNY SUR ECOLE,91,408,1,Maison,175,6,734
