transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
06/01/2023,Vente,408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,298,1,Maison,126,6,500
06/01/2023,Vente,408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,298,1,Maison,126,6,538
06/01/2023,Vente,408000,18,RTE,DE LA HAIZE,95640,HARAVILLIERS,95,298,3,Dépendance,0,0,538
04/01/2023,Vente,291500,4,ALL,DES MURGERS,95280,JOUY-LE-MOUTIER,95,323,3,Dépendance,0,0,116
04/01/2023,Vente,291500,4,ALL,DES MURGERS,95280,JOUY-LE-MOUTIER,95,323,1,Maison,87,4,116
03/01/2023,Vente,290000,121,RUE,DES COURLIS,95100,ARGENTEUIL,95,18,1,Maison,63,4,613
03/01/2023,Vente,290000,121,RUE,DES COURLIS,95100,ARGENTEUIL,95,18,3,Dépendance,0,0,613
10/01/2023,Vente,390000,1,AV,DE LA VIOSNE,95520,OSNY,95,476,3,Dépendance,0,0,500
10/01/2023,Vente,390000,1,AV,DE LA VIOSNE,95520,OSNY,95,476,1,Maison,109,5,500
03/01/2023,Vente,860000,9,RUE,DES BASSERONS,95160,MONTMORENCY,95,428,1,Maison,158,6,858
06/01/2023,Vente en l'état futur d'achèvement,555000,20,RUE,EMMANUEL RAIN,95500,GONESSE,95,277,4,Local industriel. commercial ou assimilé,180,0,606
09/01/2023,Vente,155000,14,RUE,DE L EGLISE,95750,CHARS,95,142,1,Maison,52,2,52
04/01/2023,Vente,162000,18,RUE,DE LA PAIX,95370,MONTIGNY LES CORMEILLES,95,424,1,Maison,75,4,411
06/01/2023,Vente,98000,16,RUE,DENIS DIDEROT,95500,GONESSE,95,277,1,Maison,104,5,330
09/01/2023,Vente,390400,56,AV,ANATOLE FRANCE,95250,BEAUCHAMP,95,51,1,Maison,79,4,377
09/01/2023,Vente,390400,56,AV,ANATOLE FRANCE,95250,BEAUCHAMP,95,51,3,Dépendance,0,0,377
06/01/2023,Vente,210000,19,RUE,JEAN LECLAIRE,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,55,3,59
04/01/2023,Vente,572000,164,RUE,GUYNEMER,95120,ERMONT,95,219,1,Maison,160,5,433
05/01/2023,Vente,360000,27,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,218,1,Maison,79,4,551
05/01/2023,Vente,360000,27,SEN,DES PRES,95610,ERAGNY-SUR-OISE,95,218,1,Maison,28,2,551
10/01/2023,Vente,389000,14,ALL,DES LAURIERS,95800,COURDIMANCHE,95,183,1,Maison,87,5,169
06/01/2023,Vente,423600,21,RUE,ROGER TORT,95380,LOUVRES,95,351,1,Maison,150,7,598
10/01/2023,Vente,420100,27,RUE,DU BOIS DE CHARS,95420,NUCOURT,95,459,3,Dépendance,0,0,650
10/01/2023,Vente,420100,27,RUE,DU BOIS DE CHARS,95420,NUCOURT,95,459,1,Maison,159,6,650
12/01/2023,Vente,322000,3,RUE,CARRERE,95400,ARNOUVILLE,95,19,3,Dépendance,0,0,313
12/01/2023,Vente,322000,3,RUE,CARRERE,95400,ARNOUVILLE,95,19,1,Maison,85,4,313
06/01/2023,Vente,228000,10,RUE,NORMANDE,95450,SERAINCOURT,95,592,1,Maison,57,3,419
06/01/2023,Vente,228000,10,RUE,NORMANDE,95450,SERAINCOURT,95,592,3,Dépendance,0,0,419
06/01/2023,Vente,332700,34,RUE,DE L EGLISE,95280,JOUY-LE-MOUTIER,95,323,1,Maison,89,4,187
06/01/2023,Vente,688900,55,RUE,DES CHESNEAUX,95160,MONTMORENCY,95,428,1,Maison,180,6,558
11/01/2023,Vente,539000,19,AV,MOLIERE,95250,BEAUCHAMP,95,51,3,Dépendance,0,0,627
11/01/2023,Vente,539000,19,AV,MOLIERE,95250,BEAUCHAMP,95,51,1,Maison,140,6,627
09/01/2023,Vente,360000,6,RUE,DE L'ETANG,95460,EZANVILLE,95,229,1,Maison,87,3,316
06/01/2023,Vente,400000,5,AV,GASTON BOURRY,95740,FREPILLON,95,256,1,Maison,82,5,528
09/01/2023,Vente,450000,31,CLOS,DE LA SAUSSAYE,95800,COURDIMANCHE,95,183,1,Maison,149,6,494
09/01/2023,Vente,327000,21,AV,DU BONTEMPS,95800,CERGY,95,127,1,Maison,113,5,147
09/01/2023,Vente,327000,21,AV,DU BONTEMPS,95800,CERGY,95,127,3,Dépendance,0,0,147
11/01/2023,Vente,383200,27,RUE,EVARISTE GALOIS,95320,ST LEU LA FORET,95,563,1,Maison,105,5,138
12/01/2023,Vente,385000,10,RUE,CLAUDE GRENTHE,95480,PIERRELAYE,95,488,3,Dépendance,0,0,194
12/01/2023,Vente,385000,10,RUE,CLAUDE GRENTHE,95480,PIERRELAYE,95,488,1,Maison,100,4,194
04/01/2023,Vente,508100,61,AV,PASTEUR,95250,BEAUCHAMP,95,51,1,Maison,46,2,850
04/01/2023,Vente,508100,61,AV,PASTEUR,95250,BEAUCHAMP,95,51,1,Maison,76,4,850
04/01/2023,Vente,508100,61,AV,PASTEUR,95250,BEAUCHAMP,95,51,3,Dépendance,0,0,850
10/01/2023,Vente,280000,50,RUE,DU PRESIDENT WILSON,95620,PARMAIN,95,480,3,Dépendance,0,0,17
10/01/2023,Vente,280000,48,CHE,DES PIVOINES,95620,PARMAIN,95,480,1,Maison,100,6,159
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,372,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,72,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,17,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,16,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,21,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,22,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,15,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,14,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,25,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,32,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,18,0,492
10/01/2023,Vente,828000,3,AV,PIERRE SEMARD,95400,VILLIERS-LE-BEL,95,680,4,Local industriel. commercial ou assimilé,27,0,492
03/01/2023,Vente,392500,19,RUE,DU DOCTEUR SCHWEITZER,95450,ABLEIGES,95,2,1,Maison,107,5,595
09/01/2023,Vente,620000,10,AV,PIERRE CURIE,95400,VILLIERS-LE-BEL,95,680,1,Maison,179,7,250
09/01/2023,Vente,620000,10,AV,PIERRE CURIE,95400,VILLIERS-LE-BEL,95,680,3,Dépendance,0,0,250
10/01/2023,Vente,517200,27,RUE,MAURICE RAVEL,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,122,5,229
10/01/2023,Vente,490000,8,RUE,DES COTONNES,95320,ST LEU LA FORET,95,563,1,Maison,97,5,464
10/01/2023,Vente,360000,10,AV,BEAUSITE,95230,SOISY SS MONTMORENCY,95,598,1,Maison,61,3,208
04/01/2023,Vente,435000,9,RUE,NECKER,95330,DOMONT,95,199,3,Dépendance,0,0,370
04/01/2023,Vente,435000,9,RUE,NECKER,95330,DOMONT,95,199,1,Maison,96,4,370
04/01/2023,Vente,360300,22,RUE,DES CHATAIGNIERS,95100,ARGENTEUIL,95,18,1,Maison,70,3,98
09/01/2023,Vente,296800,209,BD,ANDRE BREMONT,95320,ST LEU LA FORET,95,563,1,Maison,64,4,247
03/01/2023,Vente,185100,11,RUE,MARYSE BASTIE,95280,JOUY-LE-MOUTIER,95,323,1,Maison,97,4,138
05/01/2023,Vente,347000,25,RUE,DE VERDUN,95320,ST LEU LA FORET,95,563,1,Maison,67,3,382
06/01/2023,Vente,425000,6,RUE,BRANLY,95370,MONTIGNY LES CORMEILLES,95,424,1,Maison,106,4,468
11/01/2023,Vente,175000,23,RUE,DE L EGLISE,95330,DOMONT,95,199,3,Dépendance,0,0,22
11/01/2023,Vente,175000,23,RUE,DE L EGLISE,95330,DOMONT,95,199,1,Maison,50,2,22
10/01/2023,Vente,510000,11,CHE,DE LA BUTTE DE LA BERGERE,95250,BEAUCHAMP,95,51,1,Maison,61,4,571
05/01/2023,Vente,298000,94,RUE,DE LA TOUR BILLY,95100,ARGENTEUIL,95,18,3,Dépendance,0,0,149
05/01/2023,Vente,298000,94,RUE,DE LA TOUR BILLY,95100,ARGENTEUIL,95,18,2,Appartement,23,2,149
05/01/2023,Vente,298000,94,RUE,DE LA TOUR BILLY,95100,ARGENTEUIL,95,18,2,Appartement,31,2,149
04/01/2023,Vente,347000,3,RUE,GAVARNI,95400,ARNOUVILLE,95,19,3,Dépendance,0,0,486
04/01/2023,Vente,347000,3,RUE,GAVARNI,95400,ARNOUVILLE,95,19,1,Maison,109,5,486
12/01/2023,Vente,400450,76,RUE,PAUL RIMET,95560,MONTSOULT,95,430,1,Maison,126,6,524
16/01/2023,Vente,296800,4,RUE,JULES FERRY,95240,CORMEILLES-EN-PARISIS,95,176,1,Maison,70,3,143
16/01/2023,Vente,296800,4,RUE,JULES FERRY,95240,CORMEILLES-EN-PARISIS,95,176,4,Local industriel. commercial ou assimilé,10,0,143
10/01/2023,Vente,1,6,RUE,RENE CASSIN,95220,HERBLAY-SUR-SEINE,95,306,4,Local industriel. commercial ou assimilé,569,0,1373
13/01/2023,Vente,250000,7,RUE,LOUISE MICHEL,95270,CHAUMONTEL,95,149,1,Maison,76,4,217
16/01/2023,Vente,292000,12,RUE,DE L EQUERRE,95280,JOUY-LE-MOUTIER,95,323,1,Maison,104,5,196
16/01/2023,Vente,306700,42,RUE,DE LA CLAIRIERE,95280,JOUY-LE-MOUTIER,95,323,1,Maison,83,4,214
16/01/2023,Vente,364000,2,RUE,CLAUDE LORRAIN,95310,ST OUEN L AUMONE,95,572,1,Maison,103,5,535
06/01/2023,Vente,565000,20,RUE,EMMANUEL RAIN,95500,GONESSE,95,277,4,Local industriel. commercial ou assimilé,180,0,606
13/01/2023,Vente,507000,74,RUE,DE VAUCELLES,95150,TAVERNY,95,607,1,Maison,190,7,623
13/01/2023,Vente,315000,80,RUE,DU MARECHAL FOCH,95150,TAVERNY,95,607,3,Dépendance,0,0,106
13/01/2023,Vente,315000,80,RUE,DU MARECHAL FOCH,95150,TAVERNY,95,607,4,Local industriel. commercial ou assimilé,38,0,106
13/01/2023,Vente,315000,80,RUE,DU MARECHAL FOCH,95150,TAVERNY,95,607,2,Appartement,65,3,106
09/01/2023,Vente,220000,22,RUE,BERLIOZ,95140,GARGES-LES-GONESSE,95,268,1,Maison,56,3,208
09/01/2023,Vente,220000,22,RUE,BERLIOZ,95140,GARGES-LES-GONESSE,95,268,3,Dépendance,0,0,208
12/01/2023,Vente,260000,9001,RUE,DU FOSSE SEGUIER,95450,COMMENY,95,169,4,Local industriel. commercial ou assimilé,300,0,3000
11/01/2023,Vente,444000,21,RUE,LUCIEN BOSSOUTROT,95150,TAVERNY,95,607,1,Maison,128,4,305
13/01/2023,Vente,199000,118,RUE,PIERRE BROSSOLETTE,95590,PRESLES,95,504,1,Maison,40,2,954
10/01/2023,Vente,413900,27,RUE,DE LA FRETTE,95240,CORMEILLES-EN-PARISIS,95,176,1,Maison,79,5,272
10/01/2023,Vente,300000,23,AV,JULES VERNE,95190,GOUSSAINVILLE,95,280,1,Maison,61,2,400
06/01/2023,Vente,300000,35,ALL,DE LA PEPINIERE,95150,TAVERNY,95,607,1,Maison,67,4,318
12/01/2023,Vente,308000,4,AV,DES GLYCINES,95500,LE THILLAY,95,612,1,Maison,100,5,380
17/01/2023,Vente,357000,14,CHE,DE LA ROUE,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,96,4,223
17/01/2023,Vente,431900,18,AV,MARTIN LUTHER KING,95490,VAUREAL,95,637,1,Maison,109,5,490
11/01/2023,Vente,470000,9,RUE,DE SAINT PRIX,95150,TAVERNY,95,607,1,Maison,89,4,531
10/01/2023,Vente,363000,12,RUE,JEAN MERMOZ,95220,HERBLAY-SUR-SEINE,95,306,3,Dépendance,0,0,430
10/01/2023,Vente,363000,12,RUE,JEAN MERMOZ,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,105,5,430
11/01/2023,Vente,630000,6,RUE,DES BOUVREUILS,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,150,7,813
11/01/2023,Vente,483000,17,RUE,MARCEL CLERC,95130,PLESSIS-BOUCHARD (LE),95,491,4,Local industriel. commercial ou assimilé,150,0,760
11/01/2023,Vente,483000,17,RUE,MARCEL CLERC,95130,PLESSIS-BOUCHARD (LE),95,491,1,Maison,60,4,760
13/01/2023,Vente,383000,61,PAS,DES LAUZES,95800,CERGY,95,127,1,Maison,107,5,292
11/01/2023,Vente,300500,29,RUE,DE LA BUCAILLE,95510,AINCOURT,95,8,3,Dépendance,0,0,183
11/01/2023,Vente,300500,29,RUE,DE LA BUCAILLE,95510,AINCOURT,95,8,1,Maison,130,4,183
11/01/2023,Vente,310000,4,IMP,ARMAND GUILLOMAIN,95430,AUVERS-SUR-OISE,95,39,1,Maison,80,4,443
10/01/2023,Vente,278000,7,RUE,DES CHATAIGNIERS,95520,OSNY,95,476,3,Dépendance,0,0,409
10/01/2023,Vente,278000,7,RUE,DES CHATAIGNIERS,95520,OSNY,95,476,1,Maison,70,5,409
11/01/2023,Vente,437000,8,RTE,DE LA GRAND MARE,95420,MAUDETOUR-EN-VEXIN,95,379,1,Maison,80,4,400
11/01/2023,Vente,437000,8,RTE,DE LA GRAND MARE,95420,MAUDETOUR-EN-VEXIN,95,379,1,Maison,80,4,686
12/01/2023,Vente,390000,27,RUE,MICHEL DE L HOSPITAL,95310,ST OUEN L AUMONE,95,572,1,Maison,100,5,336
16/01/2023,Vente,263000,21,RUE,DES TILLEULS,95420,CHAPELLE-EN-VEXIN (LA),95,139,1,Maison,90,4,1010
16/01/2023,Vente,400000,10,RUE,DE LA MUTUALITE,95110,SANNOIS,95,582,1,Maison,29,1,804
16/01/2023,Vente,400000,10,RUE,DE LA MUTUALITE,95110,SANNOIS,95,582,1,Maison,29,1,422
12/01/2023,Vente,385000,68,RUE,DU BAS VAL MARY,95630,MERIEL,95,392,1,Maison,81,4,251
12/01/2023,Vente,200000,31,RUE,EMILE ZOLA,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,36,2,256
12/01/2023,Vente,195000,186,AV,JACQUES VOGT,95340,PERSAN,95,487,3,Dépendance,0,0,405
12/01/2023,Vente,195000,186,AV,JACQUES VOGT,95340,PERSAN,95,487,1,Maison,92,6,405
10/01/2023,Vente,185000,2,IMP,DU MOULIN,95450,GUIRY-EN-VEXIN,95,295,1,Maison,94,4,77
09/01/2023,Vente,300000,118,RTE,DE CLERMONT,95340,BERNES-SUR-OISE,95,58,1,Maison,60,4,487
17/01/2023,Vente,465000,3,RUE,DES FONTENELLES,95320,ST LEU LA FORET,95,563,1,Maison,81,4,304
12/01/2023,Vente,414600,6,RUE,XAVIER PRIVAS,95130,FRANCONVILLE LA GARENNE,95,252,1,Maison,60,3,385
12/01/2023,Vente,414600,6,RUE,XAVIER PRIVAS,95130,FRANCONVILLE LA GARENNE,95,252,3,Dépendance,0,0,385
03/01/2023,Vente,336500,17,RUE,DES FALAISES,95280,JOUY-LE-MOUTIER,95,323,1,Maison,92,4,229
18/01/2023,Vente,140000,8,RUE,EMMANUEL D ASTIER,95810,ARRONVILLE,95,23,1,Maison,70,3,522
18/01/2023,Vente,140000,8,RUE,EMMANUEL D ASTIER,95810,ARRONVILLE,95,23,3,Dépendance,0,0,522
18/01/2023,Vente,90000,19,RUE,VICTOR HUGO,95480,PIERRELAYE,95,488,1,Maison,22,1,17
18/01/2023,Vente,240000,2,RUE,FRANCIS BAZIN,95140,GARGES-LES-GONESSE,95,268,1,Maison,67,3,466
11/01/2023,Vente,343850,15,RUE,DU PORT,95630,MERIEL,95,392,1,Maison,112,5,265
18/01/2023,Vente,364000,7,RUE,DE LA BORNE AUX DAMES,95610,ERAGNY-SUR-OISE,95,218,1,Maison,77,4,233
04/01/2023,Vente,584000,8,RUE,DES PRES FRAIS,95470,SAINT-WITZ,95,580,1,Maison,192,6,1007
04/01/2023,Vente,584000,8,RUE,DES PRES FRAIS,95470,SAINT-WITZ,95,580,1,Maison,192,6,148
04/01/2023,Vente,584000,8,RUE,DES PRES FRAIS,95470,SAINT-WITZ,95,580,3,Dépendance,0,0,148
04/01/2023,Vente,584000,8,RUE,DES PRES FRAIS,95470,SAINT-WITZ,95,580,3,Dépendance,0,0,1007
18/01/2023,Vente,265000,4,RUE,ALICE,95190,GOUSSAINVILLE,95,280,3,Dépendance,0,0,436
18/01/2023,Vente,265000,4,RUE,ALICE,95190,GOUSSAINVILLE,95,280,1,Maison,102,5,436
12/01/2023,Vente,246707,3,CLOS,DES FICHETS,95300,HEROUVILLE,95,308,1,Maison,161,5,804
12/01/2023,Vente,169000,6,SEN,DU CLOS DE GABET,95420,OMERVILLE,95,462,1,Maison,50,3,105
06/01/2023,Vente,293000,81,BD,JEAN ALLEMANE,95100,ARGENTEUIL,95,18,1,Maison,73,4,73
06/01/2023,Vente,310000,19,RUE,DE LA FORGE,95320,ST LEU LA FORET,95,563,1,Maison,82,4,69
06/01/2023,Vente,310000,19,RUE,DE LA FORGE,95320,ST LEU LA FORET,95,563,3,Dépendance,0,0,69
09/01/2023,Vente,404869,11,AV,DES BOIS,95370,MONTIGNY LES CORMEILLES,95,424,1,Maison,76,4,332
06/01/2023,Vente,270000,102,RUE,DE LA TOUR BILLY,95100,ARGENTEUIL,95,18,1,Maison,77,5,217
04/01/2023,Vente,520000,68,RUE,DES CLOVIERS,95100,ARGENTEUIL,95,18,1,Maison,105,4,619
04/01/2023,Vente,520000,68,RUE,DES CLOVIERS,95100,ARGENTEUIL,95,18,3,Dépendance,0,0,619
12/01/2023,Vente,340000,11,CHE,DES PRIEURS,95500,LE THILLAY,95,612,1,Maison,95,5,997
13/01/2023,Vente,341000,17,RUE,HAMEAU DES PASSEMENTIERES,95670,MARLY-LA-VILLE,95,371,1,Maison,107,5,657
13/01/2023,Vente,900000,97,CHS,JULES CESAR,95130,FRANCONVILLE LA GARENNE,95,252,1,Maison,45,2,147
13/01/2023,Vente,900000,97,CHS,JULES CESAR,95130,FRANCONVILLE LA GARENNE,95,252,3,Dépendance,0,0,147
13/01/2023,Vente,900000,97,CHS,JULES CESAR,95130,FRANCONVILLE LA GARENNE,95,252,4,Local industriel. commercial ou assimilé,23,0,147
13/01/2023,Vente,900000,15,RUE,GALILEE,95130,FRANCONVILLE LA GARENNE,95,252,3,Dépendance,0,0,309
13/01/2023,Vente,900000,17,RUE,GALILEE,95130,FRANCONVILLE LA GARENNE,95,252,4,Local industriel. commercial ou assimilé,315,0,166
13/01/2023,Vente,900000,17,RUE,GALILEE,95130,FRANCONVILLE LA GARENNE,95,252,4,Local industriel. commercial ou assimilé,282,0,166
17/01/2023,Vente,415000,9,RUE,AUGUSTE RENOIR,95170,DEUIL LA BARRE,95,197,1,Maison,83,4,210
11/01/2023,Vente,510400,49,RUE,MAL DE LATTRE DE TASSIGNY,95120,ERMONT,95,219,1,Maison,70,4,272
11/01/2023,Vente,510400,49,RUE,MAL DE LATTRE DE TASSIGNY,95120,ERMONT,95,219,1,Maison,70,4,358
16/01/2023,Vente,140134,22,RUE,VICTOR HUGO,95650,BOISSY-L'AILLERIE,95,78,1,Maison,80,4,449
11/01/2023,Vente,423900,56,RUE,DE PONTOISE,95540,MERY-SUR-OISE,95,394,1,Maison,120,4,216
17/01/2023,Vente,600000,346,RUE,DE LA BELLE ETOILE,95700,ROISSY-EN-FRANCE,95,527,4,Local industriel. commercial ou assimilé,4255,0,10500
12/01/2023,Vente,429400,212,RUE,HENRI DUNANT,95120,ERMONT,95,219,3,Dépendance,0,0,212
12/01/2023,Vente,429400,212,RUE,HENRI DUNANT,95120,ERMONT,95,219,1,Maison,88,4,212
18/01/2023,Vente,483000,3,RUE,ECOLES,95100,ARGENTEUIL,95,18,3,Dépendance,0,0,385
18/01/2023,Vente,483000,3,RUE,ECOLES,95100,ARGENTEUIL,95,18,1,Maison,95,5,385
12/01/2023,Vente,772500,6,RUE,ANATOLE FRANCE,95600,EAUBONNE,95,203,1,Maison,205,7,504
06/01/2023,Vente,241000,5,RUE,DE LA COUR BOUILLETTE,95450,COMMENY,95,169,1,Maison,67,3,230
06/01/2023,Vente,335000,31,RUE,DES HERONDEAUX,95410,GROSLAY,95,288,3,Dépendance,0,0,240
06/01/2023,Vente,335000,31,RUE,DES HERONDEAUX,95410,GROSLAY,95,288,1,Maison,53,3,240
11/01/2023,Vente,230000,2,RUE,GUYNEMER,95830,CORMEILLES-EN-VEXIN,95,177,1,Maison,100,4,84
06/01/2023,Vente,330000,43,RUE,CHARLES DE GAULLE,95580,ANDILLY,95,14,2,Appartement,20,1,79
06/01/2023,Vente,330000,43,RUE,CHARLES DE GAULLE,95580,ANDILLY,95,14,2,Appartement,25,2,79
06/01/2023,Vente,330000,43,RUE,CHARLES DE GAULLE,95580,ANDILLY,95,14,3,Dépendance,0,0,79
06/01/2023,Vente,330000,43,RUE,CHARLES DE GAULLE,95580,ANDILLY,95,14,2,Appartement,30,2,79
11/01/2023,Vente,2800000,22,RUE,DES BEAUX SOLEILS,95520,OSNY,95,476,4,Local industriel. commercial ou assimilé,151,0,21576
11/01/2023,Vente,2800000,22,RUE,DES BEAUX SOLEILS,95520,OSNY,95,476,4,Local industriel. commercial ou assimilé,50,0,21576
11/01/2023,Vente,2800000,22,RUE,DES BEAUX SOLEILS,95520,OSNY,95,476,2,Appartement,60,3,4438
11/01/2023,Vente,170000,1,RLE,DE LA RAVINE,95650,COURCELLES-SUR-VIOSNE,95,181,3,Dépendance,0,0,32
11/01/2023,Vente,170000,1,RLE,DE LA RAVINE,95650,COURCELLES-SUR-VIOSNE,95,181,1,Maison,45,3,32
06/01/2023,Vente,265000,10,RUE,D ORFEUIL,95400,ARNOUVILLE,95,19,1,Maison,82,5,402
20/01/2023,Vente,280000,25,RUE,DU CHAUSSY,95200,SARCELLES,95,585,1,Maison,75,5,292
20/01/2023,Vente,366000,55,AV,DE LA LIBERATION,95220,PIERRELAYE,95,488,1,Maison,52,3,664
19/01/2023,Vente,750000,23,RUE,DE PARIS,95150,TAVERNY,95,607,1,Maison,176,4,412
19/01/2023,Vente,750000,23,RUE,DE PARIS,95150,TAVERNY,95,607,1,Maison,176,4,602
21/01/2023,Vente,329811,32,RUE,CARNOT,95480,PIERRELAYE,95,488,3,Dépendance,0,0,205
21/01/2023,Vente,329811,32,RUE,CARNOT,95480,PIERRELAYE,95,488,1,Maison,66,3,205
19/01/2023,Vente,470000,35,CHE,DU HALAGE,95540,MERY-SUR-OISE,95,394,1,Maison,128,4,345
19/01/2023,Vente,470000,35,CHE,DU HALAGE,95540,MERY-SUR-OISE,95,394,1,Maison,128,4,411
19/01/2023,Vente,470000,35,CHE,DU HALAGE,95540,MERY-SUR-OISE,95,394,1,Maison,128,4,75
17/01/2023,Vente,520000,3,RUE,DE L ORME,95270,ASNIERES-SUR-OISE,95,26,1,Maison,141,6,525
17/01/2023,Vente,520000,3,RUE,DE L ORME,95270,ASNIERES-SUR-OISE,95,26,3,Dépendance,0,0,525
09/01/2023,Vente,307500,23,RUE,ALPHONSE ET LOUIS ROUSSEL,95260,BEAUMONT-SUR-OISE,95,52,1,Maison,89,4,190
06/01/2023,Vente,550000,23,RUE,DES DEUX GARES,95310,ST OUEN L AUMONE,95,572,4,Local industriel. commercial ou assimilé,232,0,232
16/01/2023,Vente,575000,26,RUE,RAJON,95430,AUVERS-SUR-OISE,95,39,1,Maison,142,6,852
16/01/2023,Vente,575000,26,RUE,RAJON,95430,AUVERS-SUR-OISE,95,39,3,Dépendance,0,0,852
11/01/2023,Vente,435000,43,GR,GRANDE RUE,95690,HEDOUVILLE,95,304,1,Maison,148,5,767
12/01/2023,Vente,345000,12,RUE,DES CHENES,95190,GOUSSAINVILLE,95,280,1,Maison,97,5,672
17/01/2023,Vente,495000,53,CHE,DES PERRIERS,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,105,5,264
17/01/2023,Vente,407000,8,RUE,DE LA COMEDIE FRANCAISE,95220,HERBLAY-SUR-SEINE,95,306,1,Maison,92,4,222
18/01/2023,Vente,367500,53,RUE,D HERBLAY,95150,TAVERNY,95,607,1,Maison,101,6,255
13/01/2023,Vente,356000,72,AV,GABRIEL PERI,95200,SARCELLES,95,585,1,Maison,12,1,582
13/01/2023,Vente,356000,72,AV,GABRIEL PERI,95200,SARCELLES,95,585,1,Maison,12,1,160
19/01/2023,Vente,880000,27,RUE,DE PARIS,95150,TAVERNY,95,607,4,Local industriel. commercial ou assimilé,267,0,340
