transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
11/01/2022,Vente,712512,123,RUE,DU GENERAL LECLERC,92270,BOIS-COLOMBES,92,9,1,Maison,65,3,240
14/01/2022,Vente,1080000,11,AV,MARY,92500,RUEIL-MALMAISON,92,63,1,Maison,121,4,523
12/01/2022,Vente,120000,37,RUE,FELIX,92700,COLOMBES,92,25,3,Dépendance,0,0,126
12/01/2022,Vente,120000,37,RUE,FELIX,92700,COLOMBES,92,25,1,Maison,28,2,126
17/01/2022,Vente,750500,16,RUE,CLARA LEMOINE,92700,COLOMBES,92,25,3,Dépendance,0,0,155
17/01/2022,Vente,750500,16,RUE,CLARA LEMOINE,92700,COLOMBES,92,25,1,Maison,73,4,155
14/01/2022,Vente,524000,29,AV,GENEVIEVE BAIN,92700,COLOMBES,92,25,1,Maison,31,2,365
14/01/2022,Vente,524000,29,AV,GENEVIEVE BAIN,92700,COLOMBES,92,25,2,Appartement,44,2,365
14/01/2022,Vente,524000,29,AV,GENEVIEVE BAIN,92700,COLOMBES,92,25,3,Dépendance,0,0,365
14/01/2022,Vente,524000,29,AV,GENEVIEVE BAIN,92700,COLOMBES,92,25,2,Appartement,44,3,365
18/01/2022,Vente,469000,13,RUE,DES GROS GRES,92700,COLOMBES,92,25,1,Maison,45,3,87
18/01/2022,Vente,663400,33,RUE,DES CHAILLES,92500,RUEIL-MALMAISON,92,63,1,Maison,68,4,134
07/01/2022,Vente,2100000,6,AV,MARCELIN BERTHELOT,92390,VILLENEUVE-LA-GARENNE,92,78,4,Local industriel. commercial ou assimilé,897,0,2853
12/01/2022,Vente,1043994,20,RUE,DES ARTS,92700,COLOMBES,92,25,1,Maison,110,5,277
21/01/2022,Vente,1748750,5,AV,DU PREMIER CONSUL,92500,RUEIL-MALMAISON,92,63,1,Maison,258,5,697
07/01/2022,Vente,3052000,8,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,534,0,343
07/01/2022,Vente,9859000,8,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,534,0,343
07/01/2022,Vente,9859000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,3,Dépendance,0,0,191
07/01/2022,Vente,9859000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,2,Appartement,25,2,191
07/01/2022,Vente,9859000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,2,Appartement,26,1,191
10/01/2022,Vente,1057000,14,AV,STE LUCIE,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,120,6,96
13/01/2022,Vente,810000,21,AV,FLACHAT,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,135,5,431
13/01/2022,Vente,810000,21,AV,FLACHAT,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,431
17/01/2022,Vente,574000,9,RUE,DES SORBIERS AUX OISEAUX,92390,VILLENEUVE-LA-GARENNE,92,78,1,Maison,128,5,350
14/01/2022,Vente,760000,3,RUE,XAVIER DE MAISTRE,92500,RUEIL-MALMAISON,92,63,1,Maison,70,4,468
14/01/2022,Vente,759500,94,RUE,LAKANAL,92500,RUEIL-MALMAISON,92,63,1,Maison,109,4,114
05/01/2022,Vente,1129970,3,ALL,SOUS LE VENT,92500,RUEIL-MALMAISON,92,63,1,Maison,133,5,232
14/01/2022,Vente,933540,87,RUE,COLBERT,92700,COLOMBES,92,25,1,Maison,132,6,199
25/01/2022,Vente,670300,3,AV,ALEXANDRE,92000,NANTERRE,92,50,1,Maison,78,4,101
19/01/2022,Vente,626000,45,RUE,ESTIENNE D ORVES,92500,RUEIL-MALMAISON,92,63,1,Maison,72,5,256
19/01/2022,Vente,626000,45,RUE,ESTIENNE D ORVES,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,256
06/01/2022,Vente,1277800,57,RUE,DE COLOMBES,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,105,5,140
12/01/2022,Vente,415000,124,RUE,JULES FERRY,92700,COLOMBES,92,25,1,Maison,109,5,177
12/01/2022,Vente,153000,70,RUE,CHEVREUL,92230,GENNEVILLIERS,92,36,1,Maison,27,2,262
13/01/2022,Vente,580000,119,RUE,DU 8 MAI 1945,92000,NANTERRE,92,50,1,Maison,76,3,363
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,3,Dépendance,0,0,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,75,4,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,4,Local industriel. commercial ou assimilé,621,0,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,4,Local industriel. commercial ou assimilé,38,0,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,58,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,36,2,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,51,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,46,2,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,46,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,25,1,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,72,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,68,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,62,3,555
06/01/2022,Vente,11000000,41,BD,HENRI SELLIER,92150,SURESNES,92,73,2,Appartement,40,3,555
21/01/2022,Vente,1153195,53,RUE,HENRI LITOLFF,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,377
21/01/2022,Vente,1153195,53,RUE,HENRI LITOLFF,92270,BOIS-COLOMBES,92,9,1,Maison,126,5,377
21/01/2022,Vente,1153195,53,RUE,HENRI LITOLFF,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,16,0,377
25/01/2022,Vente,196000,58,RUE,CHEVREUL,92230,GENNEVILLIERS,92,36,1,Maison,47,3,208
10/01/2022,Vente,1110000,1,RUE,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,82
10/01/2022,Vente,1110000,1,RUE,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,2,Appartement,27,2,82
10/01/2022,Vente,1110000,1,RUE,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,2,Appartement,26,2,82
10/01/2022,Vente,1110000,1,RUE,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,2,Appartement,28,2,82
10/01/2022,Vente,1110000,1,RUE,LEMAITRE,92600,ASNIERES-SUR-SEINE,92,4,2,Appartement,29,2,82
20/01/2022,Vente,1215400,8,PAS,RENE,92700,COLOMBES,92,25,3,Dépendance,0,0,65
20/01/2022,Vente,1215400,8,PAS,RENE,92700,COLOMBES,92,25,1,Maison,195,9,65
04/01/2022,Vente,897490,28,RUE,DU BOIS ST PERE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,533
04/01/2022,Vente,897490,28,RUE,DU BOIS ST PERE,92500,RUEIL-MALMAISON,92,63,1,Maison,103,4,533
07/01/2022,Vente en l'état futur d'achèvement,34080000,8,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,534,0,343
07/01/2022,Vente en l'état futur d'achèvement,34080000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,3,Dépendance,0,0,191
07/01/2022,Vente en l'état futur d'achèvement,34080000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,2,Appartement,25,2,191
07/01/2022,Vente en l'état futur d'achèvement,34080000,16,RUE,DU 19 MARS 1962,92110,CLICHY,92,24,2,Appartement,26,1,191
10/01/2022,Vente,1451880,50,RUE,DES TALUS,92500,RUEIL-MALMAISON,92,63,1,Maison,148,5,500
28/01/2022,Vente,1177000,3,RUE,BARREAU,92600,ASNIERES-SUR-SEINE,92,4,4,Local industriel. commercial ou assimilé,25,0,433
28/01/2022,Vente,1177000,3,RUE,BARREAU,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,67,4,433
14/01/2022,Vente,510000,11,RUE,ELISABETH VIGEE LEBRUN,92230,GENNEVILLIERS,92,36,1,Maison,90,5,141
14/01/2022,Vente,510000,11,RUE,ELISABETH VIGEE LEBRUN,92230,GENNEVILLIERS,92,36,3,Dépendance,0,0,141
25/01/2022,Vente,370000,95,RUE,RICHELIEU,92230,GENNEVILLIERS,92,36,1,Maison,74,5,236
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,182
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,49,0,182
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,2,Appartement,49,3,182
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,22,0,182
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,34,0,182
28/01/2022,Vente,2850000,2,RUE,MERTENS,92270,BOIS-COLOMBES,92,9,4,Local industriel. commercial ou assimilé,51,0,182
28/01/2022,Vente,360000,11,AV,MADELEINE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,218
28/01/2022,Vente,360000,11,AV,MADELEINE,92500,RUEIL-MALMAISON,92,63,1,Maison,49,3,218
19/01/2022,Vente,1043500,68,RUE,DE L INDUSTRIE,92700,COLOMBES,92,25,1,Maison,133,5,274
19/01/2022,Vente,1043500,68,RUE,DE L INDUSTRIE,92700,COLOMBES,92,25,3,Dépendance,0,0,274
24/01/2022,Vente,940000,12,VLA,BURTIN,92270,BOIS-COLOMBES,92,9,1,Maison,80,4,284
10/01/2022,Vente,1740000,64,RUE,VICTOR HUGO,92700,COLOMBES,92,25,2,Appartement,19,1,1218
10/01/2022,Vente,1740000,64,RUE,VICTOR HUGO,92700,COLOMBES,92,25,2,Appartement,60,2,1218
10/01/2022,Vente,1740000,64,RUE,VICTOR HUGO,92700,COLOMBES,92,25,3,Dépendance,0,0,1218
10/01/2022,Vente,1740000,64,RUE,VICTOR HUGO,92700,COLOMBES,92,25,2,Appartement,17,1,1218
10/01/2022,Vente,1740000,64,RUE,VICTOR HUGO,92700,COLOMBES,92,25,2,Appartement,80,4,1218
10/01/2022,Vente,700000,50,RUE,GILBERT ROUSSET,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,50,4,203
07/01/2022,Vente,650000,21,RUE,MICHELET,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,67,3,191
07/01/2022,Vente,650000,21,RUE,MICHELET,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,191
19/01/2022,Vente,800000,1,RUE,GAMBETTA,92500,RUEIL-MALMAISON,92,63,1,Maison,56,3,473
19/01/2022,Vente,800000,1,RUE,GAMBETTA,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,43,0,473
19/01/2022,Vente,800000,1,RUE,GAMBETTA,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,473
11/01/2022,Vente,525000,13,AV,DES TUYAS,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,184
11/01/2022,Vente,525000,13,AV,DES TUYAS,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,47,2,184
21/01/2022,Vente,1087983,2,RUE,MAUREPAS,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,118
21/01/2022,Vente,1087983,2,RUE,MAUREPAS,92500,RUEIL-MALMAISON,92,63,2,Appartement,85,5,118
26/01/2022,Vente,1072920,13,RUE,EUGENE CARON,92400,COURBEVOIE,92,26,1,Maison,101,5,234
17/01/2022,Vente,719000,43,RUE,DES CARRIERES,92150,SURESNES,92,73,1,Maison,86,5,45
25/01/2022,Vente,640000,4,AV,AUGUSTE CHARLES,92700,COLOMBES,92,25,1,Maison,95,4,138
20/01/2022,Vente,1440000,49,AV,DE CHATAIGNERAIE,92500,RUEIL-MALMAISON,92,63,1,Maison,165,6,939
21/01/2022,Vente,810015,24,ALL,FABRE D EGLANTINE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,278
21/01/2022,Vente,810015,24,ALL,FABRE D EGLANTINE,92500,RUEIL-MALMAISON,92,63,1,Maison,143,5,278
28/01/2022,Vente,630000,27,BD,DES COTEAUX,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,294
28/01/2022,Vente,630000,27,BD,DES COTEAUX,92500,RUEIL-MALMAISON,92,63,1,Maison,63,4,294
28/01/2022,Vente,1400000,261,AV,D ARGENTEUIL,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,485
28/01/2022,Vente,1400000,261,AV,D ARGENTEUIL,92270,BOIS-COLOMBES,92,9,1,Maison,170,6,485
31/01/2022,Vente,148000000,30,RUE,HENRI BARBUSSE,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,16644,0,1621
31/01/2022,Vente,26298728,33,RUE,DU LANDY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,5534,0,1625
31/01/2022,Vente,26298728,7,RUE,ALEXANDRE ANTONINI,92110,CLICHY,92,24,1,Maison,170,6,488
31/01/2022,Vente,26298728,7,RUE,ALEXANDRE ANTONINI,92110,CLICHY,92,24,3,Dépendance,0,0,488
26/01/2022,Vente,430000,119,AV,DE STALINGRAD,92700,COLOMBES,92,25,4,Local industriel. commercial ou assimilé,90,0,141
25/01/2022,Vente,593700,234,RUE,GABRIEL PERI,92700,COLOMBES,92,25,1,Maison,67,3,304
25/01/2022,Vente,300000,3,RUE,PIERRE BADUEL,92700,COLOMBES,92,25,3,Dépendance,0,0,112
25/01/2022,Vente,300000,3,RUE,PIERRE BADUEL,92700,COLOMBES,92,25,1,Maison,65,3,112
21/01/2022,Vente,845000,5,AV,CHARLES AUGUSTE,92700,COLOMBES,92,25,1,Maison,90,4,160
21/01/2022,Vente,845000,5,AV,CHARLES AUGUSTE,92700,COLOMBES,92,25,3,Dépendance,0,0,160
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,968,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,622,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,876,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,414,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,668,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,223,0,3340
07/01/2022,Echange,4560000,6,RUE,DE LENS,92000,NANTERRE,92,50,4,Local industriel. commercial ou assimilé,229,0,3340
21/01/2022,Vente,1197000,18,AV,AUGUSTE RENOIR,92500,RUEIL-MALMAISON,92,63,1,Maison,152,6,457
11/01/2022,Vente,560750,4,PAS,DES SUISSES,92000,NANTERRE,92,50,1,Maison,96,5,154
28/01/2022,Vente,842000,23,RUE,DU COMMERCE,92700,COLOMBES,92,25,1,Maison,108,4,5
28/01/2022,Vente,1375250,14,ALL,DES BLANCHETTES,92500,RUEIL-MALMAISON,92,63,1,Maison,192,6,391
21/01/2022,Vente,627450,178,RUE,COLBERT,92700,COLOMBES,92,25,3,Dépendance,0,0,152
21/01/2022,Vente,627450,178,RUE,COLBERT,92700,COLOMBES,92,25,1,Maison,90,4,152
01/02/2022,Vente,1350000,51,RUE,D ESTIENNE D ORVES,92400,COURBEVOIE,92,26,4,Local industriel. commercial ou assimilé,30,0,273
01/02/2022,Vente,1350000,51,RUE,D ESTIENNE D ORVES,92400,COURBEVOIE,92,26,1,Maison,126,4,273
21/01/2022,Vente,562500,32,RUE,DANTON,92500,RUEIL-MALMAISON,92,63,1,Maison,180,6,357
19/01/2022,Vente,835000,19,RUE,DES GROS GRES,92700,COLOMBES,92,25,4,Local industriel. commercial ou assimilé,312,0,457
28/01/2022,Vente,808060,6,RUE,YVONNE,92500,RUEIL-MALMAISON,92,63,1,Maison,92,4,202
31/01/2022,Vente,1206000,75,BD,DES COTEAUX,92500,RUEIL-MALMAISON,92,63,1,Maison,190,5,396
02/02/2022,Vente,465500,100,RUE,GABRIEL PERI,92700,COLOMBES,92,25,1,Maison,80,4,77
28/01/2022,Vente,560000,1,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,1,Maison,100,5,209
26/01/2022,Vente,970600,36,RUE,DU CHATEAU,92250,LA GARENNE-COLOMBES,92,35,1,Maison,78,4,220
26/01/2022,Vente,970600,36,RUE,DU CHATEAU,92250,LA GARENNE-COLOMBES,92,35,3,Dépendance,0,0,220
31/01/2022,Vente,1700000,60,RUE,DE L AGRICULTURE,92700,COLOMBES,92,25,4,Local industriel. commercial ou assimilé,39,0,259
31/01/2022,Vente,1700000,64,RUE,DE L AGRICULTURE,92700,COLOMBES,92,25,4,Local industriel. commercial ou assimilé,415,0,633
31/01/2022,Vente,1700000,64,RUE,DE L AGRICULTURE,92700,COLOMBES,92,25,1,Maison,82,4,633
14/01/2022,Vente,1560000,106,RUE,CHARLES CHEFSON,92270,BOIS-COLOMBES,92,9,1,Maison,150,9,524
14/01/2022,Vente,1560000,106,RUE,CHARLES CHEFSON,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,524
31/01/2022,Vente,1270000,24,AV,FRANKLIN ROOSEVELT,92150,SURESNES,92,73,4,Local industriel. commercial ou assimilé,101,0,270
31/01/2022,Vente,1270000,24,AV,FRANKLIN ROOSEVELT,92150,SURESNES,92,73,1,Maison,64,3,270
08/02/2022,Vente,418500,15,CITE,JOUFFROY RENAULT,92110,CLICHY,92,24,1,Maison,53,3,35
01/02/2022,Vente,555550,6,RUE,VICTORIEN SARDOU,92500,RUEIL-MALMAISON,92,63,1,Maison,66,5,184
01/02/2022,Vente,161100,21,RUE,DU DOCTEUR ROUX,92700,COLOMBES,92,25,1,Maison,62,3,198
01/02/2022,Vente,340000,20,BD,PIERRE DE COUBERTIN,92700,COLOMBES,92,25,1,Maison,62,4,94
31/01/2022,Vente,900000,14,IMP,DES FLEURS,92270,BOIS-COLOMBES,92,9,1,Maison,110,3,223
31/01/2022,Vente,779340,10,RUE,BRANLY,92700,COLOMBES,92,25,3,Dépendance,0,0,205
31/01/2022,Vente,779340,10,RUE,BRANLY,92700,COLOMBES,92,25,1,Maison,52,3,205
21/01/2022,Vente,450000,28,RUE,DESCARTES,92230,GENNEVILLIERS,92,36,1,Maison,78,4,204
21/01/2022,Vente,450000,28,RUE,DESCARTES,92230,GENNEVILLIERS,92,36,3,Dépendance,0,0,204
28/01/2022,Vente,1206000,30,RUE,DES ROMAINS,92270,BOIS-COLOMBES,92,9,1,Maison,150,6,216
12/01/2022,Vente,580700,95,RUE,FELIX,92700,COLOMBES,92,25,1,Maison,93,5,281
10/02/2022,Vente,825000,53,AV,ANATOLE FRANCE,92700,COLOMBES,92,25,1,Maison,125,6,339
28/01/2022,Vente,390000,289,RUE,D'ESTIENNE D'ORVES,92700,COLOMBES,92,25,1,Maison,60,4,145
18/01/2022,Vente,545000,75,RUE,PIERRE BROSSOLETTE,92500,RUEIL-MALMAISON,92,63,1,Maison,61,4,463
18/01/2022,Vente,545000,75,RUE,PIERRE BROSSOLETTE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,463
27/01/2022,Vente,1650000,35,RUE,CHARLES LORILLEUX,92800,PUTEAUX,92,62,4,Local industriel. commercial ou assimilé,300,0,306
04/02/2022,Vente,1050000,11,RUE,JEAN EDELINE,92500,RUEIL-MALMAISON,92,63,1,Maison,115,6,169
28/01/2022,Vente,435000,15,PAS,DES FLEURS,92230,GENNEVILLIERS,92,36,1,Maison,60,3,97
02/02/2022,Vente,2231205,187,RUE,JEAN BAPTISTE CHARCOT,92400,COURBEVOIE,92,26,1,Maison,277,9,324
20/01/2022,Vente,594000,115,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,1,Maison,120,4,350
20/01/2022,Vente,594000,115,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,3,Dépendance,0,0,350
03/02/2022,Vente,935000,109,AV,R P CORENTIN CLOAREC,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,213
03/02/2022,Vente,935000,109,AV,R P CORENTIN CLOAREC,92270,BOIS-COLOMBES,92,9,1,Maison,97,5,213
10/02/2022,Vente,819300,23,RUE,ARISTIDE BRIAND,92700,COLOMBES,92,25,3,Dépendance,0,0,287
10/02/2022,Vente,819300,23,RUE,ARISTIDE BRIAND,92700,COLOMBES,92,25,1,Maison,80,3,287
14/02/2022,Vente,1610000,7,RUE,DE CHATEAUDUN,92250,LA GARENNE-COLOMBES,92,35,1,Maison,160,9,121
20/01/2022,Vente,643000,21,RUE,DU COMMERCE,92700,COLOMBES,92,25,3,Dépendance,0,0,227
20/01/2022,Vente,643000,21,RUE,DU COMMERCE,92700,COLOMBES,92,25,1,Maison,64,3,227
27/01/2022,Vente,790970,14,RUE,DU COMMANDANT RIVIERE,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,300
27/01/2022,Vente,790970,14,RUE,DU COMMANDANT RIVIERE,92270,BOIS-COLOMBES,92,9,1,Maison,150,4,300
28/01/2022,Vente,1700000,10,RUE,HENRI BARBUSSE,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,185,0,183
24/01/2022,Vente,678819,115,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,3,Dépendance,0,0,350
24/01/2022,Vente,678819,115,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,1,Maison,120,4,350
28/01/2022,Vente,745000,186,RUE,DES VOIES DU BOIS,92700,COLOMBES,92,25,1,Maison,80,4,186
28/01/2022,Vente,745000,186,RUE,DES VOIES DU BOIS,92700,COLOMBES,92,25,3,Dépendance,0,0,186
11/02/2022,Vente,715100,40,RUE,ALEXANDRE DUMAS,92000,NANTERRE,92,50,3,Dépendance,0,0,298
11/02/2022,Vente,715100,40,RUE,ALEXANDRE DUMAS,92000,NANTERRE,92,50,1,Maison,110,5,298
25/01/2022,Vente,1275000,12,RUE,GINDRE,92250,LA GARENNE-COLOMBES,92,35,4,Local industriel. commercial ou assimilé,329,0,230
11/02/2022,Vente,869500,22,RUE,TROUILLET DEREL,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,110,4,137
10/02/2022,Vente,24517398,2,RUE,DU 8 MAI 1945,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,11028,0,428
11/02/2022,Vente,2550000,8,VLA,DES ACACIAS,92200,NEUILLY-SUR-SEINE,92,51,1,Maison,180,6,143
28/01/2022,Vente,273298,41,RUE,DU PDT SALVADOR ALLENDE,92700,COLOMBES,92,25,1,Maison,12,1,146
28/01/2022,Vente,273298,41,RUE,DU PDT SALVADOR ALLENDE,92700,COLOMBES,92,25,1,Maison,50,5,146
