transaction_date,transaction_type,property_value,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
12/01/2022,Vente,19619000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,80,0,482
12/01/2022,Vente,19619000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,55,0,482
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,34,1,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,24,1,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,34,2,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,83,0,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,3,Dépendance,0,0,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,96,4,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,49,2,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,160,0,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,72,0,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,62,3,208
13/01/2022,Vente,5392750,75001,PARIS 01,75,101,2,Appartement,20,1,208
13/01/2022,Vente,5392750,75003,PARIS 03,75,103,4,Local industriel. commercial ou assimilé,199,0,140
13/01/2022,Vente,5392750,75003,PARIS 03,75,103,2,Appartement,39,2,140
13/01/2022,Vente,5392750,75003,PARIS 03,75,103,2,Appartement,95,4,140
13/01/2022,Vente,5392750,75003,PARIS 03,75,103,4,Local industriel. commercial ou assimilé,79,0,140
13/01/2022,Vente,5392750,75003,PARIS 03,75,103,2,Appartement,35,1,140
11/01/2022,Vente,3500000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,266,0,431
11/01/2022,Vente,3500000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,240,0,431
11/01/2022,Vente,3500000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,179,0,431
11/01/2022,Vente,3500000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,117,0,431
20/01/2022,Vente,1321000,75003,PARIS 03,75,103,3,Dépendance,0,0,8
14/01/2022,Vente,100750000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,4292,0,889
25/01/2022,Vente,537334,75019,PARIS 19,75,119,1,Maison,68,3,75
21/01/2022,Vente,11928000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,1850,0,191
21/01/2022,Vente,38400000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,345,0,670
21/01/2022,Vente,38400000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,4714,0,670
21/01/2022,Vente,20008000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,1698,0,255
21/01/2022,Vente,20000000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,3057,0,260
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,50,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,17,1,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,66,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,20,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,45,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,23,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,28,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,30,0,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,3,Dépendance,0,0,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,32,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,55,3,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,28,1,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,13,1,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,37,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,35,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,29,2,216
26/01/2022,Vente,4500000,75018,PARIS 18,75,118,2,Appartement,17,2,216
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,3,Dépendance,0,0,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,22,0,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,9,1,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,10,1,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,85,4,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,57,3,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,40,3,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,28,2,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,65,3,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,130,6,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,67,4,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,65,4,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,32,0,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,38,0,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,74,0,387
10/02/2022,Vente,2000000,75017,PARIS 17,75,117,2,Appartement,60,3,387
26/01/2022,Vente,1600000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,144,0,160
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,277,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,171,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,154,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,85,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,249,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,240,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,253,0,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,2,Appartement,19,1,419
09/02/2022,Vente,36350000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,43,0,419
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,4,Local industriel. commercial ou assimilé,49,0,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,36,2,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,22,2,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,41,3,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,15,1,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,3,Dépendance,0,0,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,4,Local industriel. commercial ou assimilé,34,0,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,4,Local industriel. commercial ou assimilé,37,0,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,40,2,238
28/01/2022,Vente,6100000,75019,PARIS 19,75,119,2,Appartement,38,2,238
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,69,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,130,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,120,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,118,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,240,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,30,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,110,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,115,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,123,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,48,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,50,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,40,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,251,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,94,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,96,0,720
31/01/2022,Vente,103000000,75002,PARIS 02,75,102,4,Local industriel. commercial ou assimilé,90,0,720
28/02/2022,Vente,1350000,75019,PARIS 19,75,119,1,Maison,68,4,125
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,27,2,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,35,2,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,67,4,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,49,2,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,62,4,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,49,3,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,76,4,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,57,3,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,105,5,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,69,3,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,110,5,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,92,5,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,50,3,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,2,Appartement,20,1,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,31,0,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,160,0,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,23,0,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,86,0,341
28/02/2022,Vente,3600000,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,39,0,341
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,39,2,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,3,Dépendance,0,0,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,37,2,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,30,1,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,32,1,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,37,0,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,40,1,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,72,3,117
18/02/2022,Vente,2700000,75017,PARIS 17,75,117,2,Appartement,32,2,117
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,3,Dépendance,0,0,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,2,Appartement,128,5,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,132,0,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,48,0,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,67,0,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,2,Appartement,119,5,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,2,Appartement,28,2,227
04/03/2022,Vente,16328528,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,117,0,227
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,27,0,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,26,0,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,26,2,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,29,2,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,39,2,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,31,2,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,28,2,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,3,Dépendance,0,0,198
15/02/2022,Vente,4000000,75018,PARIS 18,75,118,2,Appartement,60,4,198
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,52,2,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,110,3,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,110,0,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,40,2,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,680,0,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,18,1,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,3,Dépendance,0,0,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,50,3,332
25/02/2022,Vente,32000000,75001,PARIS 01,75,101,2,Appartement,110,4,332
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,14,0,108
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,2,Appartement,32,2,108
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,2,Appartement,29,2,108
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,15,0,108
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,4,Local industriel. commercial ou assimilé,60,0,108
15/03/2022,Vente,1945000,75010,PARIS 10,75,110,2,Appartement,31,2,108
21/02/2022,Vente,1350000,75004,PARIS 04,75,104,2,Appartement,80,4,47
21/02/2022,Vente,1350000,75004,PARIS 04,75,104,4,Local industriel. commercial ou assimilé,80,0,47
09/03/2022,Vente,1185000,75019,PARIS 19,75,119,1,Maison,70,3,62
28/02/2022,Vente,870000,75001,PARIS 01,75,101,4,Local industriel. commercial ou assimilé,28,0,26
11/03/2022,Vente,4600000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,450,0,163
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,61,3,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,3,Dépendance,0,0,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,46,3,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,23,2,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,18,2,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,13,1,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,19,2,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,60,3,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,14,0,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,61,6,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,60,0,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,4,Local industriel. commercial ou assimilé,146,0,225
03/03/2022,Vente,8900000,75017,PARIS 17,75,117,2,Appartement,125,5,225
15/03/2022,Vente,3792700,75017,PARIS 17,75,117,1,Maison,149,6,92
21/03/2022,Vente,1542150,75019,PARIS 19,75,119,1,Maison,100,4,93
15/03/2022,Vente,776000,75019,PARIS 19,75,119,1,Maison,38,3,58
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,19,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,20,1,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,37,3,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,37,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,33,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,23,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,45,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,2,Appartement,24,2,149
09/03/2022,Vente,4300000,75020,PARIS 20,75,120,4,Local industriel. commercial ou assimilé,60,0,149
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,4,Local industriel. commercial ou assimilé,34,0,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,47,2,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,32,1,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,4,Local industriel. commercial ou assimilé,38,0,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,31,1,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,83,2,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,33,1,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,46,2,139
11/03/2022,Vente,7275000,75003,PARIS 03,75,103,2,Appartement,65,2,139
10/03/2022,Vente,552000,75020,PARIS 20,75,120,1,Maison,54,4,52
24/03/2022,Vente,2655226,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,621,0,241
25/03/2022,Vente,55000000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,2232,0,551
18/03/2022,Vente,1000000,75019,PARIS 19,75,119,1,Maison,82,3,58
31/03/2022,Vente,7000000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,1075,0,617
25/03/2022,Vente,9952596,75009,PARIS 09,75,109,4,Local industriel. commercial ou assimilé,1690,0,514
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,3,Dépendance,0,0,216
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,2,Appartement,38,2,216
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,2,Appartement,58,3,216
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,2,Appartement,36,2,216
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,60,0,216
10/03/2022,Vente,2400000,75018,PARIS 18,75,118,2,Appartement,59,3,216
24/03/2022,Vente,15000000,75008,PARIS 08,75,108,4,Local industriel. commercial ou assimilé,621,0,241
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,3,Dépendance,0,0,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,27,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,26,0,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,6,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,9,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,8,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,7,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,12,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,19,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,15,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,21,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,17,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,13,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,30,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,36,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,34,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,51,3,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,25,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,33,2,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,25,0,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,32,0,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,23,1,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,4,Local industriel. commercial ou assimilé,66,0,435
01/04/2022,Vente,3445000,75018,PARIS 18,75,118,2,Appartement,46,2,435
