transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
04/01/2022,Vente,264000,50,RUE,DU TEMPLE,91130,RIS-ORANGIS,91,521,1,Maison,65,4,290
04/01/2022,Vente,264000,50,RUE,DU TEMPLE,91130,RIS-ORANGIS,91,521,3,Dépendance,0,0,290
06/01/2022,Vente,368000,5,RUE,DU DONJON,91800,BRUNOY,91,114,1,Maison,60,3,142
03/01/2022,Vente,300000,18,RUE,CAMILLE CLAUDEL,91610,BALLANCOURT-SUR-ESSONNE,91,45,3,Dépendance,0,0,300
03/01/2022,Vente,300000,18,RUE,CAMILLE CLAUDEL,91610,BALLANCOURT-SUR-ESSONNE,91,45,1,Maison,80,4,300
03/01/2022,Vente,433000,12,RUE,MOLIERE,91330,YERRES,91,691,1,Maison,109,5,540
03/01/2022,Vente,433000,12,RUE,MOLIERE,91330,YERRES,91,691,3,Dépendance,0,0,540
06/01/2022,Vente,450000,93,ALL,DE LA POINTE GENETE,91190,GIF SUR YVETTE,91,272,1,Maison,69,4,542
07/01/2022,Vente,435020,35,AV,JEAN GIONO,91250,SAINT-GERMAIN-LES-CORBEIL,91,553,1,Maison,96,5,655
05/01/2022,Vente,143000,92,RUE,DU MESNIL,91180,SAINT-GERMAIN-LES-ARPAJON,91,552,1,Maison,36,1,400
05/01/2022,Vente,143000,92,RUE,DU MESNIL,91180,SAINT-GERMAIN-LES-ARPAJON,91,552,3,Dépendance,0,0,400
04/01/2022,Vente,430443,4,CHE,DU CHENE MOITIE,91310,LINAS,91,339,1,Maison,136,4,701
06/01/2022,Vente,230000,7,RUE,DU PUITS,91830,COUDRAY-MONTCEAUX (LE),91,179,1,Maison,87,4,188
06/01/2022,Vente,230000,7,RUE,DU PUITS,91830,COUDRAY-MONTCEAUX (LE),91,179,3,Dépendance,0,0,188
07/01/2022,Vente,257250,6,ALL,DES ROBINIERS,91100,CORBEIL ESSONNES,91,174,1,Maison,81,4,500
07/01/2022,Vente,257250,6,ALL,DES ROBINIERS,91100,CORBEIL ESSONNES,91,174,1,Maison,81,4,98
10/01/2022,Vente,315000,1,VOIE,FUJITA,91700,VILLIERS-SUR-ORGE,91,685,3,Dépendance,0,0,146
10/01/2022,Vente,315000,1,VOIE,FUJITA,91700,VILLIERS-SUR-ORGE,91,685,1,Maison,80,4,146
05/01/2022,Vente,420500,9,RUE,DE TOURNENFILS,91540,ORMOY,91,468,1,Maison,98,4,545
07/01/2022,Vente,262000,2,RUE,DE LA MAIRIE,91150,BROUY,91,112,1,Maison,140,6,965
07/01/2022,Vente,262000,2,RUE,DE LA MAIRIE,91150,BROUY,91,112,3,Dépendance,0,0,965
04/01/2022,Vente,400000,63,RUE,DU BOIS AUBERT,91830,COUDRAY-MONTCEAUX (LE),91,179,1,Maison,110,5,528
06/01/2022,Vente,430000,9,RUE,DE SEVRES,91540,MENNECY,91,386,1,Maison,122,7,736
04/01/2022,Vente,532000,34,ALL,ROBERT BADEN POWELL,91070,BONDOUFLE,91,86,1,Maison,166,6,650
10/01/2022,Vente,394000,15,RUE,DES CHENES,91200,ATHIS MONS,91,27,3,Dépendance,0,0,330
10/01/2022,Vente,394000,15,RUE,DES CHENES,91200,ATHIS MONS,91,27,1,Maison,85,4,330
06/01/2022,Vente,505000,106,RUE,DES TIPHOINES,91240,SAINT-MICHEL-SUR-ORGE,91,570,1,Maison,146,7,694
06/01/2022,Vente,505000,106,RUE,DES TIPHOINES,91240,SAINT-MICHEL-SUR-ORGE,91,570,1,Maison,146,7,600
06/01/2022,Vente,505000,104,RUE,DES TIPHOINES,91240,SAINT-MICHEL-SUR-ORGE,91,570,1,Maison,74,4,221
04/01/2022,Vente,214000,9,RUE,DES MESANGES,91700,SAINTE-GENEVIEVE-DES-BOIS,91,549,1,Maison,70,4,222
