transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
24/02/2021,Vente,310000,7,IMP,PIERRE SIMON GIRARD,93320,LES PAVILLONS-SOUS-BOIS,93,57,1,Maison,88,4,195
24/02/2021,Vente,300000,60,RUE,ALBERT BEUGNET,93700,DRANCY,93,29,1,Maison,71,3,263
24/02/2021,Vente,390000,126,AV,HENRI BARBUSSE,93140,BONDY,93,10,3,Dépendance,0,0,222
24/02/2021,Vente,390000,126,AV,HENRI BARBUSSE,93140,BONDY,93,10,2,Appartement,55,2,222
04/02/2021,Vente,300000,26,AV,DE LA VILLEGIATURE,93140,BONDY,93,10,2,Appartement,30,2,400
04/02/2021,Vente,300000,26,AV,DE LA VILLEGIATURE,93140,BONDY,93,10,2,Appartement,60,3,400
04/02/2021,Vente,300000,26,AV,DE LA VILLEGIATURE,93140,BONDY,93,10,1,Maison,35,2,400
12/02/2021,Vente,150000,87,AV,GALLIENI,93170,BAGNOLET,93,6,4,Local industriel. commercial ou assimilé,116,0,119
09/02/2021,Vente,160000,1,RUE,CECILE FAGUET,93500,PANTIN,93,55,1,Maison,33,1,134
12/02/2021,Vente,342500,17,RUE,DU DOC ALBERT SCHWEITZER,93700,DRANCY,93,29,1,Maison,100,5,301
04/03/2021,Vente,370000,4,RUE,DU LION,93140,BONDY,93,10,1,Maison,100,5,430
25/02/2021,Vente,315000,200,RUE,DE LA REPUBLIQUE,93700,DRANCY,93,29,1,Maison,50,3,325
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,44,3,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,24,2,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,37,2,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,4,Local industriel. commercial ou assimilé,94,0,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,1,Maison,41,4,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,21,2,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,25,2,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,4,Local industriel. commercial ou assimilé,29,0,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,4,Local industriel. commercial ou assimilé,43,0,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,22,2,612
02/03/2021,Vente,975000,16,RUE,DE ROMAINVILLE,93260,LES LILAS,93,45,2,Appartement,54,4,612
04/03/2021,Vente,943000,56,RUE,PARIS,93230,ROMAINVILLE,93,63,1,Maison,40,3,631
04/03/2021,Vente,943000,56,RUE,PARIS,93230,ROMAINVILLE,93,63,2,Appartement,80,4,631
04/03/2021,Vente,943000,56,RUE,PARIS,93230,ROMAINVILLE,93,63,1,Maison,30,2,631
10/02/2021,Vente,360000,7,AV,DE BELFORT,93140,BONDY,93,10,1,Maison,87,6,522
24/02/2021,Vente,395000,28,ALL,VOLTAIRE,93320,LES PAVILLONS-SOUS-BOIS,93,57,1,Maison,150,5,310
16/02/2021,Vente,190000,6,RUE,DE LA VICTOIRE,93700,DRANCY,93,29,1,Maison,83,4,424
08/03/2021,Vente,630000,128,AV,HENRI BARBUSSE,93700,DRANCY,93,29,1,Maison,50,2,156
08/03/2021,Vente,630000,128,AV,HENRI BARBUSSE,93700,DRANCY,93,29,4,Local industriel. commercial ou assimilé,118,0,156
12/02/2021,Vente,330000,48,RUE,DU QUATRE SEPTEMBRE,93140,BONDY,93,10,1,Maison,139,4,210
05/03/2021,Vente,685000,13,VC,PASSAGE FRANCOIS COCHU,93130,NOISY-LE-SEC,93,53,1,Maison,70,5,171
05/03/2021,Vente,325000,127,RUE,PAUL DE KOCK,93230,ROMAINVILLE,93,63,1,Maison,35,2,86
17/02/2021,Vente,448000,5,RUE,WESTERMANN,93500,PANTIN,93,55,1,Maison,58,3,139
05/03/2021,Vente,208000,5,RUE,JULES VALLES,93000,BOBIGNY,93,8,1,Maison,21,1,300
09/03/2021,Vente,208000,16,RUE,GEORGES TARRAL,93000,BOBIGNY,93,8,1,Maison,72,3,186
19/02/2021,Vente,385000,46,AV,ANATOLE FRANCE,93140,BONDY,93,10,1,Maison,131,5,545
03/03/2021,Vente,296000,21,RUE,LUCIEN DELAQUIERRIERE,93700,DRANCY,93,29,1,Maison,71,4,231
02/03/2021,Vente,740000,45,RUE,CAMP,93230,ROMAINVILLE,93,63,1,Maison,105,4,245
19/02/2021,Vente,450000,217,RUE,DE NOISY LE SEC,93260,LES LILAS,93,45,4,Local industriel. commercial ou assimilé,190,0,196
19/02/2021,Vente,450000,217,RUE,DE NOISY LE SEC,93260,LES LILAS,93,45,1,Maison,68,3,196
01/03/2021,Vente,655800,68,RUE,DE CANDALE PROLONGEE,93500,PANTIN,93,55,1,Maison,55,3,102
10/03/2021,Vente,300000,28,RUE,FAIDHERBE,93700,DRANCY,93,29,1,Maison,86,4,300
18/02/2021,Vente,220000,28,RUE,CARTIER BRESSON,93500,PANTIN,93,55,4,Local industriel. commercial ou assimilé,100,0,105
19/02/2021,Vente,180000,7,VC,STE TRAVAILLEURS,93230,ROMAINVILLE,93,63,1,Maison,30,2,113
19/02/2021,Vente,520000,29,RUE,PAUL VAILLANT COUTURIER,93140,BONDY,93,10,1,Maison,142,7,82
19/02/2021,Vente,520000,29,RUE,PAUL VAILLANT COUTURIER,93140,BONDY,93,10,1,Maison,142,7,677
03/03/2021,Vente,350000,125,RUE,PIERRE SEMARD,93000,BOBIGNY,93,8,1,Maison,128,6,385
02/03/2021,Vente,340000,10,RUE,HENRI FOURNIER,93700,DRANCY,93,29,1,Maison,71,4,347
12/03/2021,Vente,365000,166,AV,DE ROSNY,93130,NOISY-LE-SEC,93,53,1,Maison,122,5,181
04/03/2021,Vente,315000,3,RUE,DE LA RENARDIERE,93130,NOISY-LE-SEC,93,53,1,Maison,60,3,356
05/03/2021,Vente,342000,48,AV,DU GENERAL LECLERC,93320,LES PAVILLONS-SOUS-BOIS,93,57,1,Maison,102,4,481
23/02/2021,Vente,535000,69,RUE,ROGER SALENGRO,93140,BONDY,93,10,4,Local industriel. commercial ou assimilé,12,0,243
23/02/2021,Vente,535000,69,RUE,ROGER SALENGRO,93140,BONDY,93,10,2,Appartement,53,1,243
23/02/2021,Vente,535000,69,RUE,ROGER SALENGRO,93140,BONDY,93,10,2,Appartement,60,3,243
03/03/2021,Vente,394000,9,VLA,GAMBETTA,93130,NOISY-LE-SEC,93,53,1,Maison,49,5,94
01/03/2021,Vente,637300,20,AV,DES ARTS,93170,BAGNOLET,93,6,1,Maison,97,4,171
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,2,Appartement,62,3,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,3,Dépendance,0,0,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,2,Appartement,55,3,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,2,Appartement,75,3,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,2,Appartement,79,3,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,2,Appartement,55,2,555
17/02/2021,Vente,2400000,2,RUE,ALIX DORE,93500,PANTIN,93,55,4,Local industriel. commercial ou assimilé,98,0,555
10/03/2021,Vente,338000,31,RUE,CHARLES SAGE,93700,DRANCY,93,29,1,Maison,57,1,389
09/03/2021,Vente,350000,55,RUE,JULES MAILLY,93700,DRANCY,93,29,1,Maison,126,6,209
01/03/2021,Vente,460000,108,RUE,DES NOYERS,93230,ROMAINVILLE,93,63,1,Maison,53,3,94
05/03/2021,Vente,465000,16,RUE,PIERRE CURIE,93130,NOISY-LE-SEC,93,53,1,Maison,114,7,196
02/03/2021,Vente,261000,4,ALL,HUGUETTE,93320,LES PAVILLONS-SOUS-BOIS,93,57,1,Maison,88,4,195
11/03/2021,Vente,710000,25,RUE,DU PINACLE,93170,BAGNOLET,93,6,1,Maison,86,4,200
11/03/2021,Vente,230000,7,RUE,ALBERT BEUGNET,93700,DRANCY,93,29,1,Maison,58,4,211
22/03/2021,Vente,470000,20,ALL,DE LA LIBERATION,93130,NOISY-LE-SEC,93,53,1,Maison,125,7,434
03/03/2021,Vente,1150000,17,RUE,CECILE FAGUET,93500,PANTIN,93,55,1,Maison,137,5,521
11/03/2021,Vente,393000,12,RUE,DE L HARMONIE,93700,DRANCY,93,29,1,Maison,80,4,208
23/02/2021,Vente,290000,27,RUE,HENRI LONGATTE,93700,DRANCY,93,29,1,Maison,53,2,345
23/02/2021,Vente,290000,27,RUE,HENRI LONGATTE,93700,DRANCY,93,29,1,Maison,61,3,345
24/02/2021,Vente,365000,10,AV,BURGER,93130,NOISY-LE-SEC,93,53,1,Maison,73,3,165
22/03/2021,Vente,277000,9,RUE,DES DEUX GARES,93130,NOISY-LE-SEC,93,53,1,Maison,57,3,90
10/03/2021,Vente,200000,38,RUE,DU CHALET,93140,BONDY,93,10,1,Maison,50,3,290
10/03/2021,Vente,190000,43,AV,DES SCIENCES,93140,BONDY,93,10,1,Maison,35,2,354
