transaction_date,transaction_type,property_value,street_number,street_type,street_name,postal_code,town_name,department_code,town_code,property_type_code,property_type,building_area,main_rooms,land_area
15/01/2021,Vente,705000,1,ALL,MOLIERE,92700,COLOMBES,92,25,1,Maison,105,4,116
04/01/2021,Vente,1500000,60,RUE,MAURICE BERTEAUX,92700,COLOMBES,92,25,3,Dépendance,0,0,426
04/01/2021,Vente,1500000,60,RUE,MAURICE BERTEAUX,92700,COLOMBES,92,25,1,Maison,150,7,426
20/01/2021,Vente,1008093,16,RUE,BOURDARIE LEFURE,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,150,5,182
04/01/2021,Vente,713540,40,RUE,DES GIBETS,92500,RUEIL-MALMAISON,92,63,1,Maison,68,3,122
13/01/2021,Vente,458850,10,AV,ADRIENNE,92700,COLOMBES,92,25,1,Maison,53,3,149
06/01/2021,Vente,1045000,30,RUE,ARTHEME GENTEUR,92150,SURESNES,92,73,1,Maison,110,5,95
12/01/2021,Vente,1725000,4,RUE,D ESSLING,92500,RUEIL-MALMAISON,92,63,1,Maison,190,6,338
08/01/2021,Vente,712838,45,CITE,JOUFFROY RENAULT,92110,CLICHY,92,24,1,Maison,56,3,45
13/01/2021,Vente,4675000,17,RUE,CHAUVEAU,92200,NEUILLY-SUR-SEINE,92,51,1,Maison,360,6,404
06/01/2021,Vente,2200000,90,RUE,JEAN JAURES,92800,PUTEAUX,92,62,4,Local industriel. commercial ou assimilé,75,0,206
15/01/2021,Vente,1080000,139,RUE,VICTOR HUGO,92700,COLOMBES,92,25,1,Maison,107,3,303
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,3,Dépendance,0,0,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,65,4,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,29,1,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,32,1,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,66,4,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,68,0,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,40,0,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,61,4,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,83,5,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,97,0,216
13/01/2021,Vente,850000,97,RUE,DE PARIS,92110,CLICHY,92,24,2,Appartement,21,1,216
15/01/2021,Vente,3850000,11,RUE,DE LA VALLEE HUDREE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,2511
15/01/2021,Vente,3850000,11,RUE,DE LA VALLEE HUDREE,92500,RUEIL-MALMAISON,92,63,1,Maison,396,9,2511
18/01/2021,Vente,1418000,27,RUE,DES CENDRES,92500,RUEIL-MALMAISON,92,63,1,Maison,127,4,507
04/01/2021,Vente,760000,10,RUE,MARCEL BINET,92270,BOIS-COLOMBES,92,9,1,Maison,100,5,181
15/01/2021,Vente,770000,4,RUE,HECTOR BERLIOZ,92500,RUEIL-MALMAISON,92,63,1,Maison,98,4,257
19/01/2021,Vente,1167050,59,RUE,NADAR,92500,RUEIL-MALMAISON,92,63,1,Maison,185,7,419
14/01/2021,Vente,3179013,3,AV,TALMA,92500,RUEIL-MALMAISON,92,63,1,Maison,284,7,1395
14/01/2021,Vente,3179013,3,AV,TALMA,92500,RUEIL-MALMAISON,92,63,1,Maison,284,7,1113
26/01/2021,Vente,360000,50,RUE,DES ARTS,92700,COLOMBES,92,25,1,Maison,28,2,125
26/01/2021,Vente,360000,50,RUE,DES ARTS,92700,COLOMBES,92,25,3,Dépendance,0,0,125
13/01/2021,Vente,2230000,75,RUE,VICTOR HUGO,92700,COLOMBES,92,25,1,Maison,200,7,533
13/01/2021,Vente,2230000,75,RUE,VICTOR HUGO,92700,COLOMBES,92,25,1,Maison,30,1,533
13/01/2021,Vente,2230000,75,RUE,VICTOR HUGO,92700,COLOMBES,92,25,1,Maison,200,7,1600
13/01/2021,Vente,2230000,75,RUE,VICTOR HUGO,92700,COLOMBES,92,25,1,Maison,30,1,1600
14/01/2021,Vente,1222750,5,RUE,DE LA DESIRADE,92500,RUEIL-MALMAISON,92,63,1,Maison,185,6,278
28/01/2021,Vente,1680000,2,ALL,DES PRUNIERS,92500,RUEIL-MALMAISON,92,63,1,Maison,240,7,991
28/01/2021,Vente,1680000,2,ALL,DES PRUNIERS,92500,RUEIL-MALMAISON,92,63,1,Maison,240,7,751
15/01/2021,Vente,919400,8,ALL,WILLIAM PENN,92150,SURESNES,92,73,1,Maison,92,4,204
14/01/2021,Vente,800000,2,RUE,CURIE,92500,RUEIL-MALMAISON,92,63,1,Maison,70,4,500
13/01/2021,Vente,539000,53,RUE,MARCELIN BERTHELOT,92000,NANTERRE,92,50,3,Dépendance,0,0,276
13/01/2021,Vente,539000,51,RUE,MARCELIN BERTHELOT,92000,NANTERRE,92,50,3,Dépendance,0,0,187
08/01/2021,Vente,1030651,51,RUE,DES GROS GRES,92700,COLOMBES,92,25,1,Maison,137,4,255
12/01/2021,Vente,650000,3,AV,MARIE JULIETTE,92250,LA GARENNE-COLOMBES,92,35,3,Dépendance,0,0,141
12/01/2021,Vente,650000,3,AV,MARIE JULIETTE,92250,LA GARENNE-COLOMBES,92,35,1,Maison,60,3,141
06/01/2021,Vente,430000,211,RUE,DES GROS GRES,92700,COLOMBES,92,25,1,Maison,80,5,252
22/01/2021,Vente,866600,93,BD,MARCEAU,92700,COLOMBES,92,25,1,Maison,110,4,361
22/01/2021,Vente,866600,93,BD,MARCEAU,92700,COLOMBES,92,25,3,Dépendance,0,0,361
25/01/2021,Vente,831000,4,AV,LAMARTINE,92600,ASNIERES-SUR-SEINE,92,4,4,Local industriel. commercial ou assimilé,10,0,160
25/01/2021,Vente,831000,4,AV,LAMARTINE,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,130,6,160
25/01/2021,Vente,831000,4,AV,LAMARTINE,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,160
19/01/2021,Vente,1000000,49,BD,DES COTEAUX,92500,RUEIL-MALMAISON,92,63,1,Maison,90,6,539
15/01/2021,Vente,880000,13,RUE,CLAUDE MIVIERE,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,177
15/01/2021,Vente,880000,13,RUE,CLAUDE MIVIERE,92270,BOIS-COLOMBES,92,9,1,Maison,80,4,177
08/01/2021,Vente,1486300,14,AV,GABRIEL,92700,COLOMBES,92,25,1,Maison,158,5,595
15/01/2021,Vente,670567,9004,AV,FRANCOISE TALIBON,92700,COLOMBES,92,25,1,Maison,74,3,205
28/01/2021,Vente,1073350,8,AV,DIANOUX,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,98,5,114
13/01/2021,Vente,342000,41,RUE,HOCHE,92700,COLOMBES,92,25,1,Maison,42,3,77
13/01/2021,Vente,342000,41,RUE,HOCHE,92700,COLOMBES,92,25,3,Dépendance,0,0,77
21/01/2021,Vente,795000,101,RUE,DE SURESNES,92000,NANTERRE,92,50,1,Maison,135,5,234
13/01/2021,Vente,1710000,2,AV,DE LA CRIOLLA,92150,SURESNES,92,73,1,Maison,240,6,1032
13/01/2021,Vente,1710000,2,AV,DE LA CRIOLLA,92150,SURESNES,92,73,3,Dépendance,0,0,1032
13/01/2021,Vente,1710000,2,AV,DE LA CRIOLLA,92150,SURESNES,92,73,4,Local industriel. commercial ou assimilé,30,0,1032
13/01/2021,Vente,950000,3,AV,ALLARD,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,237
13/01/2021,Vente,950000,3,AV,ALLARD,92270,BOIS-COLOMBES,92,9,2,Appartement,52,3,237
13/01/2021,Vente,950000,3,AV,ALLARD,92270,BOIS-COLOMBES,92,9,2,Appartement,60,3,237
28/01/2021,Vente,628000,18,RUE,LAFAYETTE,92700,COLOMBES,92,25,1,Maison,68,3,208
26/01/2021,Vente,760000,16,PAS,DES HORTENSIAS,92700,COLOMBES,92,25,1,Maison,151,4,195
27/01/2021,Vente,474000,232,RUE,GABRIEL PERI,92700,COLOMBES,92,25,1,Maison,90,5,277
27/01/2021,Vente,474000,232,RUE,GABRIEL PERI,92700,COLOMBES,92,25,3,Dépendance,0,0,277
22/01/2021,Vente,1408860,7,AV,OTHIS MYGATT,92500,RUEIL-MALMAISON,92,63,1,Maison,180,7,595
18/01/2021,Vente,32000000,1,RUE,DE L UNION,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,7926,0,3023
13/01/2021,Vente,542600,22,AV,GENEVIEVE BAIN,92700,COLOMBES,92,25,1,Maison,59,3,76
18/01/2021,Vente,577000,45,RUE,DES BAS ROGERS,92150,SURESNES,92,73,2,Appartement,54,2,140
18/01/2021,Vente,577000,45,RUE,DES BAS ROGERS,92150,SURESNES,92,73,2,Appartement,55,2,140
28/01/2021,Vente,35460,69,RUE,VOLTAIRE,92150,SURESNES,92,73,1,Maison,70,4,214
28/01/2021,Vente,35460,69,RUE,VOLTAIRE,92150,SURESNES,92,73,3,Dépendance,0,0,214
11/01/2021,Vente,850000,11,RUE,LOUIS VUITTON,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,128,6,205
11/01/2021,Vente,850000,11,RUE,LOUIS VUITTON,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,205
29/01/2021,Vente,2370000,13,RUE,CAMILLE PELLETAN,92300,LEVALLOIS-PERRET,92,44,1,Maison,273,7,136
22/01/2021,Vente,379300,40,RUE,DES VOSGES,92500,RUEIL-MALMAISON,92,63,1,Maison,38,2,151
26/01/2021,Vente,827690,35,RUE,DES PLAIDEURS,92000,NANTERRE,92,50,1,Maison,99,4,239
22/01/2021,Vente,604000,82,RUE,VICTOR HUGO,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,63,3,109
08/02/2021,Vente,442000,11,AV,JOSEPH ANTOINE,92700,COLOMBES,92,25,1,Maison,70,3,174
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,12,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,101,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,214,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,168,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,200,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,283,0,346
28/01/2021,Vente,12000000,64,RUE,KLEBER,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,217,0,346
29/01/2021,Vente,418000,41,RUE,DE SANNOIS,92000,NANTERRE,92,50,1,Maison,68,3,98
29/01/2021,Vente,1500000,120,RUE,DU MARECHAL JOFFRE,92700,COLOMBES,92,25,3,Dépendance,0,0,704
29/01/2021,Vente,1500000,120,RUE,DU MARECHAL JOFFRE,92700,COLOMBES,92,25,1,Maison,142,7,704
22/01/2021,Vente,940000,55,RUE,MOSLARD,92700,COLOMBES,92,25,1,Maison,90,4,355
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,38,3,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,70,3,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,38,2,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,44,2,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,38,1,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,2,Appartement,44,3,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,3,Dépendance,0,0,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,4,Local industriel. commercial ou assimilé,40,0,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,4,Local industriel. commercial ou assimilé,60,0,326
11/01/2021,Vente,2900000,6,RUE,ARMAND SILVESTRE,92400,COURBEVOIE,92,26,1,Maison,23,1,326
14/01/2021,Vente,1372000,1,RUE,DU DOCTEUR E ROUX,92150,SURESNES,92,73,2,Appartement,61,3,479
14/01/2021,Vente,1372000,1,RUE,DU DOCTEUR E ROUX,92150,SURESNES,92,73,2,Appartement,112,4,479
14/01/2021,Vente,1372000,1,RUE,DU DOCTEUR E ROUX,92150,SURESNES,92,73,3,Dépendance,0,0,479
14/01/2021,Vente,1372000,1,RUE,DU DOCTEUR E ROUX,92150,SURESNES,92,73,2,Appartement,36,3,479
15/01/2021,Vente,1010000,45,RUE,DES SUISSES,92000,NANTERRE,92,50,1,Maison,156,7,437
09/02/2021,Vente,790000,16,RUE,HELENE BOUCHER,92700,COLOMBES,92,25,1,Maison,70,3,182
09/02/2021,Vente,790000,16,RUE,HELENE BOUCHER,92700,COLOMBES,92,25,3,Dépendance,0,0,182
02/02/2021,Vente,723000,64,RUE,PIERRE BROSSOLETTE,92250,LA GARENNE-COLOMBES,92,35,3,Dépendance,0,0,202
02/02/2021,Vente,723000,64,RUE,PIERRE BROSSOLETTE,92250,LA GARENNE-COLOMBES,92,35,1,Maison,57,3,202
05/02/2021,Vente,1375000,72,RUE,YOURI GAGARINE,92700,COLOMBES,92,25,1,Maison,156,4,586
02/02/2021,Vente,840000,28,RUE,J B BESCHE,92500,RUEIL-MALMAISON,92,63,1,Maison,89,4,302
14/01/2021,Vente,653846,8,PAS,DES PETITS CLOS,92150,SURESNES,92,73,1,Maison,53,3,115
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,45,0,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,3,Dépendance,0,0,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,59,4,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,37,3,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,32,0,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,20,2,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,34,2,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,4,Local industriel. commercial ou assimilé,30,0,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,59,3,151
22/01/2021,Vente,960000,20,RUE,DANTON,92300,LEVALLOIS-PERRET,92,44,2,Appartement,56,4,151
29/01/2021,Vente,460400,227,RUE,DES GROS GRES,92700,COLOMBES,92,25,1,Maison,65,12,148
11/02/2021,Vente,723000,31,RUE,VICTOR DIEDERICH,92150,SURESNES,92,73,1,Maison,70,3,269
29/01/2021,Vente,231250,145,RUE,JP TIMBAUD,92400,COURBEVOIE,92,26,3,Dépendance,0,0,1599
29/01/2021,Vente,231250,145,RUE,JP TIMBAUD,92400,COURBEVOIE,92,26,1,Maison,90,5,1599
11/02/2021,Vente,1038200,125,RUE,DES VOIES DU BOIS,92700,COLOMBES,92,25,1,Maison,121,6,487
11/02/2021,Vente,1038200,125,RUE,DES VOIES DU BOIS,92700,COLOMBES,92,25,3,Dépendance,0,0,487
08/02/2021,Vente,630000,16,RUE,BRAILLE,92500,RUEIL-MALMAISON,92,63,1,Maison,64,5,340
08/02/2021,Vente,630000,16,RUE,BRAILLE,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,340
04/02/2021,Vente,562000,71,RUE,SOLFERINO,92700,COLOMBES,92,25,1,Maison,117,3,278
29/01/2021,Vente,795000,3,SQ,GAUGUIN,92500,RUEIL-MALMAISON,92,63,1,Maison,97,5,313
05/02/2021,Vente,1146100,30,RUE,SELLIER,92700,COLOMBES,92,25,1,Maison,126,6,345
12/02/2021,Vente,1038000,20,RUE,JOSEPH DEVILLE,92700,COLOMBES,92,25,1,Maison,163,6,235
12/02/2021,Vente,1200000,70,RUE,YOURI GAGARINE,92700,COLOMBES,92,25,1,Maison,74,4,286
12/02/2021,Vente,1200000,70,RUE,YOURI GAGARINE,92700,COLOMBES,92,25,3,Dépendance,0,0,286
05/02/2021,Vente,650000,53,RUE,DU PAS ST MAURICE,92150,SURESNES,92,73,1,Maison,176,5,180
05/02/2021,Vente,650000,53,RUE,DU PAS ST MAURICE,92150,SURESNES,92,73,3,Dépendance,0,0,180
12/02/2021,Vente,729000,39,RUE,DU PROGRES,92700,COLOMBES,92,25,1,Maison,115,5,205
15/02/2021,Vente,1788900,10,AV,JOFFRE,92250,LA GARENNE-COLOMBES,92,35,1,Maison,204,7,197
08/02/2021,Vente,3169650,33,RUE,PERRONET,92200,NEUILLY-SUR-SEINE,92,51,1,Maison,153,6,141
12/02/2021,Vente,367000,10,AV,SAINT JOSEPH,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,55,4,207
12/02/2021,Vente,367000,10,AV,SAINT JOSEPH,92600,ASNIERES-SUR-SEINE,92,4,3,Dépendance,0,0,207
29/01/2021,Vente,900000,11,VLA,CHAPTAL,92300,LEVALLOIS-PERRET,92,44,1,Maison,158,4,90
18/02/2021,Vente,834217,9,RUE,DES CHEVREMONTS,92000,NANTERRE,92,50,3,Dépendance,0,0,809
18/02/2021,Vente,834217,9,RUE,DES CHEVREMONTS,92000,NANTERRE,92,50,1,Maison,55,4,809
09/02/2021,Vente,723100,83,RUE,ELISEE RECLUS,92000,NANTERRE,92,50,1,Maison,111,4,220
12/02/2021,Vente,695000,7,RUE,DES ALOUETTES,92700,COLOMBES,92,25,1,Maison,78,5,90
15/02/2021,Vente,1225000,54,RUE,DES BARTOUX,92150,SURESNES,92,73,1,Maison,90,5,149
16/02/2021,Vente,715000,9,RUE,MARIE LAURE,92270,BOIS-COLOMBES,92,9,2,Appartement,50,3,213
16/02/2021,Vente,715000,9,RUE,MARIE LAURE,92270,BOIS-COLOMBES,92,9,3,Dépendance,0,0,213
16/02/2021,Vente,715000,9,RUE,MARIE LAURE,92270,BOIS-COLOMBES,92,9,2,Appartement,63,3,213
06/01/2021,Vente,560000,97,AV,DES GRESILLONS,92230,GENNEVILLIERS,92,36,1,Maison,113,5,333
06/01/2021,Vente,560000,97,AV,DES GRESILLONS,92230,GENNEVILLIERS,92,36,4,Local industriel. commercial ou assimilé,436,0,333
19/02/2021,Vente,620000,31,RUE,EDOUARD VAILLANT,92700,COLOMBES,92,25,1,Maison,58,3,386
19/02/2021,Vente,620000,31,RUE,EDOUARD VAILLANT,92700,COLOMBES,92,25,1,Maison,17,1,386
17/02/2021,Vente,320000,20,RUE,DESCARTES,92230,GENNEVILLIERS,92,36,3,Dépendance,0,0,215
17/02/2021,Vente,320000,20,RUE,DESCARTES,92230,GENNEVILLIERS,92,36,1,Maison,60,4,215
25/01/2021,Vente,600000,58,RUE,BERNARD PALISSY,92500,RUEIL-MALMAISON,92,63,1,Maison,103,5,212
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,6244,0,4691
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,1,Maison,56,2,4691
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,4691
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,6244,0,55830
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,3,Dépendance,0,0,55830
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,1,Maison,56,2,55830
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,1283,0,4691
09/02/2021,Vente,3000000,9001,RUE,DES CLOSEAUX,92500,RUEIL-MALMAISON,92,63,4,Local industriel. commercial ou assimilé,1283,0,55830
17/02/2021,Vente,685000,146,RUE,BERANGER,92700,COLOMBES,92,25,3,Dépendance,0,0,213
17/02/2021,Vente,685000,146,RUE,BERANGER,92700,COLOMBES,92,25,1,Maison,120,4,213
28/01/2021,Vente,545000,11,AV,RACHEL,92000,NANTERRE,92,50,1,Maison,60,4,208
28/01/2021,Vente,800000,24,BD,DU MIDI,92000,NANTERRE,92,50,3,Dépendance,0,0,219
28/01/2021,Vente,800000,24,BD,DU MIDI,92000,NANTERRE,92,50,1,Maison,110,4,219
12/02/2021,Vente,526000,231,RUE,D'ESTIENNE D'ORVES,92700,COLOMBES,92,25,4,Local industriel. commercial ou assimilé,109,0,242
08/02/2021,Vente,665000,117,AV,D ARGENTEUIL,92600,ASNIERES-SUR-SEINE,92,4,1,Maison,67,3,107
11/02/2021,Vente,44000000,11,RUE,JEANNE D ASNIERES,92110,CLICHY,92,24,2,Appartement,105,4,10215
11/02/2021,Vente,44000000,11,RUE,JEANNE D ASNIERES,92110,CLICHY,92,24,2,Appartement,100,4,10215
10/02/2021,Vente,200000,99,RUE,PERRONET,92200,NEUILLY-SUR-SEINE,92,51,3,Dépendance,0,0,258
10/02/2021,Vente,200000,99,RUE,PERRONET,92200,NEUILLY-SUR-SEINE,92,51,1,Maison,220,9,258
11/02/2021,Vente,131000000,30,RUE,PIERRE BEREGOVOY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,11306,0,27823
11/02/2021,Vente,131000000,30,RUE,PIERRE BEREGOVOY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,7775,0,27823
11/02/2021,Vente,131000000,30,RUE,PIERRE BEREGOVOY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,1328,0,27823
11/02/2021,Vente,131000000,30,RUE,PIERRE BEREGOVOY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,8483,0,27823
11/02/2021,Vente,131000000,30,RUE,PIERRE BEREGOVOY,92110,CLICHY,92,24,4,Local industriel. commercial ou assimilé,1561,0,27823
22/02/2021,Vente,498500,25,RUE,JULES VALLES,92230,GENNEVILLIERS,92,36,1,Maison,105,4,94
11/02/2021,Vente,740000,11,RUE,PIERRE CURIE,92700,COLOMBES,92,25,1,Maison,66,3,194
05/02/2021,Vente,4000000,61,RUE,ARISTIDE BRIAND,92300,LEVALLOIS-PERRET,92,44,2,Appartement,42,3,196
